Category,precision,recall,f1-score,support
Unknown-65,21.59 ± 23.62,26.34 ± 28.16,23.03 ± 24.52,860.00 ± 730.07
Unknown-67,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,580.00 ± 396.23
Unknown-68,17.78 ± 16.78,36.36 ± 55.30,20.83 ± 26.02,566.67 ± 503.32
Unknown-69,26.12 ± 20.29,30.26 ± 24.46,27.95 ± 22.20,1840.00 ± 939.68
Unknown-70,29.61 ± 4.23,28.89 ± 3.92,29.00 ± 2.82,2300.00 ± 992.47
Unknown-71,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,100.00 ± 141.42
Unknown-72,24.78 ± 6.89,27.85 ± 9.85,25.67 ± 6.62,1640.00 ± 585.66
Unknown-74,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,275.00 ± 350.00
Unknown-75,5.82 ± 8.85,7.62 ± 10.57,6.49 ± 9.43,1080.00 ± 1023.23
Unknown-76,30.33 ± 24.84,31.72 ± 21.13,27.51 ± 17.14,580.00 ± 408.66
Unknown-77,5.71 ± 12.78,10.00 ± 22.36,7.27 ± 16.26,640.00 ± 378.15
Unknown-78,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,180.00 ± 83.67
Unknown-79,35.57 ± 7.67,36.00 ± 9.30,35.23 ± 7.66,3800.00 ± 2260.53
Unknown-80,53.55 ± 13.44,57.46 ± 18.29,55.22 ± 15.71,2820.00 ± 1595.93
Unknown-81,49.45 ± 14.30,52.88 ± 16.63,49.41 ± 10.12,1460.00 ± 230.22
Unknown-82,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,640.00 ± 450.56
Unknown-83,11.11 ± 19.25,33.33 ± 57.74,16.67 ± 28.87,100.00 ± 0.00
Unknown-84,26.55 ± 18.19,28.38 ± 14.22,26.65 ± 17.34,1280.00 ± 1003.49
Unknown-85,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,140.00 ± 134.16
Unknown-86,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,60.00 ± 89.44
Unknown-87,34.67 ± 20.63,40.00 ± 25.28,36.00 ± 20.74,340.00 ± 320.94
Unknown-88,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,120.00 ± 83.67
Unknown-89,22.38 ± 27.54,12.30 ± 11.90,15.35 ± 15.86,720.00 ± 496.99
Unknown-91,4.00 ± 8.94,20.00 ± 44.72,6.67 ± 14.91,160.00 ± 194.94
Unknown-92,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,80.00 ± 83.67
Unknown-93,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,50.00 ± 57.74
Unknown-94,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,333.33 ± 351.19
Unknown-95,15.17 ± 20.85,7.36 ± 9.22,6.37 ± 7.05,1260.00 ± 1610.28
Unknown-96,28.89 ± 35.44,23.77 ± 26.47,25.92 ± 30.30,640.00 ± 371.48
Unknown-97,5.81 ± 6.28,6.26 ± 5.98,5.90 ± 5.92,960.00 ± 207.36
Unknown-98,29.57 ± 17.84,33.50 ± 7.83,30.13 ± 10.87,600.00 ± 187.08
Unknown-101,56.00 ± 37.82,44.76 ± 25.94,48.10 ± 27.79,300.00 ± 234.52
Unknown-102,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,320.00 ± 178.89
Unknown-103,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,50.00 ± 70.71
Unknown-104,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,180.00 ± 109.54
Unknown-105,47.42 ± 15.05,45.23 ± 12.00,46.21 ± 13.29,1660.00 ± 397.49
Unknown-106,20.13 ± 12.40,22.33 ± 16.06,21.03 ± 13.89,780.00 ± 563.03
Unknown-107,8.99 ± 8.46,11.86 ± 11.47,10.14 ± 9.61,740.00 ± 151.66
Unknown-109,23.23 ± 18.14,27.76 ± 18.34,23.56 ± 15.00,940.00 ± 776.53
Unknown-110,9.00 ± 12.45,25.00 ± 43.30,11.67 ± 16.24,300.00 ± 212.13
Unknown-111,20.28 ± 5.52,17.68 ± 9.85,18.35 ± 7.52,1440.00 ± 606.63
Unknown-112,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,120.00 ± 130.38
Unknown-115,15.71 ± 22.81,23.33 ± 32.49,18.70 ± 26.64,320.00 ± 83.67
Unknown-117,30.22 ± 26.04,37.33 ± 30.86,30.63 ± 27.49,440.00 ± 151.66
Unknown-118,50.00 ± 40.82,52.50 ± 41.13,47.92 ± 33.59,250.00 ± 208.17
Unknown-119,33.71 ± 39.76,22.10 ± 21.09,22.23 ± 18.22,500.00 ± 234.52
Unknown-120,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,960.00 ± 350.71
Unknown-126,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,133.33 ± 57.74
Unknown-127,25.54 ± 8.18,27.81 ± 7.14,26.54 ± 7.74,3040.00 ± 2651.98
Unknown-129,6.67 ± 14.91,10.00 ± 22.36,8.00 ± 17.89,320.00 ± 192.35
Unknown-130,18.29 ± 14.46,30.78 ± 24.63,21.40 ± 16.11,780.00 ± 238.75
Unknown-131,26.17 ± 15.13,27.42 ± 21.05,25.66 ± 16.92,860.00 ± 350.71
Unknown-132,32.33 ± 20.19,46.00 ± 32.86,37.07 ± 24.96,380.00 ± 164.32
Unknown-133,45.98 ± 10.78,62.13 ± 22.10,51.51 ± 12.47,1300.00 ± 758.29
Unknown-134,41.09 ± 19.71,41.11 ± 17.40,40.01 ± 18.23,1060.00 ± 512.84
Unknown-136,24.46 ± 10.83,26.52 ± 9.92,25.31 ± 10.30,1780.00 ± 277.49
Unknown-138,3.81 ± 6.21,11.54 ± 21.76,5.62 ± 9.62,480.00 ± 481.66
Unknown-139,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,133.33 ± 152.75
Unknown-140,22.14 ± 20.29,28.90 ± 23.25,24.55 ± 21.65,780.00 ± 746.32
Unknown-142,8.33 ± 16.67,25.00 ± 50.00,12.50 ± 25.00,225.00 ± 189.30
Unknown-143,3.08 ± 6.88,6.67 ± 14.91,4.21 ± 9.42,320.00 ± 238.75
Unknown-144,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,175.00 ± 221.74
Unknown-146,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,220.00 ± 83.67
Unknown-147,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,260.00 ± 288.10
Unknown-148,33.63 ± 18.23,34.21 ± 14.57,33.55 ± 16.02,3100.00 ± 1322.88
Unknown-149,26.46 ± 18.40,28.12 ± 11.76,26.85 ± 15.23,1040.00 ± 357.77
Unknown-151,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,100.00 ± 100.00
Unknown-152,30.20 ± 8.74,27.98 ± 14.25,28.60 ± 11.08,2740.00 ± 1083.05
Unknown-153,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,380.00 ± 228.04
Unknown-154,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,133.33 ± 57.74
Unknown-155,33.13 ± 21.00,48.15 ± 29.16,37.21 ± 21.36,980.00 ± 363.32
Unknown-157,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,400.00 ± 476.10
Unknown-158,22.45 ± 18.07,17.83 ± 11.04,19.28 ± 12.56,1280.00 ± 1355.36
Unknown-160,24.51 ± 14.52,24.37 ± 17.17,23.92 ± 15.00,1560.00 ± 371.48
Unknown-161,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,260.00 ± 151.66
Unknown-162,5.17 ± 8.00,16.67 ± 23.57,7.83 ± 11.84,200.00 ± 158.11
Unknown-163,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,300.00 ± 122.47
Unknown-164,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,320.00 ± 228.04
Unknown-166,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,220.00 ± 109.54
Unknown-167,25.00 ± 28.87,20.83 ± 25.00,22.50 ± 26.30,300.00 ± 216.02
Unknown-169,12.86 ± 21.67,10.00 ± 14.91,9.00 ± 12.45,280.00 ± 192.35
Unknown-170,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,300.00 ± 234.52
Unknown-171,29.42 ± 8.51,62.85 ± 29.87,37.23 ± 11.72,580.00 ± 486.83
Unknown-172,16.21 ± 19.52,26.19 ± 22.65,14.54 ± 9.85,560.00 ± 403.73
Unknown-173,0.00,0.00,0.00,100.00
Unknown-174,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,300.00 ± 509.90
Unknown-175,2.86 ± 6.39,1.43 ± 3.19,1.90 ± 4.26,540.00 ± 594.14
Unknown-176,20.22 ± 16.34,28.33 ± 24.72,23.33 ± 19.15,420.00 ± 130.38
Unknown-177,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,240.00 ± 114.02
Unknown-178,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,250.00 ± 100.00
Unknown-179,2.00 ± 4.47,1.67 ± 3.73,1.82 ± 4.07,640.00 ± 343.51
Unknown-180,29.67 ± 18.94,35.94 ± 27.93,30.60 ± 18.69,480.00 ± 349.28
Unknown-181,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,500.00 ± 367.42
Unknown-184,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,400.00 ± 529.15
Unknown-186,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,200.00 ± 141.42
Unknown-192,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,100.00 ± 100.00
Unknown-193,24.72 ± 42.50,16.50 ± 20.59,18.76 ± 27.66,400.00 ± 273.86
Unknown-197,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,420.00 ± 277.49
Unknown-198,28.82 ± 25.97,30.24 ± 27.57,29.05 ± 26.48,2060.00 ± 2486.56
Unknown-199,10.00 ± 22.36,6.67 ± 14.91,8.00 ± 17.89,340.00 ± 151.66
Unknown-201,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,233.33 ± 115.47
Unknown-202,20.00 ± 27.49,28.33 ± 29.81,20.32 ± 23.39,260.00 ± 151.66
Unknown-205,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,200.00 ± 81.65
Unknown-206,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,220.00 ± 228.04
Unknown-207,0.00,0.00,0.00,100.00
Unknown-209,38.89 ± 14.16,34.79 ± 18.76,36.28 ± 16.75,2140.00 ± 1011.43
Unknown-210,20.00 ± 44.72,4.00 ± 8.94,6.67 ± 14.91,140.00 ± 207.36
Unknown-213,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,220.00 ± 109.54
Unknown-214,3.33 ± 7.45,10.00 ± 22.36,5.00 ± 11.18,160.00 ± 54.77
Unknown-216,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,200.00 ± 173.21
Unknown-217,0.00,0.00,0.00,100.00
Unknown-218,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,225.00 ± 386.22
Unknown-219,27.78 ± 14.70,27.21 ± 10.75,27.13 ± 12.08,1180.00 ± 634.03
Unknown-220,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,150.00 ± 70.71
Unknown-221,22.49 ± 24.41,20.95 ± 24.42,21.62 ± 24.40,780.00 ± 605.81
Unknown-222,52.51 ± 14.03,61.65 ± 14.53,56.33 ± 12.98,980.00 ± 641.87
Unknown-223,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,300.00 ± 141.42
Unknown-224,11.67 ± 12.28,24.57 ± 22.95,15.62 ± 15.80,560.00 ± 572.71
Unknown-226,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,100.00 ± 0.00
Unknown-228,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,150.00 ± 70.71
Unknown-229,14.44 ± 14.49,22.71 ± 24.81,17.57 ± 18.15,480.00 ± 311.45
Unknown-231,60.77 ± 8.44,64.77 ± 12.78,62.44 ± 9.46,3020.00 ± 1391.76
Unknown-232,32.65 ± 23.92,38.38 ± 26.86,34.39 ± 23.89,1720.00 ± 2383.69
Unknown-233,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,100.00 ± 100.00
Unknown-234,41.77 ± 24.07,39.62 ± 23.39,40.13 ± 22.59,1160.00 ± 876.36
Unknown-235,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,200.00 ± 0.00
Unknown-236,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,300.00 ± 141.42
Unknown-238,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,133.33 ± 152.75
Unknown-239,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,100.00 ± 0.00
Unknown-240,21.92 ± 17.98,19.44 ± 19.04,20.06 ± 18.50,1060.00 ± 581.38
Unknown-241,19.00 ± 20.74,24.00 ± 25.41,20.93 ± 22.39,520.00 ± 389.87
Unknown-244,0.00,0.00,0.00,100.00
Unknown-245,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,333.33 ± 321.46
Unknown-246,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,50.00 ± 70.71
Unknown-247,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,40.00 ± 54.77
Unknown-248,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,466.67 ± 378.59
Unknown-250,16.67 ± 28.87,33.33 ± 57.74,22.22 ± 38.49,266.67 ± 288.68
Unknown-251,4.44 ± 9.94,13.33 ± 29.81,6.67 ± 14.91,800.00 ± 1187.43
Unknown-253,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,233.33 ± 230.94
Unknown-254,25.00 ± 28.87,25.00 ± 28.87,25.00 ± 28.87,250.00 ± 129.10
Unknown-255,0.00,0.00,0.00,200.00
Unknown-259,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,125.00 ± 50.00
Unknown-260,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,166.67 ± 57.74
Unknown-261,33.33 ± 57.74,33.33 ± 57.74,33.33 ± 57.74,100.00 ± 100.00
Unknown-262,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,480.00 ± 327.11
Unknown-263,4.00 ± 8.94,3.33 ± 7.45,3.64 ± 8.13,260.00 ± 207.36
Unknown-264,27.81 ± 18.84,29.76 ± 21.68,27.27 ± 17.20,820.00 ± 584.81
Unknown-266,25.00 ± 43.30,16.67 ± 23.57,19.05 ± 29.35,280.00 ± 148.32
Unknown-267,46.69 ± 32.04,51.31 ± 29.94,48.29 ± 30.11,1180.00 ± 1243.78
Unknown-271,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,160.00 ± 89.44
Unknown-272,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,75.00 ± 50.00
Unknown-274,6.67 ± 14.91,6.67 ± 14.91,6.67 ± 14.91,120.00 ± 109.54
Unknown-275,4.34 ± 5.39,31.25 ± 37.50,7.43 ± 9.00,525.00 ± 298.61
Unknown-276,3.57 ± 7.14,6.25 ± 12.50,4.55 ± 9.09,300.00 ± 115.47
Unknown-277,39.05 ± 36.79,52.86 ± 36.98,37.98 ± 22.52,380.00 ± 294.96
Unknown-279,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,100.00 ± 0.00
Unknown-280,19.09 ± 19.32,37.62 ± 35.25,25.05 ± 24.40,300.00 ± 254.95
Unknown-281,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,100.00 ± 100.00
Unknown-282,35.42 ± 29.17,24.58 ± 17.50,28.75 ± 21.75,375.00 ± 263.00
Unknown-285,2.00 ± 4.47,2.50 ± 5.59,2.22 ± 4.97,700.00 ± 122.47
Unknown-287,5.00 ± 11.18,20.00 ± 44.72,8.00 ± 17.89,80.00 ± 44.72
Unknown-288,18.57 ± 19.37,31.67 ± 40.99,21.50 ± 22.33,340.00 ± 350.71
Unknown-290,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,360.00 ± 288.10
Unknown-292,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,340.00 ± 336.15
Unknown-293,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,220.00 ± 238.75
Unknown-294,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,150.00 ± 57.74
Unknown-295,6.25 ± 12.50,12.50 ± 25.00,8.33 ± 16.67,175.00 ± 170.78
Unknown-296,57.14 ± 35.03,43.68 ± 32.93,42.67 ± 20.33,720.00 ± 383.41
Unknown-299,2.22 ± 4.97,4.00 ± 8.94,2.86 ± 6.39,480.00 ± 192.35
Unknown-300,11.67 ± 16.24,10.50 ± 17.36,9.79 ± 14.13,440.00 ± 288.10
Unknown-302,17.25 ± 5.87,20.78 ± 8.33,18.32 ± 7.08,1300.00 ± 393.70
Unknown-305,28.52 ± 12.46,41.78 ± 13.34,33.40 ± 12.65,2240.00 ± 838.45
Unknown-306,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,175.00 ± 150.00
Unknown-308,18.85 ± 28.38,25.00 ± 30.00,20.56 ± 28.31,275.00 ± 263.00
Unknown-309,0.00,0.00,0.00,200.00
Unknown-311,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,260.00 ± 114.02
Unknown-312,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,225.00 ± 221.74
Unknown-313,36.88 ± 29.10,42.17 ± 30.41,38.45 ± 28.04,900.00 ± 935.41
Unknown-314,34.00 ± 25.86,36.10 ± 22.15,34.20 ± 23.13,380.00 ± 216.79
Unknown-315,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,540.00 ± 336.15
Unknown-318,8.33 ± 16.67,5.00 ± 10.00,6.25 ± 12.50,200.00 ± 216.02
Unknown-320,42.38 ± 11.71,39.85 ± 9.56,40.87 ± 9.83,920.00 ± 286.36
Unknown-321,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,175.00 ± 287.23
Unknown-322,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,66.67 ± 115.47
Unknown-323,100.00 ± 0.00,100.00 ± 0.00,100.00 ± 0.00,100.00 ± 0.00
Unknown-324,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,125.00 ± 95.74
Unknown-326,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,150.00 ± 173.21
Unknown-327,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,460.00 ± 288.10
Unknown-330,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,320.00 ± 238.75
Unknown-331,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,260.00 ± 207.36
Unknown-332,2.86 ± 6.39,5.00 ± 11.18,3.64 ± 8.13,260.00 ± 134.16
Unknown-333,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,466.67 ± 808.29
Unknown-334,38.00 ± 38.99,29.52 ± 25.06,29.76 ± 23.66,480.00 ± 178.89
Unknown-336,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,150.00 ± 70.71
Unknown-338,26.67 ± 25.28,43.33 ± 43.46,32.76 ± 31.40,240.00 ± 54.77
Unknown-339,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,100.00 ± 141.42
Unknown-340,33.33 ± 57.74,33.33 ± 57.74,33.33 ± 57.74,133.33 ± 57.74
Unknown-341,28.57 ± 20.27,31.90 ± 19.17,29.68 ± 19.60,340.00 ± 207.36
Unknown-345,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,740.00 ± 1543.70
Unknown-346,36.57 ± 14.96,41.63 ± 12.45,38.36 ± 12.89,800.00 ± 200.00
Unknown-351,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,133.33 ± 57.74
Unknown-352,38.01 ± 5.57,37.75 ± 2.80,37.54 ± 1.47,2840.00 ± 1374.05
Unknown-354,13.33 ± 13.94,22.50 ± 25.62,15.86 ± 17.12,340.00 ± 279.28
Unknown-355,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,100.00 ± 141.42
Unknown-356,5.00 ± 11.18,20.00 ± 44.72,8.00 ± 17.89,220.00 ± 192.35
Unknown-357,5.58 ± 7.70,15.71 ± 22.81,8.00 ± 10.95,420.00 ± 192.35
Unknown-358,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,280.00 ± 216.79
Unknown-359,25.00 ± 50.00,12.50 ± 25.00,16.67 ± 33.33,225.00 ± 125.83
Unknown-360,25.00 ± 50.00,25.00 ± 50.00,25.00 ± 50.00,150.00 ± 57.74
Unknown-362,50.48 ± 28.54,61.08 ± 36.72,45.26 ± 13.46,700.00 ± 674.54
Unknown-363,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,1100.00 ± 1524.80
Unknown-364,28.33 ± 29.81,21.67 ± 21.73,23.81 ± 24.28,360.00 ± 54.77
Unknown-365,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,333.33 ± 115.47
Unknown-368,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,150.00 ± 70.71
Unknown-370,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,640.00 ± 988.94
Unknown-373,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,66.67 ± 57.74
Unknown-374,6.25 ± 12.50,8.33 ± 16.67,7.14 ± 14.29,150.00 ± 129.10
Unknown-375,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,100.00 ± 70.71
