Category,precision,recall,f1-score,support
Unknown-97,11.67 ± 11.43,11.24 ± 12.18,11.32 ± 11.56,1680.00 ± 286.36
Unknown-98,14.00 ± 21.91,5.93 ± 8.13,7.92 ± 10.98,700.00 ± 430.12
Unknown-99,15.71 ± 15.58,30.71 ± 32.50,19.17 ± 18.19,540.00 ± 151.66
Unknown-100,37.40 ± 17.21,40.93 ± 9.42,37.86 ± 11.30,1260.00 ± 167.33
Unknown-101,38.63 ± 5.45,43.46 ± 5.05,40.78 ± 4.73,3680.00 ± 567.45
Unknown-102,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,166.67 ± 57.74
Unknown-103,24.75 ± 15.33,28.19 ± 18.76,24.70 ± 11.98,880.00 ± 277.49
Unknown-105,35.14 ± 4.95,36.81 ± 1.91,35.82 ± 3.19,7540.00 ± 1052.62
Unknown-107,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,360.00 ± 260.77
Unknown-108,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,520.00 ± 277.49
Unknown-110,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,280.00 ± 178.89
Unknown-111,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,180.00 ± 204.94
Unknown-112,8.00 ± 10.95,6.61 ± 9.18,7.20 ± 9.91,960.00 ± 861.97
Unknown-113,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,400.00 ± 212.13
Unknown-114,32.57 ± 9.45,38.01 ± 10.62,34.81 ± 9.12,3000.00 ± 790.57
Unknown-115,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,250.00 ± 129.10
Unknown-116,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,175.00 ± 95.74
Unknown-117,24.24 ± 23.54,20.67 ± 20.16,22.31 ± 21.71,1020.00 ± 779.10
Unknown-118,11.03 ± 11.00,9.34 ± 9.70,9.58 ± 9.14,860.00 ± 320.94
Unknown-119,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,260.00 ± 477.49
Unknown-120,23.77 ± 26.72,20.86 ± 23.07,22.18 ± 24.71,600.00 ± 533.85
Unknown-121,4.22 ± 7.22,9.00 ± 12.45,5.45 ± 8.72,1360.00 ± 887.69
Unknown-123,0.83 ± 1.67,3.57 ± 7.14,1.35 ± 2.70,325.00 ± 263.00
Unknown-124,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,320.00 ± 334.66
Unknown-125,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,120.00 ± 109.54
Unknown-126,23.00 ± 14.83,32.00 ± 21.29,25.99 ± 15.71,440.00 ± 134.16
Unknown-127,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,560.00 ± 270.19
Unknown-128,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,540.00 ± 378.15
Unknown-129,11.01 ± 11.84,8.21 ± 8.50,9.38 ± 9.86,1920.00 ± 952.37
Unknown-130,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,250.00 ± 238.05
Unknown-131,16.67 ± 23.57,11.67 ± 16.24,13.33 ± 18.26,300.00 ± 158.11
Unknown-132,11.55 ± 8.92,14.98 ± 10.63,12.53 ± 8.72,1520.00 ± 649.62
Unknown-133,9.97 ± 11.21,10.15 ± 10.84,10.02 ± 11.01,1360.00 ± 288.10
Unknown-134,37.56 ± 11.00,33.07 ± 10.79,34.35 ± 8.56,1720.00 ± 476.45
Unknown-135,4.00 ± 8.94,4.00 ± 8.94,4.00 ± 8.94,400.00 ± 141.42
Unknown-137,17.84 ± 16.44,18.57 ± 18.45,17.71 ± 16.35,580.00 ± 540.37
Unknown-138,4.44 ± 9.94,4.14 ± 9.25,4.29 ± 9.58,2380.00 ± 683.37
Unknown-139,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,66.67 ± 57.74
Unknown-140,20.81 ± 17.39,25.29 ± 17.24,22.61 ± 17.25,960.00 ± 915.42
Unknown-141,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,160.00 ± 151.66
Unknown-142,16.75 ± 12.86,20.56 ± 14.65,18.24 ± 13.40,400.00 ± 300.00
Unknown-144,6.67 ± 14.91,6.67 ± 14.91,6.67 ± 14.91,600.00 ± 406.20
Unknown-145,19.98 ± 19.08,27.39 ± 20.67,21.68 ± 17.46,940.00 ± 642.65
Unknown-146,0.74 ± 1.66,5.00 ± 11.18,1.29 ± 2.89,420.00 ± 342.05
Unknown-147,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,40.00 ± 54.77
Unknown-148,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,1433.33 ± 2309.40
Unknown-149,6.67 ± 9.13,22.50 ± 43.66,8.57 ± 12.78,380.00 ± 268.33
Unknown-150,16.00 ± 10.84,15.19 ± 11.13,15.53 ± 10.93,1440.00 ± 1008.96
Unknown-151,24.17 ± 19.63,23.94 ± 19.44,23.66 ± 18.48,740.00 ± 409.88
Unknown-152,11.97 ± 10.24,10.33 ± 7.95,10.83 ± 8.73,2160.00 ± 2119.67
Unknown-154,8.48 ± 14.44,20.00 ± 27.39,11.08 ± 17.49,400.00 ± 282.84
Unknown-155,27.43 ± 34.20,30.00 ± 27.85,26.35 ± 28.74,460.00 ± 598.33
Unknown-157,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,300.00 ± 141.42
Unknown-159,38.67 ± 39.06,32.12 ± 39.18,33.68 ± 38.70,860.00 ± 864.87
Unknown-160,7.43 ± 12.99,6.94 ± 10.11,6.92 ± 11.12,2100.00 ± 1183.22
Unknown-161,3.75 ± 8.39,5.45 ± 12.20,4.44 ± 9.94,1160.00 ± 723.19
Unknown-162,25.09 ± 12.19,30.07 ± 13.64,27.24 ± 12.77,2520.00 ± 1239.76
Unknown-163,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,450.00 ± 404.15
Unknown-165,12.41 ± 17.23,13.24 ± 17.91,12.68 ± 17.52,1600.00 ± 1501.67
Unknown-166,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,75.00 ± 95.74
Unknown-167,9.52 ± 14.68,10.00 ± 14.91,8.44 ± 11.59,620.00 ± 664.83
Unknown-170,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,175.00 ± 170.78
Unknown-171,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,100.00 ± 0.00
Unknown-173,20.11 ± 24.55,18.98 ± 24.02,19.50 ± 24.24,775.00 ± 1284.20
Unknown-174,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,440.00 ± 336.15
Unknown-176,1.67 ± 3.73,1.67 ± 3.73,1.67 ± 3.73,1380.00 ± 486.83
Unknown-177,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,133.33 ± 57.74
Unknown-179,7.00 ± 10.95,9.00 ± 12.45,7.30 ± 10.38,280.00 ± 192.35
Unknown-182,12.86 ± 21.67,7.78 ± 10.83,8.48 ± 11.92,940.00 ± 589.92
Unknown-184,5.96 ± 13.32,6.36 ± 14.23,6.15 ± 13.76,4500.00 ± 424.26
Unknown-186,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,75.00 ± 50.00
Unknown-187,13.88 ± 14.06,14.11 ± 14.90,13.74 ± 14.00,1240.00 ± 654.22
Unknown-188,2.22 ± 4.97,5.00 ± 11.18,3.08 ± 6.88,400.00 ± 187.08
Unknown-189,69.63 ± 12.26,41.79 ± 8.82,52.08 ± 9.90,3000.00 ± 574.46
Unknown-190,44.51 ± 20.27,40.87 ± 15.50,42.51 ± 17.51,4660.00 ± 1372.22
Unknown-191,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,325.00 ± 125.83
Unknown-192,4.00 ± 8.94,20.00 ± 44.72,6.67 ± 14.91,400.00 ± 223.61
Unknown-193,9.71 ± 13.30,18.00 ± 24.90,12.59 ± 17.29,340.00 ± 397.49
Unknown-195,10.12 ± 9.76,12.70 ± 13.90,11.15 ± 11.29,1140.00 ± 472.23
Unknown-196,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,460.00 ± 251.00
Unknown-197,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,66.67 ± 57.74
Unknown-198,21.97 ± 10.21,24.82 ± 9.98,23.07 ± 9.62,1500.00 ± 1301.92
Unknown-199,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,100.00 ± 0.00
Unknown-200,7.50 ± 11.18,10.71 ± 14.73,8.48 ± 11.92,420.00 ± 216.79
Unknown-201,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,240.00 ± 270.19
Unknown-202,11.67 ± 16.24,13.71 ± 19.21,12.61 ± 17.60,460.00 ± 397.49
Unknown-204,6.67 ± 14.91,5.00 ± 11.18,5.71 ± 12.78,460.00 ± 230.22
Unknown-205,15.48 ± 16.08,17.56 ± 17.54,15.98 ± 15.65,1420.00 ± 1289.19
Unknown-206,23.16 ± 14.73,18.45 ± 11.03,20.44 ± 12.47,2520.00 ± 810.56
Unknown-207,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,100.00 ± 122.47
Unknown-208,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,520.00 ± 192.35
Unknown-211,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,120.00 ± 83.67
Unknown-212,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,100.00 ± 70.71
Unknown-213,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,66.67 ± 57.74
Unknown-214,16.65 ± 8.89,14.79 ± 4.87,15.32 ± 6.64,1640.00 ± 626.90
Unknown-215,6.67 ± 10.87,6.14 ± 8.64,6.21 ± 9.36,1200.00 ± 982.34
Unknown-216,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,120.00 ± 109.54
Unknown-217,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,275.00 ± 287.23
Unknown-218,1.33 ± 2.98,3.33 ± 7.45,1.90 ± 4.26,440.00 ± 230.22
Unknown-220,7.50 ± 11.18,10.24 ± 18.59,8.32 ± 13.71,860.00 ± 207.36
Unknown-221,40.44 ± 37.80,49.33 ± 30.31,41.96 ± 30.56,420.00 ± 130.38
Unknown-222,32.35 ± 23.88,32.67 ± 9.81,31.23 ± 15.91,1000.00 ± 543.14
Unknown-223,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,180.00 ± 130.38
Unknown-225,13.33 ± 29.81,13.33 ± 29.81,13.33 ± 29.81,820.00 ± 1279.45
Unknown-226,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,175.00 ± 125.83
Unknown-227,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,440.00 ± 371.48
Unknown-228,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,380.00 ± 268.33
Unknown-229,25.00 ± 31.91,15.48 ± 17.98,18.33 ± 21.34,275.00 ± 309.57
Unknown-230,34.62 ± 41.96,26.67 ± 26.25,25.56 ± 24.09,420.00 ± 356.37
Unknown-231,20.93 ± 18.54,50.00 ± 37.27,28.49 ± 24.09,200.00 ± 100.00
Unknown-233,14.41 ± 16.40,43.33 ± 43.46,20.42 ± 21.12,200.00 ± 141.42
Unknown-234,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,150.00 ± 191.49
Unknown-235,1.67 ± 3.73,1.67 ± 3.73,1.67 ± 3.73,500.00 ± 452.77
Unknown-236,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,250.00 ± 288.68
Unknown-238,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,80.00 ± 83.67
Unknown-240,33.25 ± 23.11,35.71 ± 23.12,34.10 ± 22.71,1020.00 ± 526.31
Unknown-241,14.57 ± 10.40,18.05 ± 13.11,15.88 ± 11.12,2120.00 ± 460.43
Unknown-243,20.69 ± 10.07,23.57 ± 8.00,21.78 ± 9.46,880.00 ± 311.45
Unknown-244,8.47 ± 7.17,32.00 ± 29.50,12.66 ± 10.91,900.00 ± 728.01
Unknown-245,20.83 ± 25.00,33.33 ± 47.14,25.00 ± 31.91,175.00 ± 95.74
Unknown-247,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,200.00 ± 0.00
Unknown-248,45.71 ± 50.91,53.33 ± 50.55,48.00 ± 50.20,160.00 ± 89.44
Unknown-249,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,80.00 ± 83.67
Unknown-250,12.88 ± 12.34,21.67 ± 21.73,16.01 ± 15.41,720.00 ± 370.14
Unknown-251,4.55 ± 7.87,7.64 ± 10.48,5.12 ± 7.98,720.00 ± 277.49
Unknown-252,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,160.00 ± 151.66
Unknown-253,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,360.00 ± 260.77
Unknown-254,0.80 ± 1.79,1.00 ± 2.24,0.89 ± 1.99,1440.00 ± 723.19
Unknown-255,30.57 ± 20.50,30.61 ± 22.02,30.57 ± 21.25,2380.00 ± 1463.56
Unknown-256,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,175.00 ± 170.78
Unknown-257,31.24 ± 14.76,31.10 ± 14.31,31.07 ± 14.28,2540.00 ± 770.06
Unknown-258,25.00 ± 35.36,23.33 ± 32.49,24.12 ± 33.82,240.00 ± 378.15
Unknown-259,52.21 ± 19.39,45.96 ± 15.87,48.39 ± 16.91,940.00 ± 522.49
Unknown-260,49.33 ± 39.61,31.11 ± 21.01,34.29 ± 24.14,600.00 ± 308.22
Unknown-262,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,60.00 ± 54.77
Unknown-263,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,350.00 ± 173.21
Unknown-264,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,1520.00 ± 704.98
Unknown-265,10.67 ± 15.35,30.00 ± 44.72,15.71 ± 22.81,100.00 ± 70.71
Unknown-266,28.54 ± 30.16,30.89 ± 23.42,28.23 ± 25.94,720.00 ± 216.79
Unknown-268,4.85 ± 6.65,8.44 ± 11.59,6.16 ± 8.45,1180.00 ± 443.85
Unknown-269,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,150.00 ± 70.71
Unknown-270,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,280.00 ± 216.79
Unknown-271,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,100.00 ± 100.00
Unknown-272,23.43 ± 29.18,31.25 ± 41.46,24.63 ± 30.20,660.00 ± 646.53
Unknown-273,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,560.00 ± 134.16
Unknown-274,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,540.00 ± 194.94
Unknown-275,31.16 ± 24.53,32.54 ± 24.67,29.92 ± 21.49,800.00 ± 578.79
Unknown-276,5.36 ± 7.36,7.00 ± 10.95,5.69 ± 7.98,680.00 ± 258.84
Unknown-277,5.08 ± 7.05,4.72 ± 6.48,4.85 ± 6.65,520.00 ± 356.37
Unknown-279,15.00 ± 22.36,16.67 ± 23.57,14.67 ± 20.22,240.00 ± 54.77
Unknown-280,13.52 ± 4.55,18.62 ± 6.12,15.52 ± 4.89,1120.00 ± 389.87
Unknown-281,18.89 ± 18.29,30.86 ± 31.97,22.98 ± 22.89,620.00 ± 342.05
Unknown-282,3.16 ± 7.06,6.67 ± 14.91,4.29 ± 9.58,640.00 ± 444.97
Unknown-284,40.93 ± 16.15,45.99 ± 20.14,42.54 ± 17.18,2140.00 ± 993.98
Unknown-285,3.33 ± 7.45,2.86 ± 6.39,3.08 ± 6.88,600.00 ± 308.22
Unknown-286,0.48 ± 1.06,3.33 ± 7.45,0.83 ± 1.86,800.00 ± 200.00
Unknown-287,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,100.00 ± 0.00
Unknown-288,21.10 ± 16.74,46.00 ± 35.78,25.25 ± 15.87,400.00 ± 367.42
Unknown-289,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,166.67 ± 57.74
Unknown-290,10.00 ± 22.36,20.00 ± 44.72,13.33 ± 29.81,260.00 ± 114.02
Unknown-291,36.67 ± 41.50,26.33 ± 28.29,30.60 ± 33.57,340.00 ± 151.66
Unknown-292,20.00 ± 44.72,10.00 ± 22.36,13.33 ± 29.81,420.00 ± 376.83
Unknown-293,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,420.00 ± 334.66
Unknown-294,15.34 ± 12.46,39.67 ± 36.98,20.21 ± 14.15,360.00 ± 114.02
Unknown-296,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,600.00 ± 463.68
Unknown-297,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,640.00 ± 502.99
Unknown-298,30.00 ± 28.02,62.50 ± 47.87,39.64 ± 33.81,150.00 ± 57.74
Unknown-299,21.81 ± 14.67,17.16 ± 10.93,18.43 ± 11.55,1340.00 ± 698.57
Unknown-300,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,180.00 ± 192.35
Unknown-301,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,200.00 ± 122.47
Unknown-303,14.71 ± 10.81,13.07 ± 4.58,12.16 ± 3.50,1180.00 ± 286.36
Unknown-304,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,260.00 ± 230.22
Unknown-305,23.52 ± 21.32,34.17 ± 24.01,25.29 ± 19.80,600.00 ± 200.00
Unknown-306,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,900.00 ± 463.68
Unknown-308,22.87 ± 11.62,24.89 ± 9.80,23.68 ± 10.67,1320.00 ± 601.66
Unknown-309,31.17 ± 25.05,26.39 ± 20.37,24.56 ± 18.65,520.00 ± 311.45
Unknown-310,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,75.00 ± 95.74
Unknown-311,16.67 ± 23.57,20.00 ± 27.39,18.00 ± 24.90,220.00 ± 109.54
Unknown-312,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,80.00 ± 44.72
Unknown-313,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,480.00 ± 148.32
Unknown-316,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,940.00 ± 1006.48
Unknown-318,28.33 ± 11.55,37.56 ± 11.56,29.74 ± 9.89,700.00 ± 339.12
Unknown-319,21.58 ± 14.94,28.62 ± 18.37,23.81 ± 15.70,1080.00 ± 804.36
Unknown-320,2.86 ± 6.39,2.50 ± 5.59,2.67 ± 5.96,540.00 ± 336.15
Unknown-323,6.67 ± 14.91,10.00 ± 22.36,8.00 ± 17.89,200.00 ± 158.11
Unknown-324,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,180.00 ± 192.35
