Category,precision,recall,f1-score,support
Unknown-56,18.65 ± 17.86,16.76 ± 16.54,17.54 ± 16.92,1400.00 ± 353.55
Unknown-57,15.91 ± 14.04,20.41 ± 15.22,17.58 ± 14.17,2660.00 ± 1169.62
Unknown-58,27.94 ± 7.68,35.45 ± 8.54,30.40 ± 5.21,1320.00 ± 725.95
Unknown-59,23.40 ± 17.89,25.06 ± 17.45,23.97 ± 17.55,2020.00 ± 1255.79
Unknown-60,41.52 ± 17.99,32.57 ± 13.06,35.06 ± 14.28,440.00 ± 181.66
Unknown-61,48.63 ± 18.26,48.11 ± 10.04,47.73 ± 13.24,2920.00 ± 1690.27
Unknown-62,17.94 ± 8.68,21.20 ± 9.81,19.07 ± 8.65,1480.00 ± 1302.69
Unknown-63,21.04 ± 19.33,27.67 ± 21.85,21.33 ± 16.22,720.00 ± 605.81
Unknown-64,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,350.00 ± 500.00
Unknown-65,13.52 ± 14.15,18.33 ± 20.75,14.51 ± 14.29,360.00 ± 181.66
Unknown-66,55.57 ± 24.60,81.00 ± 20.74,62.37 ± 22.25,380.00 ± 192.35
Unknown-67,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,366.67 ± 378.59
Unknown-68,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,175.00 ± 170.78
Unknown-69,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,540.00 ± 350.71
Unknown-70,28.00 ± 43.82,9.44 ± 12.97,13.71 ± 19.21,420.00 ± 311.45
Unknown-71,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,50.00 ± 70.71
Unknown-72,0.00,0.00,0.00,200.00
Unknown-73,21.23 ± 13.44,22.41 ± 13.19,19.80 ± 11.69,1700.00 ± 992.47
Unknown-74,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,380.00 ± 238.75
Unknown-75,13.00 ± 12.04,15.33 ± 16.60,13.41 ± 12.61,480.00 ± 356.37
Unknown-77,4.00 ± 8.94,10.00 ± 22.36,5.71 ± 12.78,100.00 ± 141.42
Unknown-78,6.67 ± 14.91,6.67 ± 14.91,6.67 ± 14.91,180.00 ± 130.38
Unknown-79,13.60 ± 19.10,9.74 ± 14.77,10.53 ± 14.71,880.00 ± 837.85
Unknown-80,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,100.00 ± 81.65
Unknown-81,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,1220.00 ± 502.00
Unknown-82,58.21 ± 9.58,40.26 ± 6.68,46.80 ± 3.02,2920.00 ± 965.40
Unknown-83,22.51 ± 17.98,18.65 ± 13.48,19.99 ± 14.59,1500.00 ± 946.04
Unknown-84,13.60 ± 6.17,14.37 ± 7.24,13.56 ± 6.27,1160.00 ± 364.69
Unknown-85,33.25 ± 8.86,28.19 ± 9.26,30.33 ± 8.54,1380.00 ± 649.62
Unknown-86,30.42 ± 10.10,30.50 ± 17.18,29.83 ± 12.54,1400.00 ± 533.85
Unknown-87,27.89 ± 12.23,25.23 ± 13.57,26.36 ± 12.99,2180.00 ± 941.81
Unknown-88,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,100.00 ± 223.61
Unknown-89,45.29 ± 14.28,46.69 ± 8.82,45.61 ± 11.04,4340.00 ± 2167.49
Unknown-90,29.02 ± 12.62,38.18 ± 18.00,32.62 ± 14.69,1660.00 ± 887.69
Unknown-91,2.86 ± 6.39,2.86 ± 6.39,2.86 ± 6.39,500.00 ± 308.22
Unknown-92,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,240.00 ± 167.33
Unknown-93,12.77 ± 11.06,12.33 ± 9.13,12.26 ± 9.52,1320.00 ± 593.30
Unknown-94,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,240.00 ± 114.02
Unknown-95,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,140.00 ± 151.66
Unknown-96,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,160.00 ± 89.44
Unknown-97,26.45 ± 18.51,16.03 ± 4.62,19.35 ± 8.44,1680.00 ± 502.00
Unknown-98,9.00 ± 12.45,8.00 ± 10.95,8.44 ± 11.59,700.00 ± 282.84
Unknown-99,24.84 ± 16.57,31.50 ± 21.48,27.09 ± 17.43,540.00 ± 260.77
Unknown-100,38.63 ± 9.30,43.00 ± 16.09,39.53 ± 10.08,1260.00 ± 251.00
Unknown-101,38.66 ± 11.46,42.92 ± 7.98,40.45 ± 9.64,3680.00 ± 676.02
Unknown-102,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,250.00 ± 70.71
Unknown-103,24.92 ± 14.94,29.75 ± 21.68,26.79 ± 17.67,880.00 ± 521.54
Unknown-104,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,50.00 ± 57.74
Unknown-105,35.25 ± 3.24,36.67 ± 4.84,35.72 ± 2.36,7540.00 ± 934.34
Unknown-107,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,360.00 ± 89.44
Unknown-108,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,520.00 ± 342.05
Unknown-110,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,280.00 ± 109.54
Unknown-111,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,180.00 ± 83.67
Unknown-112,10.71 ± 14.73,7.54 ± 10.45,8.85 ± 12.21,960.00 ± 832.47
Unknown-113,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,400.00 ± 234.52
Unknown-114,32.48 ± 6.14,36.25 ± 6.33,33.89 ± 5.14,3000.00 ± 1151.09
Unknown-115,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,250.00 ± 129.10
Unknown-116,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,175.00 ± 125.83
Unknown-117,21.81 ± 21.45,25.42 ± 23.95,22.82 ± 21.56,1020.00 ± 1123.39
Unknown-118,18.19 ± 11.30,17.24 ± 10.50,17.43 ± 10.50,860.00 ± 650.38
Unknown-119,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,260.00 ± 320.94
Unknown-120,27.62 ± 31.88,21.42 ± 21.84,23.69 ± 25.31,600.00 ± 533.85
Unknown-121,6.67 ± 9.13,4.29 ± 7.22,4.81 ± 7.36,1360.00 ± 626.90
Unknown-122,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,280.00 ± 402.49
Unknown-123,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,260.00 ± 151.66
Unknown-124,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,320.00 ± 238.75
Unknown-126,22.45 ± 24.74,35.00 ± 33.54,25.58 ± 24.57,440.00 ± 207.36
Unknown-127,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,560.00 ± 296.65
Unknown-128,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,540.00 ± 219.09
Unknown-129,8.68 ± 8.89,6.32 ± 6.74,7.15 ± 7.40,1920.00 ± 1202.91
Unknown-130,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,200.00 ± 187.08
Unknown-131,20.00 ± 27.39,14.00 ± 21.91,15.71 ± 22.81,300.00 ± 141.42
Unknown-132,11.06 ± 9.78,13.91 ± 10.15,11.80 ± 9.10,1520.00 ± 952.37
Unknown-133,11.22 ± 11.39,7.83 ± 7.54,9.18 ± 9.03,1360.00 ± 665.58
Unknown-134,38.01 ± 8.22,31.73 ± 10.15,34.15 ± 8.77,1720.00 ± 148.32
Unknown-135,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,400.00 ± 173.21
Unknown-137,25.08 ± 17.73,22.94 ± 14.38,23.71 ± 15.76,580.00 ± 432.43
Unknown-138,7.57 ± 8.05,6.50 ± 6.95,6.93 ± 7.39,2380.00 ± 618.06
Unknown-139,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,100.00 ± 141.42
Unknown-140,25.24 ± 19.80,25.24 ± 19.02,24.85 ± 18.99,960.00 ± 598.33
Unknown-141,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,160.00 ± 194.94
Unknown-142,18.89 ± 27.67,22.86 ± 25.46,18.93 ± 23.74,400.00 ± 187.08
Unknown-143,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,250.00 ± 264.58
Unknown-144,6.67 ± 14.91,13.33 ± 29.81,8.89 ± 19.88,600.00 ± 282.84
Unknown-145,25.19 ± 27.65,30.63 ± 26.51,27.19 ± 27.15,940.00 ± 958.12
Unknown-146,5.00 ± 11.18,10.00 ± 22.36,6.67 ± 14.91,420.00 ± 414.73
Unknown-147,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,66.67 ± 57.74
Unknown-148,8.33 ± 14.43,0.81 ± 1.41,1.48 ± 2.57,1433.33 ± 2309.40
Unknown-149,11.67 ± 16.24,7.33 ± 10.11,9.00 ± 12.45,380.00 ± 311.45
Unknown-150,24.70 ± 14.18,19.39 ± 13.87,20.99 ± 13.32,1440.00 ± 884.87
Unknown-151,27.38 ± 5.10,32.92 ± 15.78,28.93 ± 8.66,740.00 ± 477.49
Unknown-152,19.77 ± 12.74,16.92 ± 14.02,17.73 ± 13.43,2160.00 ± 2112.58
Unknown-153,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,500.00 ± 454.61
Unknown-154,3.48 ± 4.89,18.89 ± 25.94,5.83 ± 8.12,400.00 ± 353.55
Unknown-155,24.60 ± 28.88,25.43 ± 29.61,25.00 ± 29.22,575.00 ± 629.15
Unknown-156,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,250.00 ± 353.55
Unknown-157,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,300.00 ± 141.42
Unknown-158,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,100.00 ± 100.00
Unknown-159,36.33 ± 38.23,32.64 ± 39.56,33.33 ± 39.09,860.00 ± 702.14
Unknown-160,11.91 ± 13.83,9.94 ± 12.09,10.67 ± 12.83,2100.00 ± 1210.37
Unknown-161,6.67 ± 14.91,4.62 ± 10.32,5.45 ± 12.20,1160.00 ± 719.72
Unknown-162,25.63 ± 7.50,32.08 ± 10.34,28.24 ± 8.47,2520.00 ± 1334.92
Unknown-163,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,450.00 ± 568.62
Unknown-165,21.67 ± 16.41,26.00 ± 16.83,23.45 ± 16.43,1600.00 ± 1412.44
Unknown-166,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,60.00 ± 54.77
Unknown-167,6.67 ± 14.91,2.86 ± 6.39,4.00 ± 8.94,620.00 ± 408.66
Unknown-171,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,50.00 ± 57.74
Unknown-173,12.29 ± 14.68,12.98 ± 15.01,12.56 ± 14.69,775.00 ± 1228.48
Unknown-174,1.82 ± 4.07,2.22 ± 4.97,2.00 ± 4.47,440.00 ± 343.51
Unknown-175,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,50.00 ± 70.71
Unknown-176,6.82 ± 6.38,6.00 ± 5.76,6.38 ± 6.04,1380.00 ± 605.81
Unknown-178,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,80.00 ± 178.89
Unknown-179,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,280.00 ± 356.37
Unknown-180,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,240.00 ± 194.94
Unknown-181,0.00,0.00,0.00,100.00
Unknown-182,29.44 ± 24.18,23.72 ± 18.65,25.44 ± 20.51,940.00 ± 541.29
Unknown-183,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,33.33 ± 57.74
Unknown-184,31.28 ± 6.49,30.05 ± 4.91,29.90 ± 1.71,4500.00 ± 731.44
Unknown-186,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,100.00 ± 0.00
Unknown-187,10.32 ± 12.60,9.60 ± 10.15,9.82 ± 11.06,1240.00 ± 328.63
Unknown-188,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,400.00 ± 187.08
Unknown-189,74.50 ± 14.50,44.94 ± 7.00,55.43 ± 6.81,3000.00 ± 291.55
Unknown-190,42.35 ± 18.57,37.83 ± 14.86,39.80 ± 16.40,4660.00 ± 2234.50
Unknown-191,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,433.33 ± 230.94
Unknown-192,13.71 ± 19.21,14.67 ± 20.22,13.94 ± 19.12,400.00 ± 200.00
Unknown-193,16.78 ± 9.86,44.44 ± 37.47,22.78 ± 13.66,340.00 ± 320.94
Unknown-194,0.00,0.00,0.00,100.00
Unknown-195,6.72 ± 10.22,7.12 ± 10.44,6.90 ± 10.31,1140.00 ± 343.51
Unknown-196,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,460.00 ± 397.49
Unknown-198,17.23 ± 11.48,22.67 ± 17.58,19.31 ± 13.76,1500.00 ± 1153.26
Unknown-200,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,525.00 ± 298.61
Unknown-201,3.33 ± 7.45,3.33 ± 7.45,3.33 ± 7.45,240.00 ± 207.36
Unknown-202,29.29 ± 41.22,26.57 ± 24.53,23.81 ± 24.28,460.00 ± 181.66
Unknown-204,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,460.00 ± 219.09
Unknown-205,17.40 ± 12.10,20.78 ± 15.30,18.49 ± 12.96,1420.00 ± 973.14
Unknown-206,23.72 ± 2.30,20.67 ± 3.13,22.05 ± 2.67,2520.00 ± 496.99
Unknown-207,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,125.00 ± 125.83
Unknown-208,3.33 ± 7.45,2.86 ± 6.39,3.08 ± 6.88,520.00 ± 204.94
Unknown-211,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,120.00 ± 164.32
Unknown-212,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,166.67 ± 57.74
Unknown-213,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,50.00 ± 57.74
Unknown-214,9.33 ± 10.11,9.14 ± 11.28,8.91 ± 9.99,1640.00 ± 952.89
Unknown-215,5.52 ± 7.57,8.21 ± 12.60,6.30 ± 8.80,1200.00 ± 1258.97
Unknown-216,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,120.00 ± 109.54
Unknown-217,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,366.67 ± 305.51
Unknown-218,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,440.00 ± 230.22
Unknown-219,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,120.00 ± 164.32
Unknown-220,3.33 ± 7.45,3.33 ± 7.45,3.33 ± 7.45,860.00 ± 230.22
Unknown-221,30.95 ± 29.61,42.86 ± 28.77,34.70 ± 29.68,420.00 ± 268.33
Unknown-222,32.81 ± 17.04,36.72 ± 15.27,33.61 ± 15.59,1000.00 ± 447.21
Unknown-223,7.73 ± 7.78,31.67 ± 40.99,12.07 ± 12.52,180.00 ± 164.32
Unknown-225,12.50 ± 25.00,12.50 ± 25.00,12.50 ± 25.00,1025.00 ± 1322.56
Unknown-226,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,175.00 ± 125.83
Unknown-227,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,440.00 ± 364.69
Unknown-228,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,475.00 ± 411.30
Unknown-230,33.45 ± 41.07,27.71 ± 27.73,27.50 ± 28.20,420.00 ± 192.35
Unknown-231,28.00 ± 25.88,53.33 ± 50.55,36.19 ± 33.27,200.00 ± 70.71
Unknown-232,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,50.00 ± 70.71
Unknown-233,20.19 ± 18.33,58.33 ± 44.88,23.67 ± 13.76,200.00 ± 141.42
Unknown-235,3.33 ± 7.45,1.82 ± 4.07,2.35 ± 5.26,500.00 ± 393.70
Unknown-236,5.56 ± 11.11,6.25 ± 12.50,5.88 ± 11.76,250.00 ± 369.68
Unknown-240,22.32 ± 13.20,28.62 ± 27.02,23.03 ± 15.26,1020.00 ± 775.89
Unknown-241,18.35 ± 12.95,21.48 ± 15.47,19.58 ± 13.76,2120.00 ± 798.12
Unknown-243,24.27 ± 12.15,30.98 ± 21.48,25.94 ± 12.61,880.00 ± 715.54
Unknown-244,17.26 ± 15.69,17.91 ± 13.46,17.09 ± 14.04,900.00 ± 919.24
Unknown-245,15.00 ± 22.36,25.00 ± 43.30,14.67 ± 20.22,140.00 ± 167.33
Unknown-247,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,133.33 ± 57.74
Unknown-248,27.92 ± 28.00,54.17 ± 41.67,33.33 ± 27.22,200.00 ± 81.65
Unknown-249,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,100.00 ± 115.47
Unknown-250,4.80 ± 10.73,10.00 ± 22.36,6.49 ± 14.50,720.00 ± 597.49
Unknown-251,3.43 ± 4.80,6.19 ± 8.52,4.40 ± 6.12,720.00 ± 342.05
Unknown-252,4.00 ± 8.94,6.67 ± 14.91,5.00 ± 11.18,160.00 ± 134.16
Unknown-253,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,360.00 ± 207.36
Unknown-254,0.71 ± 1.60,0.80 ± 1.79,0.75 ± 1.69,1440.00 ± 978.77
Unknown-255,32.31 ± 21.08,38.39 ± 35.23,34.05 ± 27.03,2380.00 ± 1023.23
Unknown-256,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,175.00 ± 170.78
Unknown-257,30.30 ± 11.93,30.13 ± 11.90,30.14 ± 11.77,2540.00 ± 541.29
Unknown-258,42.50 ± 42.94,39.29 ± 44.75,34.67 ± 33.47,240.00 ± 304.96
Unknown-259,53.97 ± 10.14,50.25 ± 12.98,51.74 ± 10.48,940.00 ± 958.12
Unknown-260,33.33 ± 40.82,21.01 ± 20.14,23.62 ± 22.70,600.00 ± 387.30
Unknown-261,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,300.00 ± 339.12
Unknown-262,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,100.00 ± 0.00
Unknown-263,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,280.00 ± 164.32
Unknown-264,9.00 ± 12.45,8.31 ± 12.27,8.55 ± 12.17,1520.00 ± 719.03
Unknown-265,16.67 ± 23.57,25.00 ± 28.87,18.75 ± 23.94,125.00 ± 95.74
Unknown-266,41.38 ± 16.28,35.46 ± 11.33,36.29 ± 10.82,720.00 ± 178.89
Unknown-268,12.68 ± 11.59,12.97 ± 10.95,11.87 ± 9.89,1180.00 ± 605.81
Unknown-269,3.57 ± 7.14,25.00 ± 50.00,6.25 ± 12.50,75.00 ± 50.00
Unknown-270,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,280.00 ± 130.38
Unknown-271,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,75.00 ± 50.00
Unknown-272,33.40 ± 44.92,33.33 ± 42.49,32.88 ± 43.78,660.00 ± 719.72
Unknown-273,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,560.00 ± 167.33
Unknown-274,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,540.00 ± 270.19
Unknown-275,30.27 ± 19.53,42.50 ± 24.37,34.47 ± 19.64,800.00 ± 424.26
Unknown-276,3.64 ± 4.98,3.54 ± 4.91,3.57 ± 4.91,680.00 ± 554.08
Unknown-277,6.50 ± 9.29,5.36 ± 7.36,5.83 ± 8.12,520.00 ± 303.32
Unknown-278,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,50.00 ± 70.71
Unknown-279,4.00 ± 8.94,10.00 ± 22.36,5.71 ± 12.78,240.00 ± 114.02
Unknown-280,12.53 ± 16.70,12.82 ± 14.31,11.85 ± 13.63,1120.00 ± 192.35
Unknown-281,15.82 ± 20.81,26.86 ± 41.83,19.56 ± 27.64,620.00 ± 420.71
Unknown-282,3.33 ± 7.45,4.00 ± 8.94,3.64 ± 8.13,640.00 ± 541.29
Unknown-284,43.03 ± 21.40,43.98 ± 20.77,42.50 ± 19.21,2140.00 ± 527.26
Unknown-285,5.56 ± 7.86,6.44 ± 9.83,5.91 ± 8.64,600.00 ± 339.12
Unknown-286,5.11 ± 8.66,10.71 ± 14.73,6.52 ± 10.29,800.00 ± 561.25
Unknown-287,0.00,0.00,0.00,200.00
Unknown-288,26.43 ± 24.41,34.76 ± 27.13,28.57 ± 23.02,400.00 ± 282.84
Unknown-289,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,125.00 ± 50.00
Unknown-290,10.00 ± 22.36,5.00 ± 11.18,6.67 ± 14.91,260.00 ± 114.02
Unknown-291,11.49 ± 11.17,20.67 ± 27.33,13.05 ± 12.68,340.00 ± 207.36
Unknown-292,33.33 ± 47.14,15.00 ± 22.36,19.43 ± 27.29,420.00 ± 178.89
Unknown-293,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,420.00 ± 286.36
Unknown-294,13.30 ± 9.03,39.24 ± 37.58,17.56 ± 10.43,360.00 ± 240.83
Unknown-295,0.00,0.00,0.00,200.00
Unknown-296,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,600.00 ± 387.30
Unknown-297,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,640.00 ± 378.15
Unknown-298,30.00 ± 27.39,50.00 ± 50.00,36.67 ± 34.16,120.00 ± 83.67
Unknown-299,23.00 ± 13.35,21.27 ± 10.39,21.38 ± 11.17,1340.00 ± 691.38
Unknown-300,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,180.00 ± 83.67
Unknown-301,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,250.00 ± 57.74
Unknown-303,13.99 ± 10.46,18.41 ± 14.64,15.42 ± 11.18,1180.00 ± 443.85
Unknown-304,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,325.00 ± 236.29
Unknown-305,21.74 ± 25.42,27.00 ± 27.75,23.81 ± 26.12,600.00 ± 339.12
Unknown-306,2.11 ± 4.71,1.90 ± 4.26,2.00 ± 4.47,900.00 ± 714.14
Unknown-308,21.84 ± 14.58,25.30 ± 18.84,23.04 ± 15.53,1320.00 ± 506.95
Unknown-309,25.67 ± 24.77,17.67 ± 13.00,19.83 ± 16.11,520.00 ± 327.11
Unknown-310,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,75.00 ± 50.00
