Category,precision,recall,f1-score,support
Unknown-48,32.22 ± 13.65,27.09 ± 9.84,29.19 ± 11.30,4040.00 ± 2234.50
Unknown-49,17.61 ± 10.76,15.75 ± 9.39,16.55 ± 9.92,3280.00 ± 1754.14
Unknown-50,46.25 ± 13.46,51.09 ± 10.57,47.87 ± 11.02,7340.00 ± 3744.73
Unknown-51,36.67 ± 21.73,36.67 ± 21.73,36.00 ± 20.74,240.00 ± 54.77
Unknown-53,1.43 ± 3.19,3.33 ± 7.45,2.00 ± 4.47,460.00 ± 296.65
Unknown-54,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,266.67 ± 288.68
Unknown-56,22.42 ± 18.09,17.39 ± 14.53,19.32 ± 15.94,1400.00 ± 452.77
Unknown-57,16.88 ± 8.22,25.11 ± 13.84,19.52 ± 8.95,2660.00 ± 1342.76
Unknown-58,36.74 ± 25.65,36.42 ± 20.24,35.55 ± 22.44,1320.00 ± 729.38
Unknown-59,25.65 ± 16.44,30.07 ± 10.57,27.15 ± 13.63,2020.00 ± 1109.95
Unknown-60,28.33 ± 18.26,27.94 ± 18.91,27.14 ± 16.83,440.00 ± 397.49
Unknown-61,53.93 ± 9.20,48.92 ± 6.54,50.65 ± 4.57,2920.00 ± 2361.57
Unknown-62,18.95 ± 8.59,22.01 ± 6.33,20.13 ± 7.69,1480.00 ± 1588.08
Unknown-63,14.38 ± 15.76,15.00 ± 14.91,14.50 ± 15.23,720.00 ± 476.45
Unknown-65,8.00 ± 10.95,13.33 ± 21.73,9.35 ± 13.32,360.00 ± 207.36
Unknown-66,44.29 ± 40.88,50.00 ± 47.14,46.90 ± 43.67,380.00 ± 268.33
Unknown-68,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,140.00 ± 167.33
Unknown-69,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,540.00 ± 230.22
Unknown-70,24.49 ± 43.03,12.86 ± 12.53,13.28 ± 17.53,420.00 ± 178.89
Unknown-72,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,100.00 ± 0.00
Unknown-73,15.98 ± 15.54,24.94 ± 23.64,18.95 ± 17.58,1700.00 ± 891.63
Unknown-74,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,380.00 ± 356.37
Unknown-75,24.72 ± 42.50,17.00 ± 17.18,17.62 ± 23.43,480.00 ± 249.00
Unknown-77,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,125.00 ± 125.83
Unknown-78,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,180.00 ± 192.35
Unknown-79,3.33 ± 7.45,2.86 ± 6.39,3.08 ± 6.88,880.00 ± 1059.25
Unknown-81,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,1220.00 ± 238.75
Unknown-82,59.71 ± 13.37,41.97 ± 6.26,49.12 ± 8.55,2920.00 ± 511.86
Unknown-83,27.54 ± 5.32,26.00 ± 7.92,26.07 ± 4.50,1500.00 ± 927.36
Unknown-84,12.34 ± 7.99,15.25 ± 9.29,13.39 ± 8.19,1160.00 ± 384.71
Unknown-85,35.01 ± 8.92,30.38 ± 8.68,31.67 ± 7.65,1380.00 ± 949.74
Unknown-86,27.00 ± 15.06,23.98 ± 10.86,25.12 ± 12.02,1400.00 ± 474.34
Unknown-87,28.72 ± 5.48,22.32 ± 5.32,24.42 ± 3.29,2180.00 ± 690.65
Unknown-88,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,100.00 ± 141.42
Unknown-89,46.08 ± 10.62,47.74 ± 9.42,46.72 ± 9.62,4340.00 ± 1935.98
Unknown-90,37.46 ± 18.84,43.52 ± 17.02,39.90 ± 17.70,1660.00 ± 350.71
Unknown-91,6.43 ± 10.83,7.22 ± 11.04,6.74 ± 10.88,500.00 ± 435.89
Unknown-92,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,240.00 ± 207.36
Unknown-93,4.17 ± 5.89,4.89 ± 6.74,4.40 ± 6.05,1320.00 ± 661.06
Unknown-94,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,240.00 ± 167.33
Unknown-96,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,160.00 ± 114.02
Unknown-97,22.27 ± 14.63,15.25 ± 10.80,17.52 ± 11.10,1680.00 ± 601.66
Unknown-98,5.00 ± 11.18,4.29 ± 9.58,4.62 ± 10.32,700.00 ± 435.89
Unknown-99,27.62 ± 16.17,32.50 ± 20.92,29.16 ± 17.26,540.00 ± 167.33
Unknown-100,35.50 ± 13.79,45.38 ± 24.57,38.16 ± 16.68,1260.00 ± 320.94
Unknown-101,39.70 ± 7.07,43.55 ± 5.71,41.24 ± 5.50,3680.00 ± 356.37
Unknown-102,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,166.67 ± 57.74
Unknown-103,26.97 ± 13.43,28.29 ± 12.34,27.40 ± 12.83,880.00 ± 363.32
Unknown-105,34.68 ± 10.90,35.97 ± 8.62,35.22 ± 9.53,7540.00 ± 996.49
Unknown-107,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,360.00 ± 219.09
Unknown-108,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,520.00 ± 327.11
Unknown-110,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,280.00 ± 258.84
Unknown-111,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,180.00 ± 44.72
Unknown-112,10.67 ± 15.35,7.00 ± 9.75,8.43 ± 11.87,960.00 ± 912.69
Unknown-113,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,400.00 ± 122.47
Unknown-114,32.18 ± 7.99,37.14 ± 8.20,34.38 ± 7.76,3000.00 ± 714.14
Unknown-115,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,250.00 ± 191.49
Unknown-116,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,140.00 ± 114.02
Unknown-117,27.10 ± 23.36,25.12 ± 19.86,25.99 ± 21.45,1020.00 ± 701.43
Unknown-118,11.67 ± 11.18,9.83 ± 9.08,10.45 ± 9.55,860.00 ± 364.69
Unknown-119,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,260.00 ± 288.10
Unknown-120,23.06 ± 28.79,23.06 ± 21.42,21.50 ± 23.54,600.00 ± 648.07
Unknown-121,6.19 ± 8.52,2.34 ± 3.33,3.38 ± 4.76,1360.00 ± 626.90
Unknown-122,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,280.00 ± 334.66
Unknown-123,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,260.00 ± 181.66
Unknown-124,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,400.00 ± 346.41
Unknown-125,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,120.00 ± 109.54
Unknown-126,36.89 ± 16.05,35.67 ± 13.92,35.68 ± 14.98,440.00 ± 230.22
Unknown-127,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,560.00 ± 320.94
Unknown-128,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,540.00 ± 421.90
Unknown-129,16.35 ± 12.03,12.02 ± 7.93,13.73 ± 9.34,1920.00 ± 1190.38
Unknown-130,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,250.00 ± 238.05
Unknown-131,16.67 ± 23.57,13.33 ± 18.26,14.67 ± 20.22,300.00 ± 70.71
Unknown-132,13.12 ± 8.10,17.89 ± 9.04,14.66 ± 7.65,1520.00 ± 540.37
Unknown-133,8.33 ± 10.27,9.37 ± 11.75,8.82 ± 10.96,1360.00 ± 658.03
Unknown-134,36.90 ± 7.75,31.44 ± 4.93,33.62 ± 5.07,1720.00 ± 580.52
Unknown-135,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,400.00 ± 187.08
Unknown-137,20.89 ± 13.21,38.27 ± 37.16,24.93 ± 15.72,580.00 ± 443.85
Unknown-138,9.44 ± 9.04,7.61 ± 7.34,8.41 ± 8.08,2380.00 ± 1125.61
Unknown-140,27.68 ± 16.80,30.36 ± 14.93,27.80 ± 15.74,960.00 ± 826.44
Unknown-141,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,160.00 ± 194.94
Unknown-142,13.00 ± 18.57,12.44 ± 18.16,12.71 ± 18.35,400.00 ± 316.23
Unknown-143,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,200.00 ± 173.21
Unknown-144,6.67 ± 14.91,20.00 ± 44.72,10.00 ± 22.36,600.00 ± 441.59
Unknown-145,27.95 ± 26.07,35.42 ± 27.04,29.94 ± 26.68,940.00 ± 527.26
Unknown-146,2.86 ± 6.39,6.67 ± 14.91,4.00 ± 8.94,420.00 ± 414.73
Unknown-147,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,50.00 ± 100.00
Unknown-148,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,1433.33 ± 2311.57
Unknown-149,10.50 ± 17.36,10.22 ± 17.33,10.35 ± 17.34,380.00 ± 334.66
Unknown-150,13.78 ± 10.41,19.68 ± 19.42,14.37 ± 10.32,1440.00 ± 1357.57
Unknown-151,18.34 ± 18.95,18.00 ± 17.54,18.08 ± 18.11,740.00 ± 343.51
Unknown-152,16.44 ± 15.22,16.44 ± 16.03,16.36 ± 15.63,2160.00 ± 1637.99
Unknown-154,5.00 ± 11.18,20.00 ± 44.72,8.00 ± 17.89,400.00 ± 406.20
Unknown-155,65.67 ± 35.43,53.78 ± 16.86,53.12 ± 17.40,460.00 ± 270.19
Unknown-156,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,166.67 ± 288.68
Unknown-157,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,300.00 ± 100.00
Unknown-158,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,150.00 ± 70.71
Unknown-159,20.83 ± 22.44,13.75 ± 14.10,15.59 ± 15.55,860.00 ± 792.46
Unknown-160,11.58 ± 9.88,10.62 ± 7.64,10.83 ± 8.38,2100.00 ± 966.95
Unknown-161,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,1160.00 ± 1281.80
Unknown-162,27.63 ± 10.20,34.97 ± 11.59,30.29 ± 10.06,2520.00 ± 1333.04
Unknown-163,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,450.00 ± 640.31
Unknown-165,23.20 ± 13.09,26.47 ± 8.76,24.23 ± 10.96,1600.00 ± 1155.42
Unknown-166,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,60.00 ± 89.44
Unknown-167,6.67 ± 14.91,4.00 ± 8.94,5.00 ± 11.18,620.00 ± 311.45
Unknown-168,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,25.00 ± 50.00
Unknown-169,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,66.67 ± 115.47
Unknown-170,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,175.00 ± 221.74
Unknown-171,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,66.67 ± 57.74
Unknown-173,32.61 ± 47.16,18.75 ± 23.94,23.53 ± 31.54,775.00 ± 1352.47
Unknown-174,2.22 ± 4.97,2.50 ± 5.59,2.35 ± 5.26,440.00 ± 288.10
Unknown-176,6.87 ± 7.09,6.02 ± 5.88,6.37 ± 6.36,1380.00 ± 593.30
Unknown-178,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,80.00 ± 130.38
Unknown-179,10.71 ± 10.71,28.33 ± 33.12,15.02 ± 15.88,280.00 ± 228.04
Unknown-182,21.15 ± 21.41,16.83 ± 16.59,18.73 ± 18.66,940.00 ± 559.46
Unknown-183,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,25.00 ± 50.00
Unknown-184,26.94 ± 6.77,28.40 ± 8.00,27.57 ± 7.26,4500.00 ± 1955.76
Unknown-185,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,25.00 ± 50.00
Unknown-186,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,100.00 ± 0.00
Unknown-187,23.77 ± 22.55,17.60 ± 12.02,19.46 ± 15.40,1240.00 ± 421.90
Unknown-188,1.67 ± 3.73,2.86 ± 6.39,2.11 ± 4.71,400.00 ± 212.13
Unknown-189,70.92 ± 5.38,44.19 ± 8.64,54.19 ± 7.52,3000.00 ± 857.32
Unknown-190,43.23 ± 17.05,39.93 ± 14.14,41.46 ± 15.51,4660.00 ± 2212.01
Unknown-191,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,260.00 ± 151.66
Unknown-192,27.33 ± 41.66,15.00 ± 13.69,16.44 ± 16.89,400.00 ± 212.13
Unknown-193,8.64 ± 12.07,25.71 ± 43.33,12.44 ± 18.16,340.00 ± 594.14
Unknown-195,15.83 ± 15.14,14.14 ± 11.04,14.70 ± 12.82,1140.00 ± 498.00
Unknown-196,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,460.00 ± 427.78
Unknown-197,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,66.67 ± 57.74
Unknown-198,21.53 ± 14.21,22.83 ± 13.06,21.96 ± 13.41,1500.00 ± 845.58
Unknown-199,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,80.00 ± 44.72
Unknown-200,10.67 ± 15.35,6.50 ± 9.29,8.08 ± 11.57,420.00 ± 258.84
Unknown-201,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,240.00 ± 167.33
Unknown-202,17.62 ± 28.05,23.00 ± 30.74,13.06 ± 13.97,460.00 ± 336.15
Unknown-203,0.25 ± 0.44,11.11 ± 19.25,0.50 ± 0.86,133.33 ± 152.75
Unknown-204,1.05 ± 2.35,2.86 ± 6.39,1.54 ± 3.44,460.00 ± 270.19
Unknown-205,15.63 ± 16.89,19.05 ± 17.65,16.84 ± 16.69,1420.00 ± 917.61
Unknown-206,22.01 ± 10.69,19.58 ± 8.58,20.56 ± 9.44,2520.00 ± 957.60
Unknown-207,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,125.00 ± 50.00
Unknown-208,2.50 ± 5.59,3.33 ± 7.45,2.86 ± 6.39,520.00 ± 249.00
Unknown-211,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,120.00 ± 109.54
Unknown-212,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,250.00 ± 70.71
Unknown-213,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,100.00 ± 141.42
Unknown-214,14.88 ± 10.00,15.47 ± 12.05,14.91 ± 10.65,1640.00 ± 801.87
Unknown-215,5.93 ± 8.13,5.33 ± 7.67,5.55 ± 7.75,1200.00 ± 1133.58
Unknown-216,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,120.00 ± 164.32
Unknown-217,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,275.00 ± 236.29
Unknown-218,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,440.00 ± 260.77
Unknown-219,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,120.00 ± 130.38
Unknown-220,14.58 ± 9.43,15.45 ± 10.83,14.72 ± 9.71,860.00 ± 251.00
Unknown-221,9.33 ± 13.62,14.00 ± 21.91,11.14 ± 16.71,420.00 ± 319.37
Unknown-222,32.13 ± 17.86,33.81 ± 19.81,31.97 ± 18.05,1000.00 ± 308.22
Unknown-223,14.87 ± 29.15,30.00 ± 44.72,18.67 ± 34.77,180.00 ± 83.67
Unknown-224,0.00,0.00,0.00,300.00
Unknown-225,6.67 ± 14.91,10.00 ± 22.36,8.00 ± 17.89,820.00 ± 1227.60
Unknown-226,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,175.00 ± 125.83
Unknown-227,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,440.00 ± 288.10
Unknown-228,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,380.00 ± 370.14
Unknown-229,43.33 ± 52.17,31.67 ± 40.99,32.44 ± 41.32,220.00 ± 130.38
Unknown-230,24.29 ± 14.52,48.67 ± 36.64,30.98 ± 18.77,420.00 ± 204.94
Unknown-231,27.33 ± 30.04,33.33 ± 31.18,29.05 ± 29.76,200.00 ± 158.11
Unknown-232,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,50.00 ± 70.71
Unknown-233,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,200.00 ± 254.95
Unknown-234,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,120.00 ± 44.72
Unknown-236,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,250.00 ± 238.05
Unknown-240,31.67 ± 20.75,34.44 ± 27.33,31.42 ± 21.28,1020.00 ± 584.81
Unknown-241,16.95 ± 12.10,21.99 ± 10.53,18.67 ± 10.82,2120.00 ± 683.37
Unknown-243,22.16 ± 14.62,23.88 ± 15.24,22.92 ± 14.84,880.00 ± 614.00
Unknown-244,21.17 ± 25.05,21.24 ± 17.27,20.00 ± 19.35,900.00 ± 784.22
Unknown-247,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,100.00 ± 81.65
Unknown-248,49.00 ± 47.49,55.00 ± 44.72,45.00 ± 38.91,160.00 ± 151.66
Unknown-249,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,80.00 ± 130.38
Unknown-250,12.72 ± 11.80,18.47 ± 18.50,14.95 ± 14.18,720.00 ± 597.49
Unknown-251,14.67 ± 15.02,19.85 ± 22.77,16.67 ± 17.92,720.00 ± 597.49
Unknown-252,13.33 ± 16.33,18.75 ± 23.94,14.29 ± 16.50,200.00 ± 163.30
Unknown-253,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,360.00 ± 313.05
Unknown-254,1.29 ± 2.89,1.82 ± 4.07,1.51 ± 3.38,1440.00 ± 702.14
Unknown-255,30.32 ± 22.60,33.90 ± 31.84,31.78 ± 26.66,2380.00 ± 1082.59
Unknown-256,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,175.00 ± 150.00
Unknown-257,31.71 ± 14.53,30.27 ± 11.40,30.89 ± 12.88,2540.00 ± 415.93
Unknown-258,32.00 ± 46.04,33.33 ± 47.14,32.63 ± 46.54,240.00 ± 371.48
Unknown-259,43.33 ± 29.44,44.30 ± 28.70,43.35 ± 28.33,940.00 ± 642.65
Unknown-260,34.00 ± 42.19,9.56 ± 9.28,13.35 ± 12.80,600.00 ± 273.86
Unknown-261,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,375.00 ± 287.23
Unknown-262,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,60.00 ± 89.44
Unknown-263,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,280.00 ± 148.32
Unknown-264,3.75 ± 8.39,2.31 ± 5.16,2.86 ± 6.39,1520.00 ± 810.56
Unknown-265,27.78 ± 25.46,50.00 ± 50.00,35.56 ± 33.55,166.67 ± 57.74
Unknown-266,35.00 ± 23.45,33.19 ± 21.58,33.69 ± 21.66,720.00 ± 396.23
Unknown-268,6.94 ± 10.11,8.33 ± 11.79,7.56 ± 10.86,1180.00 ± 432.43
Unknown-269,4.76 ± 8.25,33.33 ± 57.74,8.33 ± 14.43,100.00 ± 0.00
Unknown-270,4.00 ± 8.94,6.67 ± 14.91,5.00 ± 11.18,280.00 ± 204.94
Unknown-271,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,75.00 ± 50.00
Unknown-272,33.43 ± 44.90,25.75 ± 28.00,27.40 ± 33.16,660.00 ± 610.74
Unknown-273,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,560.00 ± 181.66
Unknown-274,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,540.00 ± 270.19
Unknown-275,25.91 ± 16.65,34.50 ± 25.26,28.74 ± 18.78,800.00 ± 339.12
Unknown-276,6.22 ± 9.08,5.00 ± 6.85,5.43 ± 7.54,680.00 ± 370.14
Unknown-277,4.00 ± 8.94,3.33 ± 7.45,3.64 ± 8.13,520.00 ± 414.73
Unknown-278,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,50.00 ± 70.71
Unknown-279,24.00 ± 43.36,20.00 ± 27.39,19.05 ± 29.35,240.00 ± 54.77
Unknown-280,13.71 ± 13.37,19.41 ± 14.73,15.73 ± 13.71,1120.00 ± 319.37
Unknown-281,13.39 ± 13.22,24.29 ± 29.17,16.96 ± 17.80,620.00 ± 521.54
Unknown-282,2.86 ± 6.39,2.86 ± 6.39,2.86 ± 6.39,640.00 ± 336.15
Unknown-283,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,66.67 ± 57.74
Unknown-284,42.07 ± 14.32,43.96 ± 17.06,42.90 ± 15.52,2140.00 ± 661.82
Unknown-285,7.33 ± 10.11,7.50 ± 11.18,7.30 ± 10.38,600.00 ± 282.84
Unknown-286,5.86 ± 6.05,8.93 ± 10.41,7.02 ± 7.62,800.00 ± 374.17
Unknown-288,21.67 ± 17.87,34.52 ± 29.50,26.53 ± 22.16,400.00 ± 254.95
Unknown-289,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,166.67 ± 115.47
Unknown-290,16.67 ± 23.57,16.67 ± 23.57,16.67 ± 23.57,260.00 ± 151.66
Unknown-291,36.67 ± 34.16,23.71 ± 22.94,28.00 ± 25.88,340.00 ± 251.00
Unknown-292,16.67 ± 23.57,10.86 ± 17.43,11.72 ± 16.81,420.00 ± 192.35
Unknown-293,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,420.00 ± 192.35
Unknown-294,11.05 ± 12.75,30.00 ± 29.81,15.35 ± 17.21,360.00 ± 151.66
Unknown-296,3.53 ± 7.89,3.75 ± 8.39,3.64 ± 8.13,600.00 ± 648.07
Unknown-297,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,640.00 ± 512.84
Unknown-299,22.51 ± 10.59,21.03 ± 11.48,21.46 ± 10.81,1340.00 ± 260.77
Unknown-300,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,225.00 ± 263.00
Unknown-301,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,200.00 ± 173.21
Unknown-303,9.92 ± 12.46,12.49 ± 12.79,10.06 ± 11.08,1180.00 ± 584.81
Unknown-304,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,325.00 ± 330.40
Unknown-305,19.52 ± 24.11,23.84 ± 26.52,21.37 ± 25.21,600.00 ± 412.31
Unknown-306,1.38 ± 3.08,2.67 ± 5.96,1.82 ± 4.07,900.00 ± 353.55
Unknown-308,21.95 ± 14.97,22.65 ± 14.84,22.26 ± 14.88,1320.00 ± 356.37
Unknown-309,18.57 ± 25.56,16.67 ± 23.57,17.23 ± 23.69,520.00 ± 277.49
Unknown-310,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,60.00 ± 54.77
Unknown-311,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,220.00 ± 178.89
