Category,precision,recall,f1-score,support
Unknown-63,17.69 ± 18.67,21.78 ± 23.59,19.32 ± 20.41,720.00 ± 502.00
Unknown-65,5.71 ± 12.78,8.00 ± 17.89,6.67 ± 14.91,360.00 ± 230.22
Unknown-66,47.74 ± 21.90,72.00 ± 19.80,55.67 ± 18.03,380.00 ± 164.32
Unknown-67,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,366.67 ± 378.59
Unknown-68,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,140.00 ± 114.02
Unknown-69,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,540.00 ± 260.77
Unknown-70,4.44 ± 7.24,9.05 ± 13.08,5.19 ± 7.57,420.00 ± 342.05
Unknown-73,20.64 ± 14.29,24.36 ± 14.45,22.15 ± 13.94,1700.00 ± 543.14
Unknown-74,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,380.00 ± 363.32
Unknown-75,5.15 ± 7.55,10.00 ± 17.32,6.61 ± 10.32,480.00 ± 334.66
Unknown-77,3.33 ± 7.45,20.00 ± 44.72,5.71 ± 12.78,100.00 ± 70.71
Unknown-78,6.67 ± 14.91,13.33 ± 29.81,8.89 ± 19.88,180.00 ± 109.54
Unknown-79,11.36 ± 15.75,10.33 ± 15.56,10.67 ± 15.35,880.00 ± 766.16
Unknown-81,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,1220.00 ± 549.55
Unknown-82,58.45 ± 8.34,38.14 ± 14.01,45.22 ± 12.79,2920.00 ± 779.10
Unknown-83,22.81 ± 15.51,19.57 ± 12.22,20.94 ± 13.46,1500.00 ± 930.05
Unknown-84,15.31 ± 9.08,13.86 ± 5.69,13.46 ± 5.75,1160.00 ± 409.88
Unknown-85,35.82 ± 4.73,27.87 ± 9.81,30.33 ± 7.19,1380.00 ± 736.21
Unknown-86,28.38 ± 7.90,26.64 ± 9.59,27.33 ± 8.58,1400.00 ± 380.79
Unknown-87,26.75 ± 6.25,22.61 ± 9.27,24.16 ± 7.54,2180.00 ± 769.42
Unknown-88,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,125.00 ± 250.00
Unknown-89,44.92 ± 13.64,47.16 ± 16.90,45.85 ± 14.89,4340.00 ± 1898.16
Unknown-90,31.98 ± 17.06,40.50 ± 24.55,35.51 ± 20.20,1660.00 ± 502.99
Unknown-91,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,500.00 ± 244.95
Unknown-92,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,240.00 ± 151.66
Unknown-93,15.71 ± 14.54,17.27 ± 16.81,15.97 ± 14.67,1320.00 ± 491.93
Unknown-94,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,300.00 ± 244.95
Unknown-96,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,160.00 ± 134.16
Unknown-97,18.94 ± 13.52,17.39 ± 12.84,17.99 ± 12.93,1680.00 ± 286.36
Unknown-98,18.00 ± 20.49,10.38 ± 9.95,12.13 ± 11.22,700.00 ± 430.12
Unknown-99,11.33 ± 17.58,25.00 ± 35.36,14.34 ± 20.56,540.00 ± 151.66
Unknown-100,37.10 ± 17.60,40.93 ± 9.42,37.61 ± 11.65,1260.00 ± 167.33
Unknown-101,38.82 ± 5.57,43.46 ± 5.05,40.89 ± 4.81,3680.00 ± 567.45
Unknown-102,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,166.67 ± 57.74
Unknown-103,24.75 ± 15.33,28.19 ± 18.76,24.70 ± 11.98,880.00 ± 277.49
Unknown-105,35.14 ± 4.95,36.81 ± 1.91,35.82 ± 3.19,7540.00 ± 1052.62
Unknown-107,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,360.00 ± 260.77
Unknown-108,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,520.00 ± 277.49
Unknown-110,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,280.00 ± 178.89
Unknown-111,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,180.00 ± 204.94
Unknown-112,21.08 ± 27.26,14.61 ± 16.50,17.08 ± 20.43,960.00 ± 861.97
Unknown-113,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,400.00 ± 212.13
Unknown-114,32.57 ± 9.45,38.01 ± 10.62,34.81 ± 9.12,3000.00 ± 790.57
Unknown-115,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,250.00 ± 129.10
Unknown-116,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,175.00 ± 95.74
Unknown-117,24.24 ± 23.54,20.67 ± 20.16,22.31 ± 21.71,1020.00 ± 779.10
Unknown-118,11.03 ± 11.00,9.34 ± 9.70,9.58 ± 9.14,860.00 ± 320.94
Unknown-119,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,260.00 ± 477.49
Unknown-120,23.77 ± 26.72,20.86 ± 23.07,22.18 ± 24.71,600.00 ± 533.85
Unknown-121,3.92 ± 7.24,7.00 ± 10.95,4.91 ± 8.66,1360.00 ± 887.69
Unknown-123,3.12 ± 6.25,3.57 ± 7.14,3.33 ± 6.67,325.00 ± 263.00
Unknown-124,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,320.00 ± 334.66
Unknown-125,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,120.00 ± 109.54
Unknown-126,30.67 ± 18.77,32.00 ± 21.29,29.94 ± 16.97,440.00 ± 134.16
Unknown-127,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,560.00 ± 270.19
Unknown-128,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,540.00 ± 378.15
Unknown-129,10.72 ± 11.41,9.88 ± 11.02,10.23 ± 11.10,1920.00 ± 952.37
Unknown-130,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,250.00 ± 238.05
Unknown-131,16.67 ± 23.57,11.67 ± 16.24,13.33 ± 18.26,300.00 ± 158.11
Unknown-132,11.55 ± 8.92,14.98 ± 10.63,12.53 ± 8.72,1520.00 ± 649.62
Unknown-133,18.43 ± 16.52,22.37 ± 23.54,20.02 ± 19.26,1360.00 ± 288.10
Unknown-134,37.56 ± 11.00,33.07 ± 10.79,34.35 ± 8.56,1720.00 ± 476.45
Unknown-135,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,400.00 ± 141.42
Unknown-137,16.67 ± 15.79,18.57 ± 18.45,16.76 ± 15.32,580.00 ± 540.37
Unknown-138,10.06 ± 10.84,9.92 ± 10.89,9.97 ± 10.84,2380.00 ± 683.37
Unknown-139,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,66.67 ± 57.74
Unknown-140,22.31 ± 18.66,25.29 ± 17.24,23.41 ± 17.92,960.00 ± 915.42
Unknown-141,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,160.00 ± 151.66
Unknown-142,16.75 ± 12.86,20.56 ± 14.65,18.24 ± 13.40,400.00 ± 300.00
Unknown-144,5.71 ± 12.78,13.33 ± 29.81,8.00 ± 17.89,600.00 ± 406.20
Unknown-145,19.98 ± 19.08,27.39 ± 20.67,21.68 ± 17.46,940.00 ± 642.65
Unknown-146,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,420.00 ± 342.05
Unknown-147,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,40.00 ± 54.77
Unknown-148,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,1433.33 ± 2309.40
Unknown-149,16.67 ± 20.41,27.50 ± 41.83,15.24 ± 15.58,380.00 ± 268.33
Unknown-150,16.00 ± 10.84,15.19 ± 11.13,15.53 ± 10.93,1440.00 ± 1008.96
Unknown-151,24.17 ± 19.63,23.94 ± 19.44,23.66 ± 18.48,740.00 ± 409.88
Unknown-152,19.09 ± 12.05,17.45 ± 11.52,17.95 ± 11.70,2160.00 ± 2119.67
Unknown-154,21.82 ± 43.88,20.00 ± 27.39,16.41 ± 28.87,400.00 ± 282.84
Unknown-155,27.79 ± 34.90,31.43 ± 29.71,27.42 ± 30.64,460.00 ± 598.33
Unknown-157,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,300.00 ± 141.42
Unknown-159,38.67 ± 39.06,32.12 ± 39.18,33.68 ± 38.70,860.00 ± 864.87
Unknown-160,12.19 ± 13.92,11.11 ± 10.80,11.37 ± 12.06,2100.00 ± 1183.22
Unknown-161,15.42 ± 14.99,10.61 ± 11.64,11.30 ± 10.72,1160.00 ± 723.19
Unknown-162,25.09 ± 12.19,30.07 ± 13.64,27.24 ± 12.77,2520.00 ± 1239.76
Unknown-163,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,450.00 ± 404.15
Unknown-165,21.30 ± 20.40,26.57 ± 27.72,23.34 ± 23.19,1600.00 ± 1501.67
Unknown-166,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,75.00 ± 95.74
Unknown-167,8.89 ± 14.49,10.00 ± 14.91,7.78 ± 10.83,620.00 ± 664.83
Unknown-169,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,40.00 ± 89.44
Unknown-170,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,175.00 ± 170.78
Unknown-171,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,66.67 ± 57.74
Unknown-173,20.11 ± 24.55,18.98 ± 24.02,19.50 ± 24.24,775.00 ± 1284.20
Unknown-174,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,440.00 ± 336.15
Unknown-176,3.48 ± 4.78,3.21 ± 4.39,3.33 ± 4.56,1380.00 ± 486.83
Unknown-177,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,133.33 ± 57.74
Unknown-179,7.00 ± 10.95,9.00 ± 12.45,7.30 ± 10.38,280.00 ± 192.35
Unknown-182,12.86 ± 21.67,7.78 ± 10.83,8.48 ± 11.92,940.00 ± 589.92
Unknown-183,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,25.00 ± 50.00
Unknown-184,29.49 ± 8.33,29.80 ± 7.10,29.30 ± 6.49,4500.00 ± 424.26
Unknown-186,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,75.00 ± 50.00
Unknown-187,10.22 ± 11.07,11.97 ± 11.37,10.36 ± 9.83,1240.00 ± 654.22
Unknown-188,2.22 ± 4.97,5.00 ± 11.18,3.08 ± 6.88,400.00 ± 187.08
Unknown-189,69.63 ± 12.26,41.79 ± 8.82,52.08 ± 9.90,3000.00 ± 574.46
Unknown-190,44.51 ± 20.27,40.87 ± 15.50,42.51 ± 17.51,4660.00 ± 1372.22
Unknown-191,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,325.00 ± 125.83
Unknown-192,14.00 ± 21.91,26.67 ± 43.46,14.67 ± 20.22,400.00 ± 223.61
Unknown-193,10.00 ± 13.69,18.00 ± 24.90,12.82 ± 17.58,340.00 ± 397.49
Unknown-195,10.12 ± 9.76,12.70 ± 13.90,11.15 ± 11.29,1140.00 ± 472.23
Unknown-196,2.00 ± 4.47,2.86 ± 6.39,2.35 ± 5.26,460.00 ± 251.00
Unknown-197,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,66.67 ± 57.74
Unknown-198,21.97 ± 10.21,24.82 ± 9.98,23.07 ± 9.62,1500.00 ± 1301.92
Unknown-199,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,100.00 ± 0.00
Unknown-200,7.50 ± 11.18,10.71 ± 14.73,8.48 ± 11.92,420.00 ± 216.79
Unknown-201,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,240.00 ± 270.19
Unknown-202,15.00 ± 22.36,13.71 ± 19.21,14.22 ± 20.46,460.00 ± 397.49
Unknown-204,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,460.00 ± 230.22
Unknown-205,15.48 ± 16.08,17.56 ± 17.54,15.98 ± 15.65,1420.00 ± 1289.19
Unknown-206,23.16 ± 14.73,18.45 ± 11.03,20.44 ± 12.47,2520.00 ± 810.56
Unknown-207,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,166.67 ± 115.47
Unknown-208,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,520.00 ± 192.35
Unknown-211,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,120.00 ± 83.67
Unknown-212,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,125.00 ± 50.00
Unknown-213,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,50.00 ± 57.74
Unknown-214,16.18 ± 8.95,14.79 ± 4.87,15.07 ± 6.60,1640.00 ± 626.90
Unknown-215,7.50 ± 11.18,6.14 ± 8.64,6.71 ± 9.67,1200.00 ± 982.34
Unknown-216,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,120.00 ± 109.54
Unknown-217,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,275.00 ± 287.23
Unknown-218,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,440.00 ± 230.22
Unknown-220,7.50 ± 11.18,10.24 ± 18.59,8.32 ± 13.71,860.00 ± 207.36
Unknown-221,40.44 ± 37.80,49.33 ± 30.31,41.96 ± 30.56,420.00 ± 130.38
Unknown-222,34.82 ± 22.90,32.67 ± 9.81,32.57 ± 15.27,1000.00 ± 543.14
Unknown-223,6.67 ± 9.13,23.33 ± 32.49,10.33 ± 14.16,180.00 ± 130.38
Unknown-225,13.33 ± 29.81,13.33 ± 29.81,13.33 ± 29.81,820.00 ± 1279.45
Unknown-226,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,175.00 ± 125.83
Unknown-227,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,440.00 ± 371.48
Unknown-228,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,380.00 ± 268.33
Unknown-229,25.00 ± 31.91,15.48 ± 17.98,18.33 ± 21.34,275.00 ± 309.57
Unknown-230,35.71 ± 42.86,26.67 ± 26.25,25.73 ± 24.51,420.00 ± 356.37
Unknown-231,19.52 ± 12.84,50.00 ± 37.27,27.43 ± 18.51,200.00 ± 100.00
Unknown-233,14.41 ± 16.40,43.33 ± 43.46,20.42 ± 21.12,200.00 ± 141.42
Unknown-234,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,200.00 ± 200.00
Unknown-235,1.67 ± 3.73,1.67 ± 3.73,1.67 ± 3.73,500.00 ± 452.77
Unknown-236,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,250.00 ± 288.68
Unknown-238,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,80.00 ± 83.67
Unknown-240,37.25 ± 21.94,35.71 ± 23.12,36.06 ± 21.98,1020.00 ± 526.31
Unknown-241,19.09 ± 6.95,25.81 ± 10.73,21.56 ± 7.52,2120.00 ± 460.43
Unknown-242,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,50.00 ± 70.71
Unknown-243,20.69 ± 10.07,23.57 ± 8.00,21.78 ± 9.46,880.00 ± 311.45
Unknown-244,22.28 ± 18.44,19.24 ± 15.34,20.11 ± 16.31,900.00 ± 728.01
Unknown-245,20.83 ± 25.00,33.33 ± 47.14,25.00 ± 31.91,175.00 ± 95.74
Unknown-247,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,200.00 ± 0.00
Unknown-248,45.71 ± 50.91,53.33 ± 50.55,48.00 ± 50.20,160.00 ± 89.44
Unknown-249,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,80.00 ± 83.67
Unknown-250,12.88 ± 12.34,21.67 ± 21.73,16.01 ± 15.41,720.00 ± 370.14
Unknown-251,8.03 ± 8.24,12.64 ± 11.80,9.49 ± 9.14,720.00 ± 277.49
Unknown-252,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,160.00 ± 151.66
Unknown-253,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,360.00 ± 260.77
Unknown-254,0.80 ± 1.79,1.00 ± 2.24,0.89 ± 1.99,1440.00 ± 723.19
Unknown-255,30.57 ± 20.50,30.61 ± 22.02,30.57 ± 21.25,2380.00 ± 1463.56
Unknown-256,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,175.00 ± 170.78
Unknown-257,31.24 ± 14.76,31.10 ± 14.31,31.07 ± 14.28,2540.00 ± 770.06
Unknown-258,25.00 ± 35.36,23.33 ± 32.49,24.12 ± 33.82,240.00 ± 378.15
Unknown-259,39.49 ± 28.68,33.24 ± 22.35,35.66 ± 24.71,940.00 ± 522.49
Unknown-260,29.33 ± 32.18,21.11 ± 21.66,20.95 ± 19.81,600.00 ± 308.22
Unknown-262,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,60.00 ± 54.77
Unknown-263,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,350.00 ± 173.21
Unknown-264,5.15 ± 7.55,4.04 ± 5.79,4.21 ± 5.77,1520.00 ± 704.98
Unknown-265,10.67 ± 15.35,30.00 ± 44.72,15.71 ± 22.81,100.00 ± 70.71
Unknown-266,29.21 ± 29.59,30.89 ± 23.42,28.82 ± 25.43,720.00 ± 216.79
Unknown-268,4.85 ± 6.65,8.44 ± 11.59,6.16 ± 8.45,1180.00 ± 443.85
Unknown-269,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,75.00 ± 95.74
Unknown-270,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,350.00 ± 173.21
Unknown-271,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,150.00 ± 70.71
Unknown-272,23.43 ± 29.18,31.25 ± 41.46,24.63 ± 30.20,660.00 ± 646.53
Unknown-273,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,560.00 ± 134.16
Unknown-274,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,540.00 ± 194.94
Unknown-275,31.16 ± 24.53,32.54 ± 24.67,29.92 ± 21.49,800.00 ± 578.79
Unknown-276,5.36 ± 7.36,7.00 ± 10.95,5.69 ± 7.98,680.00 ± 258.84
Unknown-277,5.08 ± 7.05,4.72 ± 6.48,4.85 ± 6.65,520.00 ± 356.37
Unknown-279,15.00 ± 22.36,16.67 ± 23.57,14.67 ± 20.22,240.00 ± 54.77
Unknown-280,13.52 ± 4.55,18.62 ± 6.12,15.52 ± 4.89,1120.00 ± 389.87
Unknown-281,21.11 ± 17.74,29.05 ± 28.40,24.02 ± 21.73,620.00 ± 342.05
Unknown-282,2.73 ± 6.10,6.67 ± 14.91,3.87 ± 8.66,640.00 ± 444.97
Unknown-284,40.93 ± 16.15,45.99 ± 20.14,42.54 ± 17.18,2140.00 ± 993.98
Unknown-285,3.33 ± 7.45,2.86 ± 6.39,3.08 ± 6.88,600.00 ± 308.22
Unknown-286,1.18 ± 2.63,3.33 ± 7.45,1.74 ± 3.89,800.00 ± 200.00
Unknown-287,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,100.00 ± 0.00
Unknown-288,15.87 ± 15.03,26.00 ± 24.08,19.34 ± 17.80,400.00 ± 367.42
Unknown-289,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,166.67 ± 57.74
Unknown-290,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,260.00 ± 114.02
Unknown-291,32.67 ± 40.85,30.33 ± 31.89,29.71 ± 33.17,340.00 ± 151.66
Unknown-292,20.00 ± 44.72,10.00 ± 22.36,13.33 ± 29.81,420.00 ± 376.83
Unknown-293,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,420.00 ± 334.66
Unknown-294,14.00 ± 9.45,49.00 ± 47.49,21.08 ± 15.85,360.00 ± 114.02
Unknown-296,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,600.00 ± 463.68
Unknown-297,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,640.00 ± 502.99
Unknown-298,30.00 ± 28.02,62.50 ± 47.87,39.64 ± 33.81,150.00 ± 57.74
Unknown-299,21.81 ± 14.67,17.16 ± 10.93,18.43 ± 11.55,1340.00 ± 698.57
Unknown-300,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,180.00 ± 192.35
Unknown-301,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,200.00 ± 122.47
Unknown-303,14.81 ± 9.60,20.34 ± 14.60,17.08 ± 11.60,1180.00 ± 286.36
Unknown-304,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,260.00 ± 230.22
Unknown-305,31.41 ± 22.58,34.17 ± 24.01,31.81 ± 21.82,600.00 ± 200.00
Unknown-306,4.29 ± 9.58,4.62 ± 10.32,4.44 ± 9.94,900.00 ± 463.68
Unknown-308,22.87 ± 11.62,24.89 ± 9.80,23.68 ± 10.67,1320.00 ± 601.66
Unknown-309,31.17 ± 25.05,26.39 ± 20.37,24.56 ± 18.65,520.00 ± 311.45
Unknown-310,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,75.00 ± 95.74
Unknown-311,10.00 ± 22.36,10.00 ± 22.36,10.00 ± 22.36,220.00 ± 109.54
Unknown-312,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,80.00 ± 44.72
Unknown-313,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,480.00 ± 148.32
Unknown-316,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,940.00 ± 1006.48
Unknown-318,28.33 ± 11.55,37.56 ± 11.56,29.74 ± 9.89,700.00 ± 339.12
Unknown-319,21.58 ± 14.94,28.62 ± 18.37,23.81 ± 15.70,1080.00 ± 804.36
