Category,precision,recall,f1-score,support
Unknown-98,23.67 ± 15.29,28.57 ± 18.27,25.85 ± 16.57,600.00 ± 331.66
Unknown-99,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,425.00 ± 585.23
Unknown-101,62.00 ± 41.47,51.67 ± 38.37,54.67 ± 37.24,300.00 ± 100.00
Unknown-102,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,320.00 ± 192.35
Unknown-103,0.00,0.00,0.00,100.00
Unknown-104,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,300.00 ± 100.00
Unknown-105,44.33 ± 14.79,48.94 ± 17.40,45.51 ± 13.46,1660.00 ± 320.94
Unknown-106,17.74 ± 16.24,19.73 ± 19.12,18.53 ± 17.28,780.00 ± 576.19
Unknown-107,18.78 ± 12.86,25.56 ± 18.26,21.36 ± 14.77,740.00 ± 304.96
Unknown-109,18.87 ± 16.14,42.07 ± 40.50,22.47 ± 19.20,940.00 ± 912.69
Unknown-110,40.00 ± 54.77,13.33 ± 21.73,19.05 ± 29.35,300.00 ± 282.84
Unknown-111,21.82 ± 11.88,16.42 ± 10.65,18.41 ± 10.92,1440.00 ± 415.93
Unknown-112,3.33 ± 7.45,20.00 ± 44.72,5.71 ± 12.78,120.00 ± 83.67
Unknown-113,9.00 ± 12.45,25.00 ± 43.30,11.67 ± 16.24,240.00 ± 151.66
Unknown-115,35.67 ± 38.00,35.00 ± 38.37,28.44 ± 21.50,320.00 ± 192.35
Unknown-116,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,333.33 ± 404.15
Unknown-117,36.67 ± 28.01,37.71 ± 26.74,36.76 ± 26.34,440.00 ± 240.83
Unknown-118,47.50 ± 41.13,58.33 ± 41.94,51.79 ± 40.98,250.00 ± 264.58
Unknown-119,16.67 ± 23.57,21.18 ± 44.14,12.11 ± 21.67,500.00 ± 689.20
Unknown-120,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,960.00 ± 433.59
Unknown-126,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,100.00 ± 0.00
Unknown-127,25.40 ± 7.76,30.75 ± 7.32,27.33 ± 6.72,3040.00 ± 2335.17
Unknown-128,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,100.00 ± 200.00
Unknown-129,30.79 ± 42.48,25.00 ± 25.00,20.87 ± 21.70,320.00 ± 192.35
Unknown-130,15.57 ± 12.20,31.94 ± 30.30,19.50 ± 15.06,780.00 ± 228.04
Unknown-131,27.34 ± 10.58,30.11 ± 14.61,27.62 ± 11.05,860.00 ± 336.15
Unknown-132,14.00 ± 14.22,19.00 ± 20.74,16.00 ± 16.73,380.00 ± 238.75
Unknown-133,44.80 ± 6.13,62.41 ± 28.84,49.16 ± 10.75,1300.00 ± 678.23
Unknown-134,35.00 ± 20.21,37.10 ± 14.35,35.18 ± 16.10,1060.00 ± 517.69
Unknown-135,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,50.00 ± 70.71
Unknown-136,23.48 ± 11.02,25.22 ± 11.54,24.23 ± 11.19,1780.00 ± 408.66
Unknown-137,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,150.00 ± 57.74
Unknown-138,1.00 ± 2.24,1.67 ± 3.73,1.25 ± 2.80,480.00 ± 502.00
Unknown-139,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,80.00 ± 83.67
Unknown-140,18.13 ± 20.64,25.43 ± 27.08,20.81 ± 22.58,780.00 ± 589.07
Unknown-141,10.00 ± 22.36,20.00 ± 44.72,13.33 ± 29.81,100.00 ± 70.71
Unknown-142,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,225.00 ± 125.83
Unknown-144,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,233.33 ± 152.75
Unknown-146,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,275.00 ± 150.00
Unknown-147,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,260.00 ± 421.90
Unknown-148,33.82 ± 12.59,35.81 ± 11.36,34.46 ± 11.32,3100.00 ± 1305.76
Unknown-149,28.32 ± 20.17,31.06 ± 4.73,27.41 ± 12.98,1040.00 ± 702.14
Unknown-151,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,100.00 ± 100.00
Unknown-152,27.42 ± 5.68,26.32 ± 5.85,26.79 ± 5.59,2740.00 ± 270.19
Unknown-153,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,380.00 ± 216.79
Unknown-154,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,133.33 ± 57.74
Unknown-155,37.14 ± 19.22,50.64 ± 17.84,41.68 ± 16.27,980.00 ± 414.73
Unknown-156,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,175.00 ± 150.00
Unknown-157,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,400.00 ± 408.25
Unknown-158,18.11 ± 15.02,15.69 ± 11.49,16.58 ± 13.03,1280.00 ± 920.33
Unknown-160,21.38 ± 18.30,24.29 ± 22.40,22.70 ± 20.16,1560.00 ± 364.69
Unknown-161,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,260.00 ± 194.94
Unknown-162,2.50 ± 5.59,6.67 ± 14.91,3.64 ± 8.13,200.00 ± 200.00
Unknown-163,5.00 ± 11.18,4.00 ± 8.94,4.44 ± 9.94,300.00 ± 212.13
Unknown-164,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,320.00 ± 109.54
Unknown-166,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,220.00 ± 44.72
Unknown-167,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,240.00 ± 260.77
Unknown-169,4.00 ± 8.94,6.67 ± 14.91,5.00 ± 11.18,280.00 ± 148.32
Unknown-171,22.22 ± 15.62,43.73 ± 25.37,28.67 ± 18.70,580.00 ± 486.83
Unknown-172,16.90 ± 11.12,17.86 ± 12.49,16.41 ± 10.02,560.00 ± 207.36
Unknown-174,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,300.00 ± 504.98
Unknown-175,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,540.00 ± 498.00
Unknown-176,24.33 ± 21.27,22.52 ± 15.84,22.82 ± 18.06,420.00 ± 192.35
Unknown-177,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,240.00 ± 89.44
Unknown-178,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,250.00 ± 208.17
Unknown-179,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,640.00 ± 350.71
Unknown-180,36.95 ± 21.75,57.57 ± 30.78,40.73 ± 15.43,480.00 ± 192.35
Unknown-181,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,500.00 ± 353.55
Unknown-182,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,233.33 ± 230.94
Unknown-184,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,300.00 ± 476.10
Unknown-186,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,266.67 ± 378.59
Unknown-191,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,240.00 ± 114.02
Unknown-192,8.33 ± 16.67,12.50 ± 25.00,10.00 ± 20.00,75.00 ± 95.74
Unknown-193,17.50 ± 23.63,13.33 ± 16.33,13.39 ± 15.53,500.00 ± 216.02
Unknown-197,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,420.00 ± 216.79
Unknown-198,34.18 ± 20.47,36.29 ± 17.05,34.95 ± 18.85,2060.00 ± 2387.05
Unknown-199,4.17 ± 8.33,5.00 ± 10.00,4.55 ± 9.09,425.00 ± 221.74
Unknown-201,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,140.00 ± 54.77
Unknown-202,24.67 ± 15.16,35.00 ± 25.28,28.10 ± 18.01,260.00 ± 114.02
Unknown-205,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,266.67 ± 152.75
Unknown-206,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,220.00 ± 204.94
Unknown-209,27.76 ± 20.96,22.12 ± 16.52,24.10 ± 17.42,2140.00 ± 912.69
Unknown-210,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,140.00 ± 167.33
Unknown-212,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,133.33 ± 57.74
Unknown-213,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,220.00 ± 83.67
Unknown-214,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,200.00 ± 81.65
Unknown-216,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,150.00 ± 57.74
Unknown-219,23.50 ± 19.40,19.71 ± 11.89,20.87 ± 14.58,1180.00 ± 683.37
Unknown-221,26.10 ± 20.53,21.76 ± 15.27,23.61 ± 17.35,975.00 ± 809.84
Unknown-222,55.23 ± 16.89,67.85 ± 20.51,59.35 ± 14.63,980.00 ± 443.85
Unknown-223,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,300.00 ± 254.95
Unknown-224,14.89 ± 9.37,43.30 ± 36.22,20.41 ± 11.77,560.00 ± 527.26
Unknown-225,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,166.67 ± 208.17
Unknown-226,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,100.00 ± 0.00
Unknown-228,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,150.00 ± 70.71
Unknown-229,19.49 ± 16.24,25.71 ± 16.66,21.67 ± 16.50,480.00 ± 178.89
Unknown-230,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,175.00 ± 95.74
Unknown-231,61.98 ± 7.81,65.09 ± 8.18,63.15 ± 6.42,3020.00 ± 1112.21
Unknown-232,51.82 ± 36.74,44.29 ± 25.09,45.99 ± 26.80,1720.00 ± 2084.95
Unknown-233,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,100.00 ± 100.00
Unknown-234,35.23 ± 34.37,34.02 ± 28.34,33.94 ± 29.86,1160.00 ± 931.67
Unknown-235,66.67 ± 57.74,66.67 ± 57.74,66.67 ± 57.74,133.33 ± 57.74
Unknown-236,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,240.00 ± 89.44
Unknown-237,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,150.00 ± 70.71
Unknown-238,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,80.00 ± 83.67
Unknown-239,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,100.00 ± 0.00
Unknown-240,16.91 ± 4.74,14.48 ± 4.39,15.54 ± 4.38,1325.00 ± 478.71
Unknown-241,32.29 ± 19.73,41.88 ± 14.69,32.87 ± 14.29,520.00 ± 383.41
Unknown-247,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,66.67 ± 115.47
Unknown-248,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,350.00 ± 129.10
Unknown-249,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,66.67 ± 57.74
Unknown-250,13.33 ± 23.09,33.33 ± 57.74,19.05 ± 32.99,266.67 ± 305.51
Unknown-251,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,800.00 ± 1309.58
Unknown-252,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,125.00 ± 50.00
Unknown-253,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,140.00 ± 89.44
Unknown-254,50.00 ± 50.00,33.33 ± 42.49,35.71 ± 41.65,200.00 ± 234.52
Unknown-258,5.00 ± 10.00,25.00 ± 50.00,8.33 ± 16.67,125.00 ± 125.83
Unknown-259,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,166.67 ± 57.74
Unknown-260,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,166.67 ± 57.74
Unknown-261,33.33 ± 57.74,33.33 ± 57.74,33.33 ± 57.74,100.00 ± 100.00
Unknown-262,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,600.00 ± 216.02
Unknown-263,11.11 ± 15.71,25.00 ± 43.30,12.99 ± 18.00,260.00 ± 134.16
Unknown-264,22.31 ± 13.39,26.17 ± 21.29,22.92 ± 15.02,820.00 ± 506.95
Unknown-265,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,75.00 ± 95.74
Unknown-266,10.00 ± 22.36,5.00 ± 11.18,6.67 ± 14.91,280.00 ± 228.04
Unknown-267,66.74 ± 25.34,58.65 ± 16.77,58.51 ± 12.75,1180.00 ± 887.13
Unknown-270,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,100.00 ± 115.47
Unknown-271,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,200.00 ± 81.65
Unknown-274,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,150.00 ± 129.10
Unknown-275,20.00 ± 44.72,5.00 ± 11.18,8.00 ± 17.89,420.00 ± 408.66
Unknown-276,2.86 ± 6.39,6.67 ± 14.91,4.00 ± 8.94,240.00 ± 89.44
Unknown-277,27.66 ± 25.38,40.50 ± 42.73,31.42 ± 29.20,380.00 ± 294.96
Unknown-278,8.33 ± 14.43,6.67 ± 11.55,7.41 ± 12.83,300.00 ± 200.00
Unknown-279,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,133.33 ± 57.74
Unknown-280,28.94 ± 18.51,40.67 ± 28.91,32.15 ± 19.22,300.00 ± 212.13
Unknown-282,35.00 ± 25.28,39.05 ± 36.79,31.71 ± 19.28,300.00 ± 244.95
Unknown-283,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,125.00 ± 50.00
Unknown-284,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,150.00 ± 70.71
Unknown-285,3.64 ± 8.13,3.33 ± 7.45,3.48 ± 7.78,700.00 ± 360.56
Unknown-287,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,80.00 ± 83.67
Unknown-288,26.67 ± 22.61,36.31 ± 44.05,29.17 ± 28.46,425.00 ± 263.00
Unknown-289,12.50 ± 25.00,8.33 ± 16.67,10.00 ± 20.00,150.00 ± 129.10
Unknown-290,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,360.00 ± 181.66
Unknown-292,6.67 ± 14.91,4.00 ± 8.94,5.00 ± 11.18,340.00 ± 288.10
Unknown-293,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,220.00 ± 178.89
Unknown-294,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,150.00 ± 57.74
Unknown-295,11.11 ± 19.25,6.67 ± 11.55,8.33 ± 14.43,233.33 ± 251.66
Unknown-296,49.17 ± 22.31,44.60 ± 20.44,46.16 ± 21.01,720.00 ± 109.54
Unknown-297,0.00,0.00,0.00,100.00
Unknown-299,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,480.00 ± 178.89
Unknown-300,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,550.00 ± 351.19
Unknown-302,13.39 ± 13.10,15.09 ± 14.45,13.97 ± 13.27,1300.00 ± 578.79
Unknown-303,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,66.67 ± 57.74
Unknown-304,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,200.00 ± 282.84
Unknown-305,26.10 ± 11.06,42.35 ± 11.23,31.78 ± 11.19,2240.00 ± 1297.30
Unknown-306,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,140.00 ± 89.44
Unknown-307,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,100.00 ± 81.65
Unknown-308,25.38 ± 21.33,41.67 ± 41.94,28.38 ± 21.84,275.00 ± 250.00
Unknown-311,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,260.00 ± 114.02
Unknown-312,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,225.00 ± 125.83
Unknown-313,37.11 ± 25.94,43.77 ± 27.59,39.67 ± 25.94,900.00 ± 1053.57
Unknown-314,31.43 ± 31.39,33.12 ± 28.39,31.94 ± 29.53,475.00 ± 250.00
Unknown-315,3.33 ± 7.45,2.50 ± 5.59,2.86 ± 6.39,540.00 ± 194.94
Unknown-318,31.25 ± 47.32,29.17 ± 47.87,30.00 ± 47.61,200.00 ± 282.84
Unknown-319,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,140.00 ± 114.02
Unknown-320,41.43 ± 11.69,43.41 ± 32.11,40.72 ± 19.52,920.00 ± 311.45
Unknown-321,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,233.33 ± 251.66
Unknown-322,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,100.00 ± 141.42
Unknown-323,100.00 ± 0.00,100.00 ± 0.00,100.00 ± 0.00,100.00 ± 0.00
Unknown-324,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,100.00 ± 100.00
Unknown-326,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,120.00 ± 164.32
Unknown-327,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,460.00 ± 260.77
Unknown-330,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,400.00 ± 81.65
Unknown-331,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,260.00 ± 194.94
Unknown-332,4.00 ± 8.94,6.67 ± 14.91,5.00 ± 11.18,260.00 ± 207.36
Unknown-333,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,350.00 ± 450.92
Unknown-334,38.00 ± 41.47,24.67 ± 28.64,29.59 ± 33.73,480.00 ± 426.61
Unknown-338,22.00 ± 30.33,25.33 ± 34.77,23.43 ± 32.10,240.00 ± 181.66
Unknown-339,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,66.67 ± 57.74
Unknown-341,28.33 ± 24.01,31.00 ± 19.49,27.82 ± 18.12,340.00 ± 181.66
Unknown-342,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,166.67 ± 208.17
Unknown-345,31.67 ± 20.75,38.79 ± 26.72,34.59 ± 22.92,740.00 ± 1215.73
Unknown-346,34.67 ± 18.16,38.60 ± 19.98,36.38 ± 19.07,800.00 ± 200.00
Unknown-348,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,150.00 ± 70.71
Unknown-349,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,300.00 ± 367.42
Unknown-350,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,150.00 ± 70.71
Unknown-351,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,80.00 ± 44.72
Unknown-352,33.83 ± 10.21,36.62 ± 12.28,34.99 ± 10.92,2840.00 ± 817.31
Unknown-354,23.33 ± 17.00,40.00 ± 38.37,28.40 ± 22.54,340.00 ± 167.33
