Category,precision,recall,f1-score,support
Unknown-947,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,100.00 ± 0.00
Unknown-949,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,100.00 ± 0.00
Unknown-970,0.00,0.00,0.00,100.00
Unknown-974,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,100.00 ± 0.00
Unknown-984,0.00,0.00,0.00,100.00
Unknown-1014,0.00,0.00,0.00,200.00
Unknown-1025,0.00,0.00,0.00,100.00
Unknown-1032,0.00,0.00,0.00,100.00
Unknown-1047,50.00 ± 70.71,50.00 ± 70.71,50.00 ± 70.71,100.00 ± 0.00
Unknown-159,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,450.00 ± 636.40
Unknown-168,0.00,0.00,0.00,100.00
Unknown-173,0.00,0.00,0.00,100.00
Unknown-208,0.00,0.00,0.00,100.00
Unknown-239,0.00,0.00,0.00,300.00
Unknown-297,0.00,0.00,0.00,100.00
Unknown-303,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,100.00 ± 0.00
Unknown-329,0.00,0.00,0.00,100.00
Unknown-347,0.00,0.00,0.00,300.00
Unknown-428,0.00,0.00,0.00,100.00
Unknown-452,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,150.00 ± 70.71
Unknown-478,0.00,0.00,0.00,200.00
Unknown-484,0.00,0.00,0.00,100.00
Unknown-516,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,100.00 ± 0.00
Unknown-530,0.00,0.00,0.00,100.00
Unknown-537,0.00,0.00,0.00,100.00
Unknown-543,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,150.00 ± 70.71
Unknown-572,0.48 ± 0.67,50.00 ± 70.71,0.94 ± 1.33,150.00 ± 70.71
Unknown-586,0.00,0.00,0.00,200.00
Unknown-594,0.00,0.00,0.00,100.00
Unknown-639,0.00,0.00,0.00,100.00
Unknown-643,0.00,0.00,0.00,100.00
Unknown-645,0.00,0.00,0.00,200.00
Unknown-658,0.00,0.00,0.00,100.00
Unknown-661,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,100.00 ± 0.00
Unknown-667,0.00,0.00,0.00,100.00
Unknown-702,0.00,0.00,0.00,100.00
Unknown-706,0.00,0.00,0.00,100.00
Unknown-716,0.00,0.00,0.00,300.00
Unknown-720,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,50.00 ± 70.71
Unknown-839,0.00,0.00,0.00,100.00
Unknown-847,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,50.00 ± 70.71
Unknown-850,0.00,0.00,0.00,100.00
Unknown-869,0.00,0.00,0.00,100.00
Unknown-890,0.00,0.00,0.00,100.00
Unknown-903,0.00,0.00,0.00,100.00
Unknown-909,0.00,0.00,0.00,100.00
Unknown-910,0.00,0.00,0.00,100.00
Unknown-962,0.00,0.00,0.00,100.00
Unknown-985,0.00,0.00,0.00,100.00
Unknown-988,0.00,0.00,0.00,100.00
Unknown-993,0.00,0.00,0.00,100.00
Unknown-1039,0.00,0.00,0.00,100.00
Unknown-1042,0.00,0.00,0.00,300.00
Unknown-1056,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,50.00 ± 70.71
Unknown-1062,0.00,0.00,0.00,100.00
Unknown-1071,0.00,0.00,0.00,100.00
Unknown-1097,0.00,0.00,0.00,100.00
Unknown-71,0.00,0.00,0.00,200.00
Unknown-108,0.00,0.00,0.00,200.00
Unknown-125,0.00,0.00,0.00,100.00
Unknown-243,0.00,0.00,0.00,100.00
Unknown-343,0.00,0.00,0.00,100.00
Unknown-385,0.00,0.00,0.00,100.00
Unknown-411,0.00,0.00,0.00,200.00
Unknown-438,0.00,0.00,0.00,100.00
Unknown-458,0.00,0.00,0.00,100.00
Unknown-460,0.00,0.00,0.00,100.00
Unknown-471,0.00,0.00,0.00,400.00
Unknown-473,0.00,0.00,0.00,300.00
Unknown-560,0.00,0.00,0.00,100.00
Unknown-585,0.00,0.00,0.00,200.00
Unknown-617,0.00,0.00,0.00,100.00
Unknown-642,0.00,0.00,0.00,100.00
Unknown-669,0.00,0.00,0.00,100.00
Unknown-670,0.00,0.00,0.00,100.00
Unknown-707,0.00,0.00,0.00,100.00
Unknown-726,0.00,0.00,0.00,300.00
Unknown-727,0.00,0.00,0.00,300.00
Unknown-749,0.00,0.00,0.00,100.00
Unknown-750,0.00,0.00,0.00,100.00
Unknown-757,0.00,0.00,0.00,100.00
Unknown-762,0.00,0.00,0.00,100.00
Unknown-789,0.00,0.00,0.00,100.00
Unknown-811,0.00,0.00,0.00,100.00
Unknown-877,0.00,0.00,0.00,100.00
Unknown-887,0.00,0.00,0.00,100.00
Unknown-900,0.00,0.00,0.00,100.00
Unknown-908,0.00,0.00,0.00,100.00
Unknown-923,0.00,0.00,0.00,100.00
Unknown-943,0.00,0.00,0.00,100.00
Unknown-958,0.00,0.00,0.00,500.00
Unknown-977,0.00,0.00,0.00,100.00
Unknown-1016,0.00,0.00,0.00,100.00
Unknown-1036,0.00,0.00,0.00,200.00
Unknown-1051,0.00,0.00,0.00,100.00
Unknown-1089,0.00,0.00,0.00,100.00
