Category,precision,recall,f1-score,support
Unknown-43,7.77 ± 9.63,18.51 ± 25.28,7.63 ± 8.48,3220.00 ± 1213.26
Unknown-44,60.58 ± 5.27,59.43 ± 6.52,59.97 ± 5.80,29920.00 ± 7232.36
Unknown-45,57.12 ± 6.77,38.36 ± 5.87,45.80 ± 5.98,18960.00 ± 1693.52
Unknown-46,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,800.00 ± 1097.72
Unknown-47,40.26 ± 23.55,49.42 ± 29.64,43.65 ± 25.14,7380.00 ± 1706.46
Unknown-48,26.75 ± 21.12,36.78 ± 21.14,29.80 ± 20.33,9880.00 ± 2928.65
Unknown-49,60.38 ± 4.25,64.09 ± 3.90,62.07 ± 2.84,14200.00 ± 2100.00
Unknown-50,23.00 ± 33.84,22.00 ± 30.33,22.22 ± 31.43,1120.00 ± 901.11
Unknown-51,15.42 ± 15.82,33.43 ± 33.94,20.88 ± 21.27,1080.00 ± 432.43
Unknown-53,11.09 ± 19.81,15.32 ± 21.26,11.91 ± 19.33,3160.00 ± 973.65
Unknown-54,74.88 ± 1.96,79.73 ± 2.73,77.22 ± 2.13,58180.00 ± 5199.23
Unknown-55,30.21 ± 27.59,30.05 ± 28.05,29.99 ± 27.54,4340.00 ± 829.46
Unknown-56,8.33 ± 16.67,5.56 ± 11.11,6.67 ± 13.33,825.00 ± 853.91
Unknown-57,16.80 ± 11.39,34.85 ± 23.79,22.37 ± 14.91,3720.00 ± 1249.80
Unknown-58,34.64 ± 33.53,36.83 ± 35.65,35.68 ± 34.53,9620.00 ± 5100.20
Unknown-59,61.22 ± 1.86,62.17 ± 2.20,61.69 ± 1.98,99580.00 ± 4516.30
Unknown-60,42.84 ± 17.53,52.74 ± 21.59,46.66 ± 17.88,3520.00 ± 3139.59
Unknown-62,26.69 ± 26.91,28.39 ± 27.82,26.83 ± 26.40,1900.00 ± 484.77
Unknown-63,10.47 ± 20.93,10.00 ± 20.00,10.23 ± 20.45,1350.00 ± 2111.08
Unknown-65,20.54 ± 28.40,23.69 ± 32.63,21.81 ± 29.87,11280.00 ± 5299.25
Unknown-66,34.41 ± 11.12,39.73 ± 6.86,36.43 ± 9.04,2740.00 ± 1021.27
Unknown-67,21.61 ± 23.61,23.25 ± 25.49,22.20 ± 24.07,2560.00 ± 450.56
Unknown-68,41.90 ± 10.72,51.31 ± 19.19,44.77 ± 9.34,5940.00 ± 2578.37
Unknown-69,26.32 ± 24.10,26.33 ± 24.20,26.31 ± 24.12,7380.00 ± 1840.38
Unknown-70,57.45 ± 34.52,53.60 ± 33.37,55.42 ± 33.92,2400.00 ± 1433.53
Unknown-71,12.90 ± 21.67,25.45 ± 37.15,14.46 ± 21.39,1260.00 ± 594.14
Unknown-72,9.71 ± 13.64,9.71 ± 13.64,9.71 ± 13.64,1240.00 ± 740.27
Unknown-73,44.83 ± 22.67,50.89 ± 11.49,45.29 ± 20.89,1480.00 ± 601.66
Unknown-74,40.61 ± 23.85,42.19 ± 24.56,41.37 ± 24.18,20120.00 ± 6003.08
Unknown-75,8.97 ± 15.75,14.67 ± 20.22,9.76 ± 15.25,1300.00 ± 200.00
Unknown-76,70.78 ± 9.42,76.87 ± 8.18,73.50 ± 7.93,9340.00 ± 1771.44
Unknown-77,11.59 ± 19.69,14.09 ± 20.61,12.42 ± 19.82,880.00 ± 630.08
Unknown-78,26.61 ± 24.59,29.15 ± 27.10,27.48 ± 25.09,2360.00 ± 482.70
Unknown-79,6.39 ± 10.83,10.67 ± 15.35,6.74 ± 9.98,1500.00 ± 648.07
Unknown-80,2.11 ± 4.71,10.00 ± 22.36,3.48 ± 7.78,440.00 ± 207.36
Unknown-81,2.11 ± 4.71,2.00 ± 4.47,2.05 ± 4.59,2640.00 ± 730.07
Unknown-82,10.00 ± 22.36,4.00 ± 8.94,5.71 ± 12.78,560.00 ± 181.66
Unknown-83,15.43 ± 21.13,25.83 ± 35.40,19.32 ± 26.46,1220.00 ± 593.30
Unknown-84,20.71 ± 21.19,31.75 ± 29.44,24.58 ± 23.68,820.00 ± 303.32
Unknown-85,34.41 ± 21.73,43.35 ± 25.45,37.37 ± 21.95,10120.00 ± 4232.26
Unknown-86,47.45 ± 45.22,28.28 ± 38.68,28.28 ± 37.55,9140.00 ± 4386.68
Unknown-87,8.27 ± 16.43,8.31 ± 12.27,7.53 ± 13.70,2200.00 ± 1518.22
Unknown-89,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,2780.00 ± 576.19
Unknown-90,6.36 ± 14.23,14.00 ± 31.30,8.75 ± 19.57,820.00 ± 164.32
Unknown-91,12.33 ± 11.64,40.10 ± 37.99,18.54 ± 17.15,720.00 ± 334.66
Unknown-92,49.53 ± 29.50,55.05 ± 33.04,51.72 ± 30.65,1120.00 ± 192.35
Unknown-94,6.47 ± 14.47,9.17 ± 20.50,7.59 ± 16.96,2540.00 ± 1301.15
Unknown-95,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,2180.00 ± 785.49
Unknown-96,59.33 ± 6.50,59.35 ± 4.92,59.29 ± 5.43,14320.00 ± 3917.52
Unknown-97,1.48 ± 3.31,3.64 ± 8.13,2.11 ± 4.71,1220.00 ± 506.95
Unknown-98,18.96 ± 24.97,27.71 ± 21.37,20.18 ± 24.27,420.00 ± 216.79
Unknown-100,12.26 ± 12.63,13.66 ± 13.39,12.65 ± 12.50,3380.00 ± 622.09
Unknown-101,2.50 ± 5.59,6.67 ± 14.91,3.64 ± 8.13,1480.00 ± 798.12
Unknown-102,26.45 ± 14.92,33.86 ± 20.53,29.35 ± 16.81,4240.00 ± 2056.21
Unknown-103,15.93 ± 27.84,15.59 ± 23.52,15.42 ± 25.22,1720.00 ± 683.37
Unknown-104,1.86 ± 3.33,6.19 ± 8.52,2.59 ± 4.33,540.00 ± 114.02
Unknown-105,2.69 ± 6.01,2.73 ± 6.10,2.71 ± 6.05,5360.00 ± 1006.48
Unknown-106,5.95 ± 8.32,10.36 ± 16.74,7.34 ± 10.77,1460.00 ± 568.33
Unknown-107,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,1380.00 ± 396.23
Unknown-108,6.67 ± 14.91,5.71 ± 12.78,6.15 ± 13.76,2160.00 ± 1628.80
Unknown-109,4.45 ± 8.28,6.24 ± 10.22,5.12 ± 9.12,1660.00 ± 304.96
Unknown-110,2.40 ± 5.37,2.50 ± 5.59,2.45 ± 5.48,5320.00 ± 1382.75
Unknown-111,37.85 ± 22.11,38.70 ± 23.36,38.21 ± 22.61,7440.00 ± 1818.79
Unknown-112,33.27 ± 30.81,31.68 ± 29.90,32.41 ± 30.25,3700.00 ± 1772.00
Unknown-113,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,360.00 ± 230.22
Unknown-114,21.33 ± 14.88,26.57 ± 20.04,23.41 ± 16.76,580.00 ± 294.96
Unknown-115,5.54 ± 9.14,4.78 ± 6.85,5.02 ± 7.68,1840.00 ± 654.22
Unknown-116,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,200.00 ± 81.65
Unknown-117,42.78 ± 24.04,46.47 ± 26.00,44.51 ± 24.91,31160.00 ± 4368.98
Unknown-118,7.14 ± 14.29,10.00 ± 20.00,8.33 ± 16.67,325.00 ± 263.00
Unknown-119,31.37 ± 6.87,36.69 ± 8.37,33.81 ± 7.53,9600.00 ± 1776.23
Unknown-120,58.91 ± 33.03,36.35 ± 20.37,44.96 ± 25.19,70240.00 ± 1190.80
Unknown-121,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,1000.00 ± 463.68
Unknown-123,42.18 ± 24.37,42.16 ± 23.79,42.13 ± 24.00,9160.00 ± 2294.12
Unknown-124,20.77 ± 19.54,24.11 ± 22.51,22.31 ± 20.92,3100.00 ± 1869.49
Unknown-125,22.33 ± 13.35,23.32 ± 13.86,22.60 ± 13.15,2260.00 ± 1154.56
Unknown-126,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,175.00 ± 95.74
Unknown-127,6.43 ± 10.10,7.14 ± 10.10,6.67 ± 9.94,840.00 ± 439.32
Unknown-128,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,280.00 ± 83.67
Unknown-129,8.16 ± 12.18,18.61 ± 26.27,10.66 ± 15.01,780.00 ± 109.54
Unknown-130,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,100.00 ± 0.00
Unknown-131,6.67 ± 14.91,10.00 ± 22.36,8.00 ± 17.89,880.00 ± 465.83
Unknown-132,6.67 ± 9.94,14.44 ± 22.08,9.12 ± 13.70,500.00 ± 234.52
Unknown-133,4.17 ± 9.32,13.33 ± 29.81,6.35 ± 14.20,780.00 ± 420.71
Unknown-134,5.00 ± 11.18,15.00 ± 33.54,7.50 ± 16.77,620.00 ± 349.28
Unknown-135,18.42 ± 17.40,18.32 ± 17.10,18.36 ± 17.24,5660.00 ± 753.66
Unknown-136,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,2380.00 ± 476.45
Unknown-137,17.78 ± 25.58,17.14 ± 24.01,16.70 ± 22.89,860.00 ± 965.92
Unknown-138,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,400.00 ± 300.00
Unknown-139,8.00 ± 10.95,16.67 ± 28.87,9.79 ± 14.13,1260.00 ± 844.39
Unknown-140,7.12 ± 13.62,30.00 ± 41.50,10.72 ± 19.73,300.00 ± 187.08
Unknown-141,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,200.00 ± 216.02
Unknown-142,2.86 ± 5.71,11.11 ± 22.22,4.55 ± 9.09,375.00 ± 359.40
Unknown-143,31.17 ± 19.88,38.55 ± 23.08,34.12 ± 20.63,2200.00 ± 484.77
Unknown-144,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,400.00 ± 200.00
Unknown-145,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,520.00 ± 828.85
Unknown-147,15.34 ± 21.19,21.09 ± 30.10,17.28 ± 23.69,1740.00 ± 694.98
Unknown-148,0.91 ± 2.03,1.43 ± 3.19,1.11 ± 2.48,2880.00 ± 1940.88
Unknown-149,21.10 ± 44.17,22.22 ± 34.25,12.06 ± 21.67,440.00 ± 343.51
Unknown-150,23.91 ± 33.47,22.31 ± 30.82,23.06 ± 32.04,1440.00 ± 1021.27
Unknown-151,19.89 ± 19.52,25.98 ± 24.08,22.20 ± 20.92,5480.00 ± 3840.18
Unknown-152,4.51 ± 5.88,7.86 ± 7.79,4.58 ± 5.52,2080.00 ± 1984.19
Unknown-153,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,580.00 ± 277.49
Unknown-154,4.00 ± 8.94,2.50 ± 5.59,3.08 ± 6.88,780.00 ± 402.49
Unknown-155,17.84 ± 24.93,27.79 ± 38.35,21.71 ± 30.17,15820.00 ± 3828.45
Unknown-156,60.08 ± 8.23,69.40 ± 9.35,63.81 ± 5.17,6220.00 ± 1054.51
Unknown-157,30.00 ± 29.81,27.99 ± 31.04,28.57 ± 30.26,1200.00 ± 234.52
Unknown-158,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,1120.00 ± 846.76
Unknown-159,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,166.67 ± 57.74
Unknown-160,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,450.00 ± 369.68
Unknown-161,3.43 ± 4.80,9.52 ± 14.68,4.98 ± 7.13,580.00 ± 294.96
Unknown-162,9.67 ± 15.31,23.34 ± 21.45,11.40 ± 15.10,1140.00 ± 512.84
Unknown-163,30.74 ± 19.50,35.66 ± 23.32,32.88 ± 20.92,2680.00 ± 637.97
Unknown-164,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,220.00 ± 44.72
Unknown-165,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,620.00 ± 925.74
Unknown-166,2.08 ± 4.17,12.50 ± 25.00,3.57 ± 7.14,150.00 ± 129.10
Unknown-167,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,200.00 ± 100.00
Unknown-168,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,440.00 ± 507.94
Unknown-169,2.35 ± 5.26,2.11 ± 4.71,2.22 ± 4.97,2180.00 ± 432.43
Unknown-170,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,1100.00 ± 1294.22
Unknown-171,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,320.00 ± 258.84
Unknown-172,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,525.00 ± 330.40
Unknown-173,19.13 ± 19.69,23.72 ± 22.70,19.92 ± 18.36,2800.00 ± 1007.47
Unknown-174,6.00 ± 13.42,6.00 ± 13.42,6.00 ± 13.42,720.00 ± 228.04
Unknown-175,12.61 ± 17.31,12.62 ± 25.76,9.48 ± 17.09,6920.00 ± 2338.16
Unknown-176,0.33 ± 0.74,3.33 ± 7.45,0.60 ± 1.35,1100.00 ± 452.77
Unknown-177,4.62 ± 6.88,7.94 ± 12.50,5.82 ± 8.85,960.00 ± 461.52
Unknown-178,13.85 ± 19.10,15.33 ± 21.06,14.47 ± 19.81,2780.00 ± 712.04
Unknown-179,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,300.00 ± 141.42
Unknown-180,10.06 ± 16.31,17.78 ± 25.58,11.23 ± 16.20,1040.00 ± 427.78
Unknown-181,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,125.00 ± 95.74
Unknown-182,1.43 ± 3.19,2.00 ± 4.47,1.67 ± 3.73,1200.00 ± 430.12
Unknown-183,1.86 ± 2.79,8.00 ± 13.04,2.65 ± 3.71,820.00 ± 349.28
Unknown-184,43.95 ± 25.24,50.60 ± 29.77,46.91 ± 27.04,18840.00 ± 6890.79
Unknown-186,9.37 ± 11.94,17.00 ± 17.09,11.65 ± 13.60,820.00 ± 676.02
Unknown-187,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,760.00 ± 364.69
Unknown-188,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,200.00 ± 122.47
Unknown-189,2.22 ± 4.97,20.00 ± 44.72,4.00 ± 8.94,440.00 ± 207.36
Unknown-190,14.31 ± 15.04,16.33 ± 15.31,14.91 ± 14.66,1320.00 ± 843.80
Unknown-191,15.19 ± 14.02,17.01 ± 16.47,15.95 ± 14.94,3560.00 ± 684.11
Unknown-193,14.20 ± 11.23,19.46 ± 15.67,15.11 ± 10.89,3100.00 ± 1469.69
Unknown-195,30.60 ± 30.78,37.30 ± 36.53,32.43 ± 31.64,5200.00 ± 2045.73
Unknown-196,2.64 ± 4.11,16.00 ± 23.02,4.29 ± 6.39,380.00 ± 363.32
Unknown-197,10.47 ± 14.88,20.00 ± 27.39,13.60 ± 18.94,2740.00 ± 1633.40
Unknown-198,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,400.00 ± 424.26
Unknown-199,14.98 ± 20.91,19.27 ± 23.95,16.66 ± 22.41,1900.00 ± 830.66
Unknown-200,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,200.00 ± 0.00
Unknown-201,25.88 ± 43.35,13.33 ± 19.18,14.90 ± 20.49,800.00 ± 380.79
Unknown-202,3.61 ± 3.72,15.00 ± 14.91,5.50 ± 5.42,580.00 ± 311.45
Unknown-203,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,550.00 ± 387.30
Unknown-204,13.23 ± 20.34,22.14 ± 37.15,16.44 ± 26.18,680.00 ± 192.35
Unknown-205,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,133.33 ± 57.74
Unknown-206,4.32 ± 9.67,8.65 ± 19.34,5.77 ± 12.89,2620.00 ± 2777.05
Unknown-207,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,420.00 ± 277.49
Unknown-208,2.50 ± 5.59,6.00 ± 13.42,3.53 ± 7.89,1080.00 ± 465.83
Unknown-209,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,900.00 ± 458.26
Unknown-210,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,640.00 ± 336.15
Unknown-211,3.08 ± 6.88,1.38 ± 3.08,1.90 ± 4.26,5340.00 ± 1558.20
Unknown-212,9.81 ± 12.06,17.26 ± 21.60,11.70 ± 15.08,4560.00 ± 1215.73
Unknown-213,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,200.00 ± 182.57
Unknown-214,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,200.00 ± 100.00
Unknown-215,17.19 ± 17.97,27.50 ± 26.58,20.00 ± 18.86,620.00 ± 216.79
Unknown-216,1.18 ± 2.63,1.05 ± 2.35,1.11 ± 2.48,960.00 ± 669.33
Unknown-217,42.55 ± 12.20,47.74 ± 9.35,43.99 ± 9.63,14360.00 ± 4581.27
Unknown-218,5.26 ± 11.77,6.25 ± 13.98,5.71 ± 12.78,1500.00 ± 758.29
Unknown-219,34.70 ± 32.20,29.68 ± 27.93,31.96 ± 29.84,3800.00 ± 1272.79
Unknown-220,12.50 ± 17.56,11.92 ± 16.38,12.16 ± 16.86,2300.00 ± 860.23
Unknown-221,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,650.00 ± 500.00
Unknown-222,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,166.67 ± 57.74
Unknown-224,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,500.00 ± 692.82
Unknown-225,12.77 ± 17.77,20.46 ± 28.71,15.72 ± 21.94,2460.00 ± 820.37
Unknown-226,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,633.33 ± 750.56
Unknown-227,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,880.00 ± 949.74
Unknown-228,10.00 ± 14.91,9.07 ± 15.59,9.32 ± 15.06,2160.00 ± 680.44
Unknown-229,20.83 ± 18.49,30.65 ± 21.68,24.05 ± 19.73,1760.00 ± 1105.89
Unknown-230,54.14 ± 9.98,51.75 ± 8.90,52.57 ± 8.61,5860.00 ± 2790.70
Unknown-231,38.47 ± 21.98,26.48 ± 18.82,30.25 ± 19.37,2720.00 ± 576.19
Unknown-232,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,1320.00 ± 370.14
Unknown-233,30.43 ± 12.27,45.60 ± 13.92,34.97 ± 10.10,3360.00 ± 1883.61
Unknown-234,44.76 ± 26.37,49.85 ± 28.00,46.87 ± 26.72,10820.00 ± 3307.11
Unknown-235,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,125.00 ± 50.00
Unknown-236,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,200.00 ± 141.42
Unknown-237,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,520.00 ± 567.45
Unknown-238,4.66 ± 10.41,6.94 ± 15.52,5.57 ± 12.46,3300.00 ± 1550.81
Unknown-239,0.91 ± 2.03,1.33 ± 2.98,1.08 ± 2.42,720.00 ± 491.93
Unknown-240,1.18 ± 2.63,1.54 ± 3.44,1.33 ± 2.98,1500.00 ± 308.22
Unknown-241,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,740.00 ± 433.59
Unknown-243,11.33 ± 17.58,7.50 ± 11.18,7.81 ± 10.70,840.00 ± 594.14
Unknown-244,19.04 ± 13.86,31.43 ± 22.78,21.80 ± 14.71,400.00 ± 187.08
Unknown-246,28.06 ± 28.47,26.11 ± 26.06,26.96 ± 27.00,2080.00 ± 1035.37
Unknown-247,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,640.00 ± 572.71
Unknown-248,7.71 ± 8.56,8.99 ± 11.12,7.75 ± 8.44,1920.00 ± 742.97
Unknown-249,8.00 ± 17.89,5.00 ± 11.18,6.15 ± 13.76,440.00 ± 270.19
Unknown-250,0.74 ± 1.66,5.00 ± 11.18,1.29 ± 2.89,660.00 ± 415.93
Unknown-251,10.00 ± 22.36,6.67 ± 14.91,8.00 ± 17.89,1020.00 ± 1418.45
Unknown-252,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,200.00 ± 81.65
Unknown-253,10.62 ± 14.54,17.89 ± 25.80,13.14 ± 18.16,4640.00 ± 870.63
Unknown-254,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,375.00 ± 359.40
Unknown-255,17.21 ± 10.32,46.32 ± 30.00,24.65 ± 14.59,3660.00 ± 194.94
Unknown-256,14.17 ± 23.58,25.76 ± 24.29,14.87 ± 20.80,640.00 ± 378.15
Unknown-257,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,540.00 ± 439.32
Unknown-258,7.78 ± 7.99,22.58 ± 24.29,10.70 ± 10.24,3680.00 ± 1595.93
Unknown-259,6.00 ± 13.42,10.00 ± 22.36,7.50 ± 16.77,560.00 ± 219.09
Unknown-260,6.67 ± 14.91,12.00 ± 26.83,8.57 ± 19.17,580.00 ± 544.98
Unknown-261,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,200.00 ± 173.21
Unknown-262,43.42 ± 11.28,46.51 ± 17.10,44.42 ± 13.03,3260.00 ± 2020.64
Unknown-263,17.95 ± 31.09,24.56 ± 42.54,20.74 ± 35.92,3333.33 ± 3027.10
Unknown-264,18.91 ± 15.78,27.94 ± 18.36,21.98 ± 16.69,2660.00 ± 1273.97
Unknown-265,12.36 ± 17.90,23.71 ± 29.65,12.97 ± 15.62,2400.00 ± 1133.58
Unknown-266,45.80 ± 26.51,36.28 ± 20.97,40.40 ± 23.24,8960.00 ± 882.04
Unknown-267,60.73 ± 7.31,41.95 ± 6.59,49.58 ± 6.92,16760.00 ± 2020.64
Unknown-268,0.74 ± 1.66,1.67 ± 3.73,1.03 ± 2.29,680.00 ± 465.83
Unknown-269,1.21 ± 2.71,2.00 ± 4.47,1.51 ± 3.38,2600.00 ± 644.20
Unknown-270,2.88 ± 5.77,25.00 ± 50.00,5.17 ± 10.34,275.00 ± 50.00
Unknown-271,52.97 ± 10.50,54.40 ± 5.65,53.38 ± 7.58,7120.00 ± 1314.15
Unknown-272,3.75 ± 5.14,5.74 ± 7.97,4.53 ± 6.23,3660.00 ± 1016.37
Unknown-273,46.46 ± 11.48,48.03 ± 12.14,46.25 ± 9.95,4440.00 ± 1439.79
Unknown-274,27.26 ± 17.60,25.19 ± 15.43,26.16 ± 16.40,8400.00 ± 2767.67
Unknown-276,5.00 ± 11.18,6.67 ± 14.91,5.71 ± 12.78,540.00 ± 669.33
Unknown-277,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,980.00 ± 725.95
Unknown-278,13.18 ± 13.29,21.19 ± 21.73,15.56 ± 15.06,1600.00 ± 1410.67
Unknown-279,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,360.00 ± 151.66
Unknown-280,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,300.00 ± 254.95
Unknown-281,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,660.00 ± 397.49
Unknown-282,5.63 ± 10.91,26.67 ± 43.46,9.16 ± 17.42,360.00 ± 320.94
Unknown-283,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,500.00 ± 282.84
Unknown-284,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,400.00 ± 234.52
Unknown-285,30.59 ± 22.41,44.54 ± 29.90,34.10 ± 23.33,12040.00 ± 8051.89
Unknown-286,49.37 ± 21.85,54.29 ± 20.73,48.13 ± 18.09,1500.00 ± 1294.22
Unknown-287,1.43 ± 3.19,8.75 ± 19.57,2.46 ± 5.49,1420.00 ± 772.66
Unknown-288,16.42 ± 22.50,19.01 ± 26.04,17.62 ± 24.13,7240.00 ± 4156.08
Unknown-289,12.00 ± 26.83,12.00 ± 26.83,12.00 ± 26.83,440.00 ± 296.65
Unknown-290,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,300.00 ± 212.13
