Category,precision,recall,f1-score,support
Unknown-145,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,50.00 ± 57.74
Unknown-146,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,220.00 ± 164.32
Unknown-147,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,260.00 ± 240.83
Unknown-148,35.81 ± 19.26,32.03 ± 11.19,33.06 ± 13.98,3100.00 ± 1707.34
Unknown-149,41.69 ± 34.40,30.82 ± 6.29,31.08 ± 9.68,1040.00 ± 207.36
Unknown-151,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,100.00 ± 122.47
Unknown-152,23.19 ± 17.90,20.27 ± 15.46,20.81 ± 15.40,2740.00 ± 1450.17
Unknown-153,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,380.00 ± 303.32
Unknown-154,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,133.33 ± 57.74
Unknown-155,34.83 ± 13.08,45.71 ± 20.25,38.86 ± 13.91,980.00 ± 496.99
Unknown-156,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,233.33 ± 115.47
Unknown-157,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,320.00 ± 438.18
Unknown-158,32.94 ± 39.18,13.58 ± 10.18,16.66 ± 11.66,1280.00 ± 1221.47
Unknown-159,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,450.00 ± 636.40
Unknown-160,23.95 ± 18.64,24.51 ± 17.39,24.08 ± 18.03,1560.00 ± 811.17
Unknown-162,12.25 ± 13.69,30.67 ± 41.26,16.83 ± 19.36,200.00 ± 212.13
Unknown-163,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,300.00 ± 200.00
Unknown-166,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,275.00 ± 95.74
Unknown-167,37.50 ± 47.87,50.00 ± 57.74,41.67 ± 50.00,300.00 ± 244.95
Unknown-169,4.00 ± 8.94,20.00 ± 44.72,6.67 ± 14.91,280.00 ± 258.84
Unknown-170,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,300.00 ± 158.11
Unknown-171,24.12 ± 16.13,40.62 ± 27.23,29.71 ± 19.17,580.00 ± 396.23
Unknown-172,22.33 ± 9.07,54.67 ± 26.31,30.79 ± 12.52,560.00 ± 403.73
Unknown-173,0.00,0.00,0.00,100.00
Unknown-174,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,300.00 ± 561.25
Unknown-175,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,540.00 ± 433.59
Unknown-176,15.71 ± 15.58,18.22 ± 20.39,16.61 ± 17.55,420.00 ± 342.05
Unknown-177,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,240.00 ± 240.83
Unknown-178,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,250.00 ± 264.58
Unknown-179,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,640.00 ± 230.22
Unknown-180,32.61 ± 23.84,40.48 ± 26.62,32.68 ± 18.68,480.00 ± 294.96
Unknown-181,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,500.00 ± 380.79
Unknown-182,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,233.33 ± 230.94
Unknown-183,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,240.00 ± 260.77
Unknown-184,22.92 ± 35.60,27.08 ± 35.60,24.31 ± 35.38,300.00 ± 244.95
Unknown-186,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,266.67 ± 208.17
Unknown-191,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,300.00 ± 163.30
Unknown-192,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,100.00 ± 173.21
Unknown-193,2.22 ± 4.97,2.86 ± 6.39,2.50 ± 5.59,400.00 ± 273.86
Unknown-197,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,420.00 ± 396.23
Unknown-198,31.78 ± 23.70,33.51 ± 26.76,32.16 ± 25.17,2060.00 ± 2189.29
Unknown-199,6.67 ± 14.91,10.00 ± 22.36,8.00 ± 17.89,340.00 ± 371.48
Unknown-200,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,100.00 ± 100.00
Unknown-202,20.33 ± 26.04,35.00 ± 41.83,23.41 ± 26.89,260.00 ± 240.83
Unknown-205,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,200.00 ± 141.42
Unknown-206,7.50 ± 9.57,12.50 ± 14.43,9.13 ± 11.03,275.00 ± 150.00
Unknown-207,0.00,0.00,0.00,100.00
Unknown-209,35.07 ± 15.54,34.40 ± 20.85,33.91 ± 17.66,2140.00 ± 1585.24
Unknown-210,6.25 ± 12.50,6.25 ± 12.50,6.25 ± 12.50,175.00 ± 150.00
Unknown-213,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,275.00 ± 150.00
Unknown-214,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,160.00 ± 134.16
Unknown-216,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,300.00 ± 282.84
Unknown-217,0.00,0.00,0.00,100.00
Unknown-219,21.71 ± 12.34,20.77 ± 11.96,21.11 ± 11.88,1180.00 ± 408.66
Unknown-221,25.76 ± 24.29,17.60 ± 17.89,20.29 ± 19.45,780.00 ± 759.61
Unknown-222,51.87 ± 27.16,57.92 ± 17.70,51.01 ± 20.09,980.00 ± 746.32
Unknown-223,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,300.00 ± 158.11
Unknown-224,15.61 ± 9.30,37.06 ± 27.97,21.17 ± 12.98,560.00 ± 650.38
Unknown-228,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,150.00 ± 70.71
Unknown-229,16.22 ± 11.27,23.57 ± 16.37,19.17 ± 13.27,480.00 ± 164.32
Unknown-230,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,233.33 ± 321.46
Unknown-231,59.89 ± 16.69,61.57 ± 14.69,60.40 ± 14.69,3020.00 ± 1605.30
Unknown-232,39.20 ± 30.88,40.51 ± 27.13,39.15 ± 27.95,1720.00 ± 2266.50
Unknown-234,41.73 ± 18.72,52.31 ± 31.83,42.18 ± 17.21,1160.00 ± 882.04
Unknown-235,66.67 ± 57.74,66.67 ± 57.74,66.67 ± 57.74,133.33 ± 57.74
Unknown-236,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,240.00 ± 89.44
Unknown-239,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,150.00 ± 70.71
Unknown-240,13.78 ± 13.44,10.33 ± 10.83,11.49 ± 11.28,1060.00 ± 654.22
Unknown-241,22.09 ± 16.21,35.36 ± 28.92,26.22 ± 20.61,520.00 ± 294.96
Unknown-247,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,50.00 ± 57.74
Unknown-248,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,280.00 ± 238.75
Unknown-250,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,400.00 ± 424.26
Unknown-251,6.67 ± 14.91,20.00 ± 44.72,10.00 ± 22.36,800.00 ± 1240.97
Unknown-253,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,175.00 ± 50.00
Unknown-254,40.00 ± 41.83,26.67 ± 25.28,31.33 ± 30.15,200.00 ± 70.71
Unknown-255,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,66.67 ± 57.74
Unknown-258,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,125.00 ± 50.00
Unknown-260,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,166.67 ± 57.74
Unknown-262,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,480.00 ± 303.32
Unknown-263,10.71 ± 14.73,17.33 ± 28.91,12.44 ± 18.16,260.00 ± 167.33
Unknown-264,22.29 ± 21.03,22.09 ± 25.95,21.17 ± 21.35,820.00 ± 785.49
Unknown-266,20.00 ± 27.39,30.00 ± 44.72,23.33 ± 32.49,280.00 ± 164.32
Unknown-267,44.27 ± 25.77,50.09 ± 33.67,46.25 ± 28.03,1180.00 ± 1420.21
Unknown-271,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,200.00 ± 81.65
Unknown-272,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,100.00 ± 100.00
Unknown-274,6.67 ± 14.91,5.00 ± 11.18,5.71 ± 12.78,120.00 ± 164.32
Unknown-275,10.00 ± 22.36,5.00 ± 11.18,6.67 ± 14.91,420.00 ± 426.61
Unknown-276,2.22 ± 4.97,4.00 ± 8.94,2.86 ± 6.39,240.00 ± 194.94
Unknown-277,23.18 ± 23.64,40.00 ± 41.83,27.77 ± 26.56,380.00 ± 481.66
Unknown-279,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,100.00 ± 0.00
Unknown-280,27.33 ± 18.62,50.00 ± 35.36,33.71 ± 20.82,300.00 ± 282.84
Unknown-282,36.67 ± 41.50,48.00 ± 50.20,34.76 ± 32.28,300.00 ± 158.11
Unknown-283,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,166.67 ± 115.47
Unknown-285,21.18 ± 44.14,11.33 ± 21.81,14.58 ± 29.24,700.00 ± 570.09
Unknown-288,30.00 ± 41.50,31.67 ± 40.99,30.16 ± 41.12,340.00 ± 492.95
Unknown-289,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,120.00 ± 109.54
Unknown-290,2.50 ± 5.59,4.00 ± 8.94,3.08 ± 6.88,360.00 ± 240.83
Unknown-292,20.00 ± 44.72,10.00 ± 22.36,13.33 ± 29.81,340.00 ± 194.94
Unknown-293,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,275.00 ± 125.83
Unknown-294,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,120.00 ± 44.72
Unknown-295,10.00 ± 22.36,10.00 ± 22.36,10.00 ± 22.36,140.00 ± 114.02
Unknown-296,48.50 ± 21.62,41.57 ± 12.46,43.67 ± 13.56,720.00 ± 277.49
Unknown-299,2.00 ± 4.47,5.00 ± 11.18,2.86 ± 6.39,480.00 ± 192.35
Unknown-300,6.67 ± 14.91,8.00 ± 17.89,7.27 ± 16.26,440.00 ± 230.22
Unknown-301,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,100.00 ± 100.00
Unknown-302,7.67 ± 7.92,8.43 ± 8.42,7.99 ± 8.09,1300.00 ± 533.85
Unknown-305,22.31 ± 16.40,32.77 ± 19.33,26.16 ± 17.21,2240.00 ± 1622.65
Unknown-307,37.50 ± 47.87,50.00 ± 57.74,41.67 ± 50.00,100.00 ± 0.00
Unknown-308,26.19 ± 25.08,27.78 ± 25.46,25.45 ± 22.12,366.67 ± 404.15
Unknown-311,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,260.00 ± 240.83
Unknown-312,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,225.00 ± 189.30
Unknown-313,43.24 ± 23.40,51.73 ± 23.15,46.17 ± 21.87,900.00 ± 940.74
Unknown-314,23.06 ± 21.42,40.00 ± 42.43,27.65 ± 25.40,380.00 ± 383.41
Unknown-315,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,540.00 ± 364.69
Unknown-318,14.58 ± 17.18,30.00 ± 47.61,18.06 ± 23.73,200.00 ± 216.02
Unknown-319,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,140.00 ± 114.02
Unknown-320,34.71 ± 21.27,37.84 ± 24.99,35.84 ± 22.29,920.00 ± 164.32
Unknown-321,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,233.33 ± 230.94
Unknown-322,0.00,0.00,0.00,200.00
Unknown-324,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,125.00 ± 95.74
Unknown-326,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,120.00 ± 109.54
Unknown-327,6.67 ± 14.91,1.54 ± 3.44,2.50 ± 5.59,460.00 ± 492.95
Unknown-330,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,320.00 ± 238.75
Unknown-331,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,260.00 ± 260.77
Unknown-332,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,260.00 ± 378.15
Unknown-333,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,466.67 ± 503.32
Unknown-334,22.00 ± 43.82,4.58 ± 7.28,7.25 ± 12.37,480.00 ± 672.31
Unknown-336,50.00 ± 70.71,25.00 ± 35.36,33.33 ± 47.14,150.00 ± 70.71
Unknown-338,36.67 ± 41.50,41.33 ± 43.31,38.70 ± 42.13,240.00 ± 167.33
Unknown-341,28.00 ± 18.91,41.33 ± 25.01,31.94 ± 18.93,340.00 ± 151.66
Unknown-342,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,166.67 ± 115.47
Unknown-343,0.00,0.00,0.00,100.00
Unknown-345,29.82 ± 21.87,39.17 ± 28.33,33.80 ± 24.59,925.00 ± 1398.51
Unknown-346,35.58 ± 12.83,45.24 ± 19.29,38.07 ± 11.29,800.00 ± 418.33
Unknown-347,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,150.00 ± 212.13
Unknown-348,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,100.00 ± 0.00
Unknown-351,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,133.33 ± 115.47
Unknown-352,34.47 ± 13.83,33.76 ± 12.56,33.87 ± 12.64,2840.00 ± 1163.19
Unknown-354,5.71 ± 12.78,8.00 ± 17.89,6.67 ± 14.91,340.00 ± 270.19
Unknown-357,28.21 ± 42.40,27.33 ± 30.04,26.22 ± 34.23,420.00 ± 192.35
Unknown-358,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,280.00 ± 216.79
Unknown-359,3.12 ± 6.25,6.25 ± 12.50,4.17 ± 8.33,225.00 ± 206.16
Unknown-360,25.00 ± 50.00,25.00 ± 50.00,25.00 ± 50.00,150.00 ± 57.74
Unknown-362,36.04 ± 22.78,35.23 ± 20.69,34.67 ± 20.05,700.00 ± 644.20
Unknown-363,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,1100.00 ± 1240.97
Unknown-364,40.00 ± 41.83,31.67 ± 40.99,29.33 ± 28.91,360.00 ± 114.02
Unknown-365,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,250.00 ± 129.10
Unknown-369,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,120.00 ± 83.67
Unknown-370,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,800.00 ± 1067.71
Unknown-371,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,166.67 ± 115.47
Unknown-373,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,50.00 ± 57.74
Unknown-375,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,125.00 ± 125.83
Unknown-376,13.33 ± 18.26,30.00 ± 44.72,18.00 ± 24.90,160.00 ± 54.77
Unknown-378,16.67 ± 15.59,20.67 ± 21.65,17.38 ± 16.14,320.00 ± 178.89
Unknown-380,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,100.00 ± 70.71
Unknown-382,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,100.00 ± 81.65
