Category,precision,recall,f1-score,support
Unknown-19,46.70 ± 12.05,43.99 ± 4.72,44.66 ± 6.29,2820.00 ± 1103.18
Unknown-20,58.00 ± 32.50,43.52 ± 24.70,49.69 ± 27.99,39240.00 ± 6671.81
Unknown-21,33.85 ± 23.08,25.76 ± 24.90,25.66 ± 22.44,12280.00 ± 6177.14
Unknown-22,19.04 ± 14.06,29.76 ± 22.72,23.06 ± 17.21,3300.00 ± 2159.86
Unknown-23,36.68 ± 8.22,36.81 ± 7.68,36.66 ± 7.72,4780.00 ± 661.06
Unknown-25,37.37 ± 3.43,44.60 ± 5.59,40.63 ± 4.26,1920.00 ± 438.18
Unknown-26,26.42 ± 22.58,25.34 ± 21.97,25.82 ± 22.26,1160.00 ± 598.33
Unknown-27,39.42 ± 34.33,37.14 ± 15.33,35.45 ± 19.33,960.00 ± 260.77
Unknown-28,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,140.00 ± 89.44
Unknown-29,49.08 ± 11.63,49.09 ± 10.41,48.84 ± 10.23,880.00 ± 408.66
Unknown-31,45.00 ± 33.17,57.50 ± 43.49,49.17 ± 35.00,225.00 ± 189.30
Unknown-32,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,100.00 ± 141.42
Unknown-33,3.33 ± 7.45,1.33 ± 2.98,1.90 ± 4.26,2340.00 ± 879.20
Unknown-34,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,200.00 ± 81.65
Unknown-35,14.27 ± 14.64,16.18 ± 17.22,15.15 ± 15.78,5300.00 ± 1031.99
Unknown-36,41.50 ± 10.01,43.52 ± 13.77,42.39 ± 11.83,4820.00 ± 1796.39
Unknown-37,11.40 ± 11.51,20.56 ± 21.12,14.07 ± 13.50,840.00 ± 589.92
Unknown-38,40.55 ± 38.63,33.33 ± 33.33,36.46 ± 35.65,520.00 ± 443.85
Unknown-39,17.65 ± 12.27,19.81 ± 13.34,18.53 ± 12.64,1860.00 ± 719.72
Unknown-40,54.40 ± 32.06,65.09 ± 37.80,59.15 ± 34.43,2740.00 ± 477.49
Unknown-42,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,480.00 ± 376.83
Unknown-43,1.67 ± 3.73,0.83 ± 1.86,1.11 ± 2.48,1500.00 ± 578.79
Unknown-44,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,520.00 ± 130.38
Unknown-45,28.10 ± 17.49,27.40 ± 17.69,27.56 ± 17.25,2480.00 ± 2078.94
Unknown-46,22.86 ± 43.57,24.00 ± 43.36,11.67 ± 16.24,160.00 ± 194.94
Unknown-48,29.41 ± 18.00,24.70 ± 14.89,26.80 ± 16.24,4040.00 ± 2261.19
Unknown-49,14.28 ± 11.99,12.31 ± 9.89,13.13 ± 10.70,3280.00 ± 554.08
Unknown-50,44.30 ± 13.48,50.16 ± 17.71,46.77 ± 15.09,7340.00 ± 4643.60
Unknown-51,26.67 ± 25.28,25.00 ± 25.00,25.71 ± 25.05,240.00 ± 151.66
Unknown-53,10.82 ± 9.40,22.17 ± 16.09,14.10 ± 11.04,460.00 ± 207.36
Unknown-56,14.85 ± 18.90,16.76 ± 16.54,14.44 ± 17.52,1400.00 ± 353.55
Unknown-57,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,2660.00 ± 1169.62
Unknown-58,27.94 ± 7.68,35.45 ± 8.54,30.40 ± 5.21,1320.00 ± 725.95
Unknown-59,21.17 ± 20.32,21.53 ± 20.79,21.24 ± 20.38,2020.00 ± 1255.79
Unknown-60,41.52 ± 17.99,32.57 ± 13.06,35.06 ± 14.28,440.00 ± 181.66
Unknown-61,50.19 ± 17.19,48.11 ± 10.04,48.62 ± 12.73,2920.00 ± 1690.27
Unknown-62,13.52 ± 9.81,15.20 ± 12.01,14.26 ± 10.76,1480.00 ± 1302.69
Unknown-63,21.04 ± 19.33,27.67 ± 21.85,21.33 ± 16.22,720.00 ± 605.81
Unknown-64,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,350.00 ± 500.00
Unknown-65,3.20 ± 3.37,26.67 ± 30.84,5.68 ± 6.02,360.00 ± 181.66
Unknown-66,59.00 ± 23.56,81.00 ± 20.74,64.05 ± 21.00,380.00 ± 192.35
Unknown-67,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,366.67 ± 378.59
Unknown-68,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,175.00 ± 170.78
Unknown-69,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,540.00 ± 350.71
Unknown-70,4.03 ± 6.27,9.44 ± 12.97,5.50 ± 8.16,420.00 ± 311.45
Unknown-71,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,50.00 ± 70.71
Unknown-72,0.00,0.00,0.00,200.00
Unknown-73,21.23 ± 13.44,22.41 ± 13.19,19.80 ± 11.69,1700.00 ± 992.47
Unknown-74,6.67 ± 14.91,5.00 ± 11.18,5.71 ± 12.78,380.00 ± 238.75
Unknown-75,9.00 ± 12.45,7.33 ± 10.11,8.08 ± 11.16,480.00 ± 356.37
Unknown-77,4.00 ± 8.94,10.00 ± 22.36,5.71 ± 12.78,100.00 ± 141.42
Unknown-78,2.86 ± 6.39,6.67 ± 14.91,4.00 ± 8.94,180.00 ± 130.38
Unknown-79,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,880.00 ± 837.85
Unknown-80,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,133.33 ± 57.74
Unknown-81,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,1220.00 ± 502.00
Unknown-82,58.21 ± 9.58,40.26 ± 6.68,46.80 ± 3.02,2920.00 ± 965.40
Unknown-83,16.20 ± 19.48,12.34 ± 13.30,13.68 ± 15.15,1500.00 ± 946.04
Unknown-84,12.94 ± 5.44,14.37 ± 7.24,13.11 ± 5.53,1160.00 ± 364.69
Unknown-85,34.58 ± 9.37,28.19 ± 9.26,30.77 ± 8.49,1380.00 ± 649.62
Unknown-86,30.95 ± 9.37,30.50 ± 17.18,30.11 ± 12.27,1400.00 ± 533.85
Unknown-87,27.89 ± 12.23,25.23 ± 13.57,26.36 ± 12.99,2180.00 ± 941.81
Unknown-88,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,100.00 ± 223.61
Unknown-89,45.29 ± 14.28,46.69 ± 8.82,45.61 ± 11.04,4340.00 ± 2167.49
Unknown-90,29.02 ± 12.62,38.18 ± 18.00,32.62 ± 14.69,1660.00 ± 887.69
Unknown-91,2.86 ± 6.39,2.86 ± 6.39,2.86 ± 6.39,500.00 ± 308.22
Unknown-92,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,240.00 ± 167.33
Unknown-93,7.32 ± 8.56,8.80 ± 9.94,7.98 ± 9.18,1320.00 ± 593.30
Unknown-94,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,240.00 ± 114.02
Unknown-95,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,175.00 ± 150.00
Unknown-96,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,160.00 ± 89.44
Unknown-97,18.13 ± 23.85,10.28 ± 10.08,12.56 ± 13.71,1680.00 ± 502.00
Unknown-98,9.00 ± 12.45,8.00 ± 10.95,8.44 ± 11.59,700.00 ± 282.84
Unknown-99,19.84 ± 19.94,21.50 ± 22.33,20.42 ± 20.54,540.00 ± 260.77
Unknown-100,37.63 ± 11.21,43.00 ± 16.09,38.82 ± 11.13,1260.00 ± 251.00
Unknown-101,28.11 ± 17.43,32.40 ± 19.03,29.94 ± 17.96,3680.00 ± 676.02
Unknown-102,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,250.00 ± 70.71
Unknown-103,24.92 ± 14.94,29.75 ± 21.68,26.79 ± 17.67,880.00 ± 521.54
Unknown-105,35.32 ± 3.19,36.67 ± 4.84,35.77 ± 2.40,7540.00 ± 934.34
Unknown-107,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,360.00 ± 89.44
Unknown-108,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,520.00 ± 342.05
Unknown-110,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,280.00 ± 109.54
Unknown-111,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,180.00 ± 83.67
Unknown-112,12.95 ± 12.22,11.49 ± 11.09,11.75 ± 10.74,960.00 ± 832.47
Unknown-113,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,400.00 ± 234.52
Unknown-114,32.48 ± 6.14,36.25 ± 6.33,33.89 ± 5.14,3000.00 ± 1151.09
Unknown-115,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,250.00 ± 129.10
Unknown-116,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,175.00 ± 125.83
Unknown-117,21.81 ± 21.45,25.42 ± 23.95,22.82 ± 21.56,1020.00 ± 1123.39
Unknown-118,12.86 ± 12.53,11.53 ± 10.57,11.92 ± 11.07,860.00 ± 650.38
Unknown-119,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,260.00 ± 320.94
Unknown-120,27.62 ± 31.88,21.42 ± 21.84,23.69 ± 25.31,600.00 ± 533.85
Unknown-121,4.58 ± 7.28,2.29 ± 3.20,2.77 ± 3.81,1360.00 ± 626.90
Unknown-122,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,280.00 ± 402.49
Unknown-123,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,260.00 ± 151.66
Unknown-124,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,320.00 ± 238.75
Unknown-126,22.45 ± 24.74,35.00 ± 33.54,25.58 ± 24.57,440.00 ± 207.36
Unknown-127,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,560.00 ± 296.65
Unknown-128,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,540.00 ± 219.09
Unknown-129,14.40 ± 10.88,16.32 ± 19.68,14.42 ± 13.75,1920.00 ± 1202.91
Unknown-130,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,250.00 ± 173.21
Unknown-131,20.00 ± 27.39,14.00 ± 21.91,15.71 ± 22.81,300.00 ± 141.42
Unknown-132,8.75 ± 10.93,8.91 ± 9.46,8.64 ± 10.05,1520.00 ± 952.37
Unknown-133,18.25 ± 13.40,18.23 ± 19.85,17.57 ± 15.51,1360.00 ± 665.58
Unknown-134,37.17 ± 8.02,31.73 ± 10.15,33.70 ± 8.39,1720.00 ± 148.32
Unknown-135,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,400.00 ± 173.21
Unknown-137,24.41 ± 17.40,22.94 ± 14.38,23.36 ± 15.51,580.00 ± 432.43
Unknown-138,3.81 ± 8.52,3.33 ± 7.45,3.56 ± 7.95,2380.00 ± 618.06
Unknown-139,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,100.00 ± 141.42
Unknown-140,25.24 ± 19.80,25.24 ± 19.02,24.85 ± 18.99,960.00 ± 598.33
Unknown-141,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,160.00 ± 194.94
Unknown-142,18.89 ± 27.67,22.86 ± 25.46,18.93 ± 23.74,400.00 ± 187.08
Unknown-143,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,333.33 ± 251.66
Unknown-144,4.15 ± 6.32,16.19 ± 28.89,5.21 ± 7.19,600.00 ± 282.84
Unknown-145,25.19 ± 27.65,30.63 ± 26.51,27.19 ± 27.15,940.00 ± 958.12
Unknown-146,1.33 ± 2.98,20.00 ± 44.72,2.50 ± 5.59,420.00 ± 414.73
Unknown-147,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,66.67 ± 57.74
Unknown-148,8.33 ± 14.43,0.81 ± 1.41,1.48 ± 2.57,1433.33 ± 2309.40
Unknown-149,10.60 ± 13.76,10.19 ± 9.52,9.67 ± 10.43,380.00 ± 311.45
Unknown-150,16.13 ± 13.38,10.82 ± 7.55,12.42 ± 8.73,1440.00 ± 884.87
Unknown-151,27.38 ± 5.10,32.92 ± 15.78,28.93 ± 8.66,740.00 ± 477.49
Unknown-152,19.77 ± 12.74,16.92 ± 14.02,17.73 ± 13.43,2160.00 ± 2112.58
Unknown-153,4.76 ± 9.52,18.18 ± 36.36,7.55 ± 15.09,500.00 ± 454.61
Unknown-154,3.48 ± 4.89,18.89 ± 25.94,5.83 ± 8.12,400.00 ± 353.55
Unknown-155,32.94 ± 23.77,50.43 ± 41.01,37.50 ± 25.41,575.00 ± 629.15
Unknown-156,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,250.00 ± 353.55
Unknown-157,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,300.00 ± 141.42
Unknown-158,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,100.00 ± 100.00
Unknown-159,16.33 ± 16.68,12.64 ± 14.03,13.33 ± 13.94,860.00 ± 702.14
Unknown-160,9.91 ± 14.86,8.98 ± 12.76,9.38 ± 13.65,2100.00 ± 1210.37
Unknown-161,6.67 ± 14.91,3.08 ± 6.88,4.21 ± 9.42,1160.00 ± 719.72
Unknown-162,25.63 ± 7.50,32.08 ± 10.34,28.24 ± 8.47,2520.00 ± 1334.92
Unknown-163,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,450.00 ± 568.62
Unknown-165,23.72 ± 17.85,26.00 ± 16.83,24.64 ± 17.35,1600.00 ± 1412.44
Unknown-166,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,60.00 ± 54.77
Unknown-167,6.67 ± 14.91,2.86 ± 6.39,4.00 ± 8.94,620.00 ± 408.66
Unknown-168,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,20.00 ± 44.72
Unknown-169,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,50.00 ± 57.74
Unknown-170,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,175.00 ± 170.78
Unknown-171,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,66.67 ± 57.74
Unknown-173,12.61 ± 15.17,12.98 ± 15.01,12.70 ± 14.89,775.00 ± 1228.48
Unknown-174,1.82 ± 4.07,2.22 ± 4.97,2.00 ± 4.47,440.00 ± 343.51
Unknown-175,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,50.00 ± 70.71
Unknown-176,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,1380.00 ± 605.81
Unknown-178,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,80.00 ± 178.89
Unknown-179,2.00 ± 4.47,10.00 ± 22.36,3.33 ± 7.45,280.00 ± 356.37
Unknown-180,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,240.00 ± 194.94
Unknown-181,0.00,0.00,0.00,100.00
Unknown-182,16.11 ± 15.27,13.72 ± 13.82,14.01 ± 12.96,940.00 ± 541.29
Unknown-183,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,25.00 ± 50.00
Unknown-184,4.66 ± 10.41,6.94 ± 15.52,5.57 ± 12.46,4500.00 ± 731.44
Unknown-185,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,25.00 ± 50.00
Unknown-186,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,100.00 ± 0.00
Unknown-187,7.97 ± 13.34,6.52 ± 10.29,7.15 ± 11.60,1240.00 ± 328.63
Unknown-188,2.00 ± 4.47,4.00 ± 8.94,2.67 ± 5.96,400.00 ± 187.08
Unknown-189,74.50 ± 14.50,44.94 ± 7.00,55.43 ± 6.81,3000.00 ± 291.55
Unknown-190,41.85 ± 17.89,37.83 ± 14.86,39.57 ± 16.07,4660.00 ± 2234.50
Unknown-191,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,433.33 ± 230.94
Unknown-192,8.00 ± 17.89,6.67 ± 14.91,7.27 ± 16.26,400.00 ± 200.00
Unknown-193,16.78 ± 9.86,44.44 ± 37.47,22.78 ± 13.66,340.00 ± 320.94
Unknown-194,0.00,0.00,0.00,100.00
Unknown-195,6.72 ± 10.22,7.12 ± 10.44,6.90 ± 10.31,1140.00 ± 343.51
Unknown-196,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,460.00 ± 397.49
Unknown-198,19.00 ± 14.22,22.10 ± 16.67,20.22 ± 15.22,1500.00 ± 1153.26
Unknown-200,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,525.00 ± 298.61
Unknown-201,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,240.00 ± 207.36
Unknown-202,30.95 ± 41.17,26.57 ± 24.53,25.14 ± 25.10,460.00 ± 181.66
Unknown-203,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,100.00 ± 115.47
Unknown-204,1.43 ± 3.19,2.86 ± 6.39,1.90 ± 4.26,460.00 ± 219.09
Unknown-205,17.40 ± 12.10,20.78 ± 15.30,18.49 ± 12.96,1420.00 ± 973.14
Unknown-206,23.72 ± 2.30,20.67 ± 3.13,22.05 ± 2.67,2520.00 ± 496.99
Unknown-207,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,166.67 ± 115.47
Unknown-208,3.33 ± 7.45,2.86 ± 6.39,3.08 ± 6.88,520.00 ± 204.94
Unknown-211,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,120.00 ± 164.32
Unknown-212,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,166.67 ± 57.74
Unknown-213,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,50.00 ± 57.74
Unknown-214,9.33 ± 10.11,9.14 ± 11.28,8.91 ± 9.99,1640.00 ± 952.89
Unknown-215,6.86 ± 9.60,8.21 ± 12.60,7.37 ± 10.72,1200.00 ± 1258.97
Unknown-216,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,120.00 ± 109.54
Unknown-217,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,220.00 ± 294.96
Unknown-218,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,440.00 ± 230.22
Unknown-219,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,120.00 ± 164.32
Unknown-220,10.00 ± 14.91,8.33 ± 11.79,9.05 ± 13.08,860.00 ± 230.22
Unknown-221,30.62 ± 28.26,42.86 ± 28.77,34.45 ± 28.51,420.00 ± 268.33
Unknown-222,34.11 ± 19.44,35.18 ± 12.23,33.42 ± 15.21,1000.00 ± 447.21
Unknown-223,19.52 ± 21.85,31.67 ± 40.99,23.05 ± 27.41,180.00 ± 164.32
Unknown-224,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,100.00 ± 173.21
Unknown-225,12.50 ± 25.00,12.50 ± 25.00,12.50 ± 25.00,1025.00 ± 1322.56
Unknown-226,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,140.00 ± 134.16
Unknown-227,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,440.00 ± 364.69
Unknown-228,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,475.00 ± 411.30
Unknown-230,19.67 ± 18.72,23.71 ± 22.94,20.82 ± 19.30,420.00 ± 192.35
Unknown-231,28.00 ± 25.88,53.33 ± 50.55,36.19 ± 33.27,200.00 ± 70.71
Unknown-232,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,50.00 ± 70.71
Unknown-233,20.19 ± 18.33,58.33 ± 44.88,23.67 ± 13.76,200.00 ± 141.42
Unknown-234,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,120.00 ± 83.67
Unknown-235,2.86 ± 6.39,1.82 ± 4.07,2.22 ± 4.97,500.00 ± 393.70
Unknown-236,30.56 ± 47.47,31.25 ± 47.32,30.88 ± 47.39,250.00 ± 369.68
Unknown-240,28.49 ± 20.64,25.76 ± 21.57,26.76 ± 21.13,1020.00 ± 775.89
Unknown-241,12.67 ± 12.82,13.25 ± 13.15,12.85 ± 12.76,2120.00 ± 798.12
Unknown-243,24.27 ± 12.15,30.98 ± 21.48,25.94 ± 12.61,880.00 ± 715.54
Unknown-244,15.25 ± 17.04,17.91 ± 13.46,14.65 ± 15.16,900.00 ± 919.24
Unknown-245,16.67 ± 23.57,25.00 ± 43.30,16.67 ± 23.57,140.00 ± 167.33
Unknown-247,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,133.33 ± 57.74
Unknown-248,27.08 ± 28.36,54.17 ± 41.67,32.14 ± 27.32,200.00 ± 81.65
Unknown-249,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,80.00 ± 109.54
Unknown-250,4.80 ± 10.73,10.00 ± 22.36,6.49 ± 14.50,720.00 ± 597.49
Unknown-251,3.33 ± 4.71,6.67 ± 9.13,4.40 ± 6.12,720.00 ± 342.05
Unknown-252,4.00 ± 8.94,6.67 ± 14.91,5.00 ± 11.18,160.00 ± 134.16
Unknown-253,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,360.00 ± 207.36
Unknown-254,0.71 ± 1.60,0.80 ± 1.79,0.75 ± 1.69,1440.00 ± 978.77
Unknown-255,31.91 ± 20.27,36.85 ± 32.49,33.21 ± 25.42,2380.00 ± 1023.23
Unknown-256,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,175.00 ± 170.78
Unknown-257,30.30 ± 11.93,30.13 ± 11.90,30.14 ± 11.77,2540.00 ± 541.29
Unknown-258,42.50 ± 42.94,39.29 ± 44.75,34.67 ± 33.47,240.00 ± 304.96
Unknown-259,40.64 ± 23.84,40.25 ± 25.98,40.31 ± 24.67,940.00 ± 958.12
Unknown-260,38.33 ± 37.08,31.01 ± 19.51,32.67 ± 23.86,600.00 ± 387.30
Unknown-261,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,300.00 ± 339.12
Unknown-262,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,100.00 ± 0.00
Unknown-263,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,280.00 ± 164.32
Unknown-264,9.00 ± 12.45,8.31 ± 12.27,8.55 ± 12.17,1520.00 ± 719.03
Unknown-265,12.50 ± 15.96,25.00 ± 28.87,16.25 ± 19.74,125.00 ± 95.74
Unknown-266,40.51 ± 17.56,35.46 ± 11.33,35.51 ± 11.51,720.00 ± 178.89
Unknown-268,8.15 ± 13.55,9.76 ± 13.37,8.16 ± 12.12,1180.00 ± 605.81
Unknown-269,4.76 ± 8.25,33.33 ± 57.74,8.33 ± 14.43,100.00 ± 0.00
Unknown-270,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,280.00 ± 130.38
Unknown-271,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,75.00 ± 50.00
Unknown-272,33.40 ± 44.92,33.33 ± 42.49,32.88 ± 43.78,660.00 ± 719.72
Unknown-273,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,560.00 ± 167.33
Unknown-274,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,540.00 ± 270.19
Unknown-275,37.77 ± 28.25,42.50 ± 24.37,39.47 ± 26.55,800.00 ± 424.26
Unknown-276,1.82 ± 4.07,2.00 ± 4.47,1.90 ± 4.26,680.00 ± 554.08
Unknown-277,6.50 ± 9.29,5.36 ± 7.36,5.83 ± 8.12,520.00 ± 303.32
Unknown-278,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,50.00 ± 70.71
Unknown-279,10.67 ± 15.35,16.67 ± 23.57,12.38 ± 17.04,240.00 ± 114.02
Unknown-280,15.87 ± 15.16,20.09 ± 15.37,16.42 ± 12.45,1120.00 ± 192.35
Unknown-281,23.64 ± 20.73,40.70 ± 42.17,29.56 ± 27.84,620.00 ± 420.71
Unknown-282,3.33 ± 7.45,4.00 ± 8.94,3.64 ± 8.13,640.00 ± 541.29
Unknown-284,42.88 ± 21.67,43.98 ± 20.77,42.40 ± 19.39,2140.00 ± 527.26
Unknown-285,5.56 ± 7.86,6.44 ± 9.83,5.91 ± 8.64,600.00 ± 339.12
Unknown-286,1.90 ± 4.26,5.71 ± 12.78,2.86 ± 6.39,800.00 ± 561.25
Unknown-287,0.00,0.00,0.00,200.00
Unknown-288,26.50 ± 23.56,41.43 ± 38.60,29.93 ± 23.70,400.00 ± 282.84
Unknown-289,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,125.00 ± 50.00
Unknown-290,14.00 ± 21.91,11.67 ± 16.24,11.67 ± 16.24,260.00 ± 114.02
Unknown-291,19.52 ± 12.84,24.00 ± 18.77,21.05 ± 14.82,340.00 ± 207.36
Unknown-292,40.00 ± 54.77,15.00 ± 22.36,21.33 ± 30.70,420.00 ± 178.89
Unknown-293,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,420.00 ± 286.36
Unknown-294,11.33 ± 11.02,25.90 ± 28.84,14.22 ± 13.11,360.00 ± 240.83
Unknown-295,0.00,0.00,0.00,200.00
Unknown-296,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,600.00 ± 387.30
Unknown-297,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,640.00 ± 378.15
Unknown-298,30.00 ± 27.39,50.00 ± 50.00,36.67 ± 34.16,120.00 ± 83.67
Unknown-299,23.00 ± 13.35,21.27 ± 10.39,21.38 ± 11.17,1340.00 ± 691.38
Unknown-300,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,180.00 ± 83.67
Unknown-301,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,250.00 ± 57.74
