Category,precision,recall,f1-score,support
Unknown-102,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,400.00 ± 316.23
Unknown-103,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,50.00 ± 70.71
Unknown-104,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,225.00 ± 125.83
Unknown-105,45.46 ± 13.68,44.18 ± 20.46,43.70 ± 15.24,1660.00 ± 559.46
Unknown-106,15.05 ± 14.10,26.83 ± 28.17,18.80 ± 17.97,780.00 ± 766.16
Unknown-107,16.44 ± 19.02,19.50 ± 18.22,16.32 ± 17.31,740.00 ± 559.46
Unknown-109,25.13 ± 17.91,32.67 ± 18.43,27.35 ± 16.83,940.00 ± 698.57
Unknown-110,40.00 ± 54.77,20.00 ± 27.39,26.67 ± 36.51,300.00 ± 244.95
Unknown-111,15.67 ± 15.07,8.26 ± 9.15,10.69 ± 11.18,1440.00 ± 461.52
Unknown-112,4.00 ± 8.94,10.00 ± 22.36,5.71 ± 12.78,120.00 ± 83.67
Unknown-113,40.00 ± 54.77,26.67 ± 43.46,30.00 ± 44.72,240.00 ± 114.02
Unknown-115,45.00 ± 37.08,24.00 ± 17.82,31.11 ± 24.09,320.00 ± 164.32
Unknown-117,28.10 ± 27.06,34.00 ± 34.35,30.61 ± 29.93,440.00 ± 151.66
Unknown-118,65.00 ± 27.42,87.50 ± 25.00,71.14 ± 23.34,250.00 ± 238.05
Unknown-119,32.95 ± 40.99,25.24 ± 23.79,27.33 ± 28.32,500.00 ± 291.55
Unknown-120,6.54 ± 6.94,6.69 ± 7.00,6.61 ± 6.96,960.00 ± 260.77
Unknown-126,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,133.33 ± 57.74
Unknown-127,5.28 ± 11.80,4.87 ± 10.89,5.07 ± 11.33,3040.00 ± 2789.80
Unknown-128,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,100.00 ± 200.00
Unknown-129,12.38 ± 17.04,14.67 ± 20.22,13.33 ± 18.26,320.00 ± 192.35
Unknown-130,22.87 ± 15.60,30.99 ± 21.43,25.98 ± 17.72,780.00 ± 408.66
Unknown-131,29.05 ± 4.18,31.03 ± 6.87,29.64 ± 4.31,860.00 ± 320.94
Unknown-132,16.67 ± 23.57,26.67 ± 43.46,18.00 ± 24.90,380.00 ± 414.73
Unknown-133,45.78 ± 13.38,57.86 ± 16.84,48.97 ± 10.45,1300.00 ± 447.21
Unknown-134,26.16 ± 26.40,22.42 ± 21.45,24.07 ± 23.55,1060.00 ± 1123.83
Unknown-136,13.71 ± 13.21,15.14 ± 14.93,14.39 ± 14.00,1780.00 ± 831.87
Unknown-137,8.33 ± 16.67,25.00 ± 50.00,12.50 ± 25.00,150.00 ± 57.74
Unknown-138,7.13 ± 7.74,25.26 ± 25.01,10.18 ± 9.85,480.00 ± 798.12
Unknown-139,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,100.00 ± 0.00
Unknown-140,7.50 ± 11.18,9.00 ± 12.45,7.78 ± 10.83,780.00 ± 653.45
Unknown-141,20.00 ± 27.39,40.00 ± 54.77,26.67 ± 36.51,100.00 ± 70.71
Unknown-142,20.00 ± 44.72,20.00 ± 44.72,20.00 ± 44.72,180.00 ± 130.38
Unknown-143,3.75 ± 8.39,6.67 ± 14.91,4.80 ± 10.73,320.00 ± 342.05
Unknown-145,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,50.00 ± 57.74
Unknown-146,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,220.00 ± 164.32
Unknown-147,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,260.00 ± 240.83
Unknown-148,36.00 ± 19.39,32.03 ± 11.19,33.15 ± 14.09,3100.00 ± 1707.34
Unknown-149,39.46 ± 38.34,24.15 ± 14.83,27.10 ± 17.61,1040.00 ± 207.36
Unknown-151,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,100.00 ± 122.47
Unknown-152,21.34 ± 20.70,16.67 ± 17.11,18.35 ± 18.02,2740.00 ± 1450.17
Unknown-153,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,380.00 ± 303.32
Unknown-154,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,133.33 ± 57.74
Unknown-155,33.30 ± 14.18,52.21 ± 34.99,39.23 ± 19.45,980.00 ± 496.99
Unknown-156,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,233.33 ± 115.47
Unknown-157,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,320.00 ± 438.18
Unknown-158,32.06 ± 39.45,16.61 ± 15.18,17.16 ± 12.12,1280.00 ± 1221.47
Unknown-159,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,300.00 ± 519.62
Unknown-160,3.43 ± 4.80,3.42 ± 4.70,3.38 ± 4.64,1560.00 ± 811.17
Unknown-162,1.54 ± 3.44,4.00 ± 8.94,2.22 ± 4.97,200.00 ± 212.13
Unknown-163,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,300.00 ± 200.00
Unknown-166,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,275.00 ± 95.74
Unknown-167,37.50 ± 47.87,50.00 ± 57.74,41.67 ± 50.00,300.00 ± 244.95
Unknown-169,4.00 ± 8.94,20.00 ± 44.72,6.67 ± 14.91,280.00 ± 258.84
Unknown-170,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,300.00 ± 158.11
Unknown-171,24.12 ± 16.13,40.62 ± 27.23,29.71 ± 19.17,580.00 ± 396.23
Unknown-172,29.01 ± 23.15,44.67 ± 31.57,30.25 ± 16.26,560.00 ± 403.73
Unknown-173,0.00,0.00,0.00,100.00
Unknown-174,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,300.00 ± 561.25
Unknown-175,6.67 ± 14.91,2.22 ± 4.97,3.33 ± 7.45,540.00 ± 433.59
Unknown-176,15.71 ± 15.58,18.22 ± 20.39,16.61 ± 17.55,420.00 ± 342.05
Unknown-177,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,240.00 ± 240.83
Unknown-178,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,250.00 ± 264.58
Unknown-179,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,640.00 ± 230.22
Unknown-180,33.33 ± 24.04,40.48 ± 26.62,33.27 ± 19.28,480.00 ± 294.96
Unknown-181,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,500.00 ± 380.79
Unknown-182,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,233.33 ± 230.94
Unknown-183,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,240.00 ± 260.77
Unknown-184,22.92 ± 35.60,27.08 ± 35.60,24.31 ± 35.38,300.00 ± 244.95
Unknown-186,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,266.67 ± 208.17
Unknown-191,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,300.00 ± 163.30
Unknown-192,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,100.00 ± 173.21
Unknown-193,2.22 ± 4.97,2.86 ± 6.39,2.50 ± 5.59,400.00 ± 273.86
Unknown-197,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,420.00 ± 396.23
Unknown-198,17.59 ± 13.37,18.60 ± 17.24,17.61 ± 14.70,2060.00 ± 2189.29
Unknown-199,6.67 ± 14.91,10.00 ± 22.36,8.00 ± 17.89,340.00 ± 371.48
Unknown-200,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,100.00 ± 100.00
Unknown-202,20.33 ± 26.04,35.00 ± 41.83,23.41 ± 26.89,260.00 ± 240.83
Unknown-205,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,160.00 ± 151.66
Unknown-206,2.27 ± 4.55,6.25 ± 12.50,3.33 ± 6.67,275.00 ± 150.00
Unknown-207,0.00,0.00,0.00,100.00
Unknown-209,24.57 ± 18.31,25.65 ± 24.76,24.36 ± 20.92,2140.00 ± 1585.24
Unknown-210,5.00 ± 11.18,5.00 ± 11.18,5.00 ± 11.18,140.00 ± 151.66
Unknown-213,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,275.00 ± 150.00
Unknown-214,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,160.00 ± 134.16
Unknown-216,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,120.00 ± 216.79
Unknown-217,0.00,0.00,0.00,100.00
Unknown-219,21.71 ± 12.34,20.77 ± 11.96,21.11 ± 11.88,1180.00 ± 408.66
Unknown-221,25.76 ± 24.29,17.60 ± 17.89,20.29 ± 19.45,780.00 ± 759.61
Unknown-222,51.87 ± 27.16,57.92 ± 17.70,51.01 ± 20.09,980.00 ± 746.32
Unknown-223,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,300.00 ± 158.11
Unknown-224,13.22 ± 8.40,27.06 ± 18.27,17.18 ± 10.35,560.00 ± 650.38
Unknown-228,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,150.00 ± 70.71
Unknown-229,13.33 ± 21.73,8.33 ± 11.79,10.00 ± 14.91,480.00 ± 164.32
Unknown-230,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,233.33 ± 321.46
Unknown-231,59.89 ± 16.69,61.57 ± 14.69,60.40 ± 14.69,3020.00 ± 1605.30
Unknown-232,39.20 ± 30.88,40.51 ± 27.13,39.15 ± 27.95,1720.00 ± 2266.50
Unknown-234,41.73 ± 18.72,52.31 ± 31.83,42.18 ± 17.21,1160.00 ± 882.04
Unknown-235,66.67 ± 57.74,66.67 ± 57.74,66.67 ± 57.74,133.33 ± 57.74
Unknown-236,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,240.00 ± 89.44
Unknown-239,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,150.00 ± 70.71
Unknown-240,13.33 ± 13.12,10.33 ± 10.83,11.23 ± 10.94,1060.00 ± 654.22
Unknown-241,22.09 ± 16.21,35.36 ± 28.92,26.22 ± 20.61,520.00 ± 294.96
Unknown-247,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,50.00 ± 57.74
Unknown-248,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,280.00 ± 238.75
Unknown-250,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,400.00 ± 424.26
Unknown-251,6.67 ± 14.91,20.00 ± 44.72,10.00 ± 22.36,800.00 ± 1240.97
Unknown-253,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,175.00 ± 50.00
Unknown-254,40.00 ± 41.83,26.67 ± 25.28,31.33 ± 30.15,200.00 ± 70.71
Unknown-255,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,66.67 ± 57.74
Unknown-258,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,125.00 ± 50.00
Unknown-260,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,166.67 ± 57.74
Unknown-262,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,480.00 ± 303.32
Unknown-263,9.44 ± 12.97,17.33 ± 28.91,11.11 ± 15.71,260.00 ± 167.33
Unknown-264,22.29 ± 21.03,22.09 ± 25.95,21.17 ± 21.35,820.00 ± 785.49
Unknown-266,20.00 ± 27.39,30.00 ± 44.72,23.33 ± 32.49,280.00 ± 164.32
Unknown-267,44.27 ± 25.77,50.09 ± 33.67,46.25 ± 28.03,1180.00 ± 1420.21
Unknown-270,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,80.00 ± 130.38
Unknown-271,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,200.00 ± 81.65
Unknown-272,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,100.00 ± 100.00
Unknown-274,6.67 ± 14.91,5.00 ± 11.18,5.71 ± 12.78,120.00 ± 164.32
Unknown-275,10.00 ± 22.36,5.00 ± 11.18,6.67 ± 14.91,420.00 ± 426.61
Unknown-276,2.22 ± 4.97,4.00 ± 8.94,2.86 ± 6.39,240.00 ± 194.94
Unknown-277,21.02 ± 20.32,41.67 ± 42.49,27.33 ± 26.08,380.00 ± 481.66
Unknown-279,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,100.00 ± 0.00
Unknown-280,27.33 ± 18.62,50.00 ± 35.36,33.71 ± 20.82,300.00 ± 282.84
Unknown-282,26.67 ± 43.46,28.00 ± 43.82,21.43 ± 29.45,300.00 ± 158.11
Unknown-283,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,100.00 ± 122.47
Unknown-285,0.61 ± 1.36,1.33 ± 2.98,0.83 ± 1.86,700.00 ± 570.09
Unknown-287,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,100.00 ± 141.42
Unknown-288,30.00 ± 41.50,31.67 ± 40.99,30.16 ± 41.12,340.00 ± 492.95
Unknown-289,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,120.00 ± 109.54
Unknown-290,2.50 ± 5.59,4.00 ± 8.94,3.08 ± 6.88,360.00 ± 240.83
Unknown-292,20.00 ± 44.72,10.00 ± 22.36,13.33 ± 29.81,340.00 ± 194.94
Unknown-293,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,275.00 ± 125.83
Unknown-294,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,120.00 ± 44.72
Unknown-295,13.33 ± 21.73,16.67 ± 23.57,14.44 ± 22.08,140.00 ± 114.02
Unknown-296,48.50 ± 21.62,41.57 ± 12.46,43.67 ± 13.56,720.00 ± 277.49
Unknown-299,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,480.00 ± 192.35
Unknown-300,11.67 ± 16.24,18.00 ± 24.90,13.94 ± 19.12,440.00 ± 230.22
Unknown-302,4.32 ± 6.03,4.68 ± 6.66,4.48 ± 6.32,1300.00 ± 533.85
Unknown-305,23.03 ± 17.24,27.81 ± 20.28,25.09 ± 18.50,2240.00 ± 1622.65
Unknown-307,37.50 ± 47.87,50.00 ± 57.74,41.67 ± 50.00,100.00 ± 0.00
Unknown-308,26.19 ± 25.08,27.78 ± 25.46,25.45 ± 22.12,366.67 ± 404.15
Unknown-311,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,260.00 ± 240.83
Unknown-312,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,225.00 ± 189.30
Unknown-313,43.24 ± 23.40,51.73 ± 23.15,46.17 ± 21.87,900.00 ± 940.74
Unknown-314,23.06 ± 21.42,40.00 ± 42.43,27.65 ± 25.40,380.00 ± 383.41
Unknown-315,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,540.00 ± 364.69
Unknown-318,14.58 ± 17.18,30.00 ± 47.61,18.06 ± 23.73,200.00 ± 216.02
Unknown-319,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,140.00 ± 114.02
Unknown-320,34.71 ± 21.27,37.84 ± 24.99,35.84 ± 22.29,920.00 ± 164.32
Unknown-321,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,175.00 ± 221.74
Unknown-322,0.00,0.00,0.00,200.00
Unknown-324,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,125.00 ± 95.74
Unknown-326,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,120.00 ± 109.54
Unknown-327,6.67 ± 14.91,1.54 ± 3.44,2.50 ± 5.59,460.00 ± 492.95
Unknown-330,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,320.00 ± 238.75
Unknown-331,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,260.00 ± 260.77
Unknown-332,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,260.00 ± 378.15
Unknown-333,6.67 ± 11.55,3.33 ± 5.77,4.44 ± 7.70,466.67 ± 503.32
Unknown-334,22.00 ± 43.82,4.58 ± 7.28,7.25 ± 12.37,480.00 ± 672.31
Unknown-336,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,150.00 ± 70.71
Unknown-338,36.67 ± 41.50,41.33 ± 43.31,38.70 ± 42.13,240.00 ± 167.33
Unknown-341,28.00 ± 18.91,41.33 ± 25.01,31.94 ± 18.93,340.00 ± 151.66
Unknown-342,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,166.67 ± 115.47
Unknown-343,0.00,0.00,0.00,100.00
Unknown-345,33.65 ± 23.88,39.17 ± 28.33,36.08 ± 25.66,925.00 ± 1398.51
Unknown-346,34.91 ± 13.06,45.24 ± 19.29,37.75 ± 11.54,800.00 ± 418.33
Unknown-347,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,150.00 ± 212.13
Unknown-348,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,75.00 ± 50.00
Unknown-351,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,133.33 ± 115.47
Unknown-352,34.47 ± 13.83,33.76 ± 12.56,33.87 ± 12.64,2840.00 ± 1163.19
Unknown-353,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,100.00 ± 81.65
Unknown-354,5.71 ± 12.78,8.00 ± 17.89,6.67 ± 14.91,340.00 ± 270.19
Unknown-357,20.00 ± 44.72,13.33 ± 29.81,16.00 ± 35.78,420.00 ± 192.35
Unknown-358,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,280.00 ± 216.79
Unknown-359,3.12 ± 6.25,6.25 ± 12.50,4.17 ± 8.33,225.00 ± 206.16
Unknown-360,37.50 ± 47.87,50.00 ± 57.74,41.67 ± 50.00,150.00 ± 57.74
Unknown-362,36.04 ± 22.78,35.23 ± 20.69,34.67 ± 20.05,700.00 ± 644.20
Unknown-363,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,1100.00 ± 1240.97
Unknown-364,40.00 ± 41.83,31.67 ± 40.99,29.33 ± 28.91,360.00 ± 114.02
Unknown-365,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,200.00 ± 158.11
Unknown-369,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,120.00 ± 83.67
Unknown-370,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,800.00 ± 1067.71
Unknown-371,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,166.67 ± 115.47
Unknown-373,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,66.67 ± 57.74
Unknown-375,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,125.00 ± 125.83
Unknown-376,16.67 ± 23.57,30.00 ± 44.72,20.00 ± 27.39,160.00 ± 54.77
