Category,precision,recall,f1-score,support
Unknown-46,34.44 ± 11.20,36.21 ± 9.99,35.18 ± 10.31,5440.00 ± 1287.63
Unknown-47,9.00 ± 17.46,8.33 ± 14.43,8.52 ± 15.80,540.00 ± 433.59
Unknown-48,26.50 ± 31.30,45.00 ± 44.72,30.24 ± 31.63,220.00 ± 268.33
Unknown-49,37.15 ± 14.01,45.10 ± 13.83,38.91 ± 9.46,1140.00 ± 912.69
Unknown-50,25.82 ± 12.64,23.79 ± 16.41,22.75 ± 13.72,780.00 ± 277.49
Unknown-51,6.54 ± 6.94,10.80 ± 14.33,7.05 ± 7.66,1340.00 ± 669.33
Unknown-53,20.71 ± 14.65,16.79 ± 12.54,18.29 ± 13.18,1140.00 ± 251.00
Unknown-55,23.78 ± 10.71,29.27 ± 8.65,24.42 ± 6.47,2220.00 ± 653.45
Unknown-56,4.25 ± 5.82,9.44 ± 12.97,5.86 ± 8.02,1080.00 ± 130.38
Unknown-57,28.71 ± 12.90,28.91 ± 13.83,28.59 ± 12.99,2680.00 ± 960.21
Unknown-58,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,350.00 ± 353.55
Unknown-60,22.17 ± 19.22,19.17 ± 15.60,20.25 ± 16.67,1840.00 ± 618.87
Unknown-61,6.67 ± 14.91,2.50 ± 5.59,3.64 ± 8.13,480.00 ± 311.45
Unknown-62,15.97 ± 15.41,12.49 ± 12.66,13.10 ± 12.01,1060.00 ± 716.24
Unknown-63,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,150.00 ± 57.74
Unknown-64,23.76 ± 27.70,29.43 ± 34.16,26.29 ± 30.58,800.00 ± 875.60
Unknown-65,25.78 ± 28.35,21.21 ± 23.57,23.15 ± 25.62,860.00 ± 384.71
Unknown-67,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,580.00 ± 408.66
Unknown-68,5.56 ± 9.62,3.03 ± 5.25,3.92 ± 6.79,566.67 ± 503.32
Unknown-69,31.16 ± 15.26,35.93 ± 19.45,33.08 ± 16.56,1840.00 ± 1018.82
Unknown-70,27.52 ± 7.26,28.52 ± 4.94,27.79 ± 5.78,2300.00 ± 533.85
Unknown-72,19.01 ± 14.04,18.11 ± 12.55,18.32 ± 13.12,1640.00 ± 598.33
Unknown-74,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,275.00 ± 95.74
Unknown-75,9.35 ± 12.85,16.17 ± 26.11,11.31 ± 16.27,1080.00 ± 772.66
Unknown-76,24.44 ± 30.64,26.57 ± 24.53,23.29 ± 23.40,580.00 ± 511.86
Unknown-77,4.44 ± 9.94,5.71 ± 12.78,5.00 ± 11.18,640.00 ± 397.49
Unknown-78,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,225.00 ± 170.78
Unknown-79,30.05 ± 13.16,36.66 ± 9.97,32.58 ± 11.48,3800.00 ± 2188.61
Unknown-80,49.15 ± 8.41,55.70 ± 16.27,51.95 ± 11.74,2820.00 ± 2365.80
Unknown-81,37.64 ± 21.97,47.16 ± 17.48,41.36 ± 20.31,1460.00 ± 820.37
Unknown-82,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,640.00 ± 288.10
Unknown-83,50.00 ± 50.00,66.67 ± 57.74,55.56 ± 50.92,100.00 ± 0.00
Unknown-84,20.65 ± 16.77,19.88 ± 14.30,18.21 ± 14.34,1280.00 ± 816.70
Unknown-85,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,175.00 ± 236.29
Unknown-86,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,60.00 ± 89.44
Unknown-87,12.00 ± 17.89,26.67 ± 43.46,13.94 ± 19.12,340.00 ± 288.10
Unknown-88,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,150.00 ± 57.74
Unknown-89,17.50 ± 12.64,17.67 ± 15.71,16.94 ± 13.05,720.00 ± 486.83
Unknown-90,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,125.00 ± 50.00
Unknown-91,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,266.67 ± 288.68
Unknown-92,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,100.00 ± 81.65
Unknown-93,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,50.00 ± 57.74
Unknown-94,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,250.00 ± 378.59
Unknown-95,22.86 ± 15.21,24.22 ± 18.33,22.11 ± 15.56,1260.00 ± 1289.57
Unknown-96,24.23 ± 17.38,24.90 ± 17.08,24.30 ± 16.90,640.00 ± 421.90
Unknown-97,9.90 ± 9.33,12.32 ± 12.61,10.82 ± 10.66,960.00 ± 444.97
Unknown-98,28.57 ± 19.72,45.64 ± 38.79,34.37 ± 25.64,600.00 ± 324.04
Unknown-99,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,425.00 ± 585.23
Unknown-100,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,320.00 ± 178.89
Unknown-102,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,400.00 ± 355.90
Unknown-104,40.00 ± 54.77,40.00 ± 54.77,40.00 ± 54.77,180.00 ± 83.67
Unknown-105,50.91 ± 13.16,49.70 ± 11.25,49.73 ± 9.70,1660.00 ± 550.45
Unknown-106,36.55 ± 38.83,24.17 ± 14.55,25.23 ± 16.73,780.00 ± 722.50
Unknown-107,15.04 ± 10.92,20.87 ± 17.32,17.19 ± 12.95,740.00 ± 320.94
Unknown-109,20.99 ± 19.60,24.25 ± 24.41,22.23 ± 21.22,940.00 ± 433.59
Unknown-110,26.67 ± 43.46,20.00 ± 27.39,21.33 ± 30.70,300.00 ± 173.21
Unknown-111,20.83 ± 19.98,12.21 ± 11.52,15.39 ± 14.60,1440.00 ± 572.71
Unknown-112,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,150.00 ± 57.74
Unknown-113,16.67 ± 23.57,10.67 ± 15.35,12.38 ± 17.04,240.00 ± 167.33
Unknown-115,13.33 ± 21.73,8.33 ± 11.79,10.00 ± 14.91,320.00 ± 192.35
Unknown-116,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,333.33 ± 493.29
Unknown-117,37.63 ± 38.67,31.67 ± 20.75,28.79 ± 19.41,440.00 ± 296.65
Unknown-118,41.67 ± 31.91,49.17 ± 35.00,44.85 ± 33.11,250.00 ± 208.17
Unknown-119,19.40 ± 20.24,23.50 ± 25.71,20.87 ± 21.70,500.00 ± 187.08
Unknown-120,1.54 ± 3.44,1.82 ± 4.07,1.67 ± 3.73,960.00 ± 439.32
Unknown-123,0.00,0.00,0.00,100.00
Unknown-126,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,133.33 ± 57.74
Unknown-127,23.56 ± 8.58,27.42 ± 10.56,25.09 ± 9.03,3040.00 ± 3069.69
Unknown-128,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,100.00 ± 200.00
Unknown-129,20.00 ± 44.72,4.00 ± 8.94,6.67 ± 14.91,320.00 ± 109.54
Unknown-130,20.29 ± 19.45,28.73 ± 24.17,23.59 ± 21.62,780.00 ± 294.96
Unknown-131,18.69 ± 13.84,14.95 ± 12.73,14.74 ± 10.19,860.00 ± 559.46
Unknown-132,28.00 ± 19.24,33.33 ± 20.41,29.77 ± 18.85,380.00 ± 204.94
Unknown-133,39.53 ± 24.19,49.58 ± 32.49,42.23 ± 24.35,1300.00 ± 721.11
Unknown-134,36.19 ± 12.21,38.51 ± 7.89,36.07 ± 6.31,1060.00 ± 602.49
Unknown-136,25.32 ± 7.19,28.73 ± 10.10,26.86 ± 8.43,1780.00 ± 432.43
Unknown-137,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,120.00 ± 44.72
Unknown-138,3.57 ± 7.99,5.26 ± 11.77,4.26 ± 9.52,480.00 ± 794.98
Unknown-139,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,100.00 ± 115.47
Unknown-140,20.98 ± 13.85,29.97 ± 18.59,24.56 ± 15.69,780.00 ± 653.45
Unknown-141,33.33 ± 47.14,33.33 ± 47.14,33.33 ± 47.14,125.00 ± 125.83
Unknown-142,20.00 ± 44.72,20.00 ± 44.72,20.00 ± 44.72,180.00 ± 83.67
Unknown-143,2.22 ± 4.97,4.44 ± 9.94,2.96 ± 6.63,320.00 ± 342.05
Unknown-145,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,66.67 ± 57.74
Unknown-147,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,260.00 ± 270.19
Unknown-148,32.00 ± 14.70,33.89 ± 16.35,32.23 ± 14.22,3100.00 ± 1727.72
Unknown-149,27.28 ± 18.30,28.64 ± 16.89,27.73 ± 17.30,1040.00 ± 669.33
Unknown-152,18.59 ± 12.65,27.22 ± 20.46,21.63 ± 14.56,2740.00 ± 2204.09
Unknown-153,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,475.00 ± 359.40
Unknown-154,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,200.00 ± 141.42
Unknown-155,34.52 ± 23.69,34.86 ± 20.67,34.24 ± 21.36,980.00 ± 593.30
Unknown-156,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,233.33 ± 208.17
Unknown-157,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,320.00 ± 496.99
Unknown-158,24.02 ± 14.81,18.42 ± 12.03,20.47 ± 12.56,1280.00 ± 1008.46
Unknown-160,15.03 ± 17.74,20.00 ± 24.76,16.89 ± 20.25,1560.00 ± 472.23
Unknown-161,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,325.00 ± 221.74
Unknown-162,13.33 ± 29.81,10.00 ± 22.36,11.43 ± 25.56,200.00 ± 122.47
Unknown-163,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,300.00 ± 100.00
Unknown-164,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,320.00 ± 277.49
Unknown-166,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,275.00 ± 170.78
Unknown-167,30.00 ± 44.72,30.00 ± 44.72,26.67 ± 36.51,240.00 ± 151.66
Unknown-169,12.94 ± 13.49,20.00 ± 21.73,15.65 ± 16.52,280.00 ± 238.75
Unknown-170,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,375.00 ± 236.29
Unknown-171,22.32 ± 19.82,41.67 ± 26.35,28.07 ± 22.43,580.00 ± 443.85
Unknown-172,11.89 ± 12.78,24.00 ± 18.77,12.49 ± 8.63,560.00 ± 391.15
Unknown-174,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,300.00 ± 561.25
Unknown-175,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,540.00 ± 477.49
Unknown-176,7.22 ± 11.04,6.22 ± 9.08,6.67 ± 9.94,420.00 ± 342.05
Unknown-177,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,240.00 ± 251.00
Unknown-178,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,200.00 ± 141.42
Unknown-179,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,640.00 ± 531.98
Unknown-180,33.48 ± 5.46,51.09 ± 12.94,39.73 ± 6.45,480.00 ± 363.32
Unknown-181,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,500.00 ± 308.22
Unknown-183,6.67 ± 14.91,20.00 ± 44.72,10.00 ± 22.36,240.00 ± 114.02
Unknown-184,32.41 ± 38.52,31.11 ± 30.06,31.11 ± 33.55,400.00 ± 264.58
Unknown-186,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,200.00 ± 141.42
Unknown-189,25.00 ± 50.00,12.50 ± 25.00,16.67 ± 33.33,75.00 ± 95.74
Unknown-191,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,240.00 ± 114.02
Unknown-192,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,100.00 ± 173.21
Unknown-193,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,400.00 ± 158.11
Unknown-195,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,133.33 ± 57.74
Unknown-197,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,420.00 ± 294.96
Unknown-198,35.73 ± 24.74,35.05 ± 26.80,35.28 ± 25.70,2060.00 ± 1610.28
Unknown-199,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,340.00 ± 378.15
Unknown-202,29.00 ± 41.29,23.67 ± 25.18,20.06 ± 19.10,260.00 ± 207.36
Unknown-205,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,200.00 ± 81.65
Unknown-206,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,366.67 ± 321.46
Unknown-209,35.48 ± 27.88,27.98 ± 22.42,31.27 ± 24.83,2140.00 ± 1944.99
Unknown-210,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,140.00 ± 134.16
Unknown-212,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,133.33 ± 57.74
Unknown-213,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,275.00 ± 150.00
Unknown-214,4.00 ± 8.94,6.67 ± 14.91,5.00 ± 11.18,160.00 ± 89.44
Unknown-216,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,150.00 ± 57.74
Unknown-218,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,225.00 ± 320.16
Unknown-219,25.94 ± 14.23,26.21 ± 14.15,25.96 ± 14.11,1180.00 ± 438.18
Unknown-220,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,75.00 ± 50.00
Unknown-221,16.83 ± 24.94,15.39 ± 21.20,15.84 ± 22.42,780.00 ± 676.02
Unknown-222,52.25 ± 14.97,62.50 ± 20.33,56.54 ± 16.33,980.00 ± 496.99
Unknown-223,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,300.00 ± 254.95
Unknown-224,10.91 ± 14.94,15.33 ± 25.99,11.64 ± 17.01,560.00 ± 712.74
Unknown-228,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,150.00 ± 70.71
Unknown-229,15.00 ± 14.91,31.27 ± 41.33,16.64 ± 15.29,480.00 ± 376.83
Unknown-231,59.99 ± 9.44,62.42 ± 13.48,60.49 ± 9.81,3020.00 ± 1490.64
Unknown-232,25.74 ± 25.96,34.55 ± 35.97,29.37 ± 29.86,1720.00 ± 2551.86
Unknown-233,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,100.00 ± 100.00
Unknown-234,49.21 ± 36.59,45.94 ± 32.19,47.48 ± 34.21,1160.00 ± 492.95
Unknown-236,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,300.00 ± 182.57
Unknown-237,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,100.00 ± 0.00
Unknown-239,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,150.00 ± 70.71
Unknown-240,13.75 ± 13.49,14.39 ± 9.30,12.36 ± 9.02,1060.00 ± 665.58
Unknown-241,9.39 ± 11.07,26.67 ± 25.28,12.62 ± 13.56,520.00 ± 661.06
Unknown-244,0.00,0.00,0.00,100.00
Unknown-245,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,200.00 ± 254.95
Unknown-247,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,66.67 ± 115.47
Unknown-248,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,350.00 ± 264.58
Unknown-250,10.42 ± 12.50,30.00 ± 47.61,12.70 ± 14.89,200.00 ± 200.00
Unknown-251,4.00 ± 8.94,8.00 ± 17.89,5.33 ± 11.93,800.00 ± 1187.43
Unknown-253,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,140.00 ± 114.02
Unknown-254,36.67 ± 41.50,26.67 ± 25.28,28.00 ± 25.88,200.00 ± 70.71
Unknown-255,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,66.67 ± 57.74
Unknown-261,50.00 ± 70.71,50.00 ± 70.71,50.00 ± 70.71,150.00 ± 70.71
Unknown-262,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,480.00 ± 396.23
Unknown-263,16.67 ± 19.25,18.75 ± 23.94,17.14 ± 20.34,325.00 ± 150.00
Unknown-264,30.24 ± 22.81,31.25 ± 25.20,28.99 ± 21.42,820.00 ± 752.99
Unknown-265,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,75.00 ± 50.00
Unknown-267,45.84 ± 16.44,64.29 ± 26.80,49.45 ± 14.24,1180.00 ± 1754.14
Unknown-270,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,133.33 ± 57.74
Unknown-271,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,160.00 ± 114.02
Unknown-272,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,100.00 ± 0.00
Unknown-274,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,120.00 ± 109.54
Unknown-275,24.62 ± 43.31,24.00 ± 43.36,24.29 ± 43.33,420.00 ± 605.81
Unknown-276,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,300.00 ± 163.30
Unknown-277,35.69 ± 20.67,37.33 ± 31.57,33.13 ± 20.46,380.00 ± 192.35
Unknown-279,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,133.33 ± 57.74
Unknown-280,24.67 ± 23.29,43.33 ± 43.46,31.33 ± 30.15,300.00 ± 173.21
Unknown-281,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,75.00 ± 95.74
Unknown-282,26.67 ± 25.28,24.67 ± 23.29,25.56 ± 24.09,300.00 ± 158.11
Unknown-283,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,125.00 ± 189.30
Unknown-285,1.54 ± 3.44,2.50 ± 5.59,1.90 ± 4.26,700.00 ± 122.47
Unknown-287,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,133.33 ± 152.75
Unknown-288,8.89 ± 14.49,25.00 ± 43.30,13.08 ± 21.69,340.00 ± 288.10
Unknown-289,6.67 ± 14.91,20.00 ± 44.72,10.00 ± 22.36,120.00 ± 44.72
Unknown-290,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,360.00 ± 343.51
Unknown-291,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,433.33 ± 305.51
Unknown-292,2.86 ± 6.39,6.67 ± 14.91,4.00 ± 8.94,340.00 ± 207.36
Unknown-293,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,275.00 ± 170.78
Unknown-294,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,120.00 ± 44.72
Unknown-295,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,140.00 ± 89.44
Unknown-296,53.93 ± 31.35,50.04 ± 14.09,46.57 ± 14.14,720.00 ± 249.00
Unknown-299,1.82 ± 4.07,2.50 ± 5.59,2.11 ± 4.71,480.00 ± 258.84
Unknown-300,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,550.00 ± 341.57
Unknown-301,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,100.00 ± 100.00
Unknown-302,9.58 ± 13.90,7.17 ± 7.44,7.75 ± 9.31,1300.00 ± 374.17
Unknown-303,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,66.67 ± 57.74
Unknown-305,21.73 ± 8.43,34.55 ± 16.03,26.31 ± 10.61,2240.00 ± 1639.51
Unknown-306,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,140.00 ± 114.02
Unknown-307,30.00 ± 44.72,40.00 ± 54.77,33.33 ± 47.14,80.00 ± 44.72
Unknown-308,28.33 ± 41.50,32.00 ± 29.50,25.39 ± 27.80,220.00 ± 178.89
Unknown-311,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,325.00 ± 320.16
Unknown-313,37.94 ± 25.82,62.35 ± 40.48,44.18 ± 27.14,900.00 ± 905.54
Unknown-314,26.10 ± 25.36,29.71 ± 33.17,27.27 ± 28.10,380.00 ± 277.49
Unknown-315,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,540.00 ± 313.05
Unknown-318,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,200.00 ± 336.65
Unknown-320,37.23 ± 27.51,38.58 ± 33.73,37.33 ± 29.38,920.00 ± 294.96
Unknown-321,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,175.00 ± 287.23
Unknown-322,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,66.67 ± 115.47
Unknown-324,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,125.00 ± 125.83
Unknown-326,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,150.00 ± 129.10
Unknown-327,1.33 ± 2.98,2.50 ± 5.59,1.74 ± 3.89,460.00 ± 304.96
Unknown-330,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,320.00 ± 349.28
Unknown-331,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,325.00 ± 206.16
Unknown-332,2.86 ± 6.39,10.00 ± 22.36,4.44 ± 9.94,260.00 ± 219.09
Unknown-334,7.33 ± 10.11,7.00 ± 10.95,6.94 ± 10.11,480.00 ± 370.14
Unknown-338,37.50 ± 28.46,45.83 ± 31.55,40.28 ± 28.46,300.00 ± 81.65
Unknown-339,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,100.00 ± 0.00
Unknown-340,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,100.00 ± 81.65
Unknown-341,20.24 ± 19.53,30.00 ± 32.60,23.91 ± 24.20,340.00 ± 134.16
Unknown-345,31.91 ± 18.16,50.00 ± 13.61,36.61 ± 18.39,925.00 ± 1384.14
Unknown-346,30.49 ± 21.81,35.67 ± 22.96,30.86 ± 20.85,800.00 ± 484.77
Unknown-347,0.00,0.00,0.00,300.00
Unknown-350,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,75.00 ± 95.74
Unknown-352,35.86 ± 11.71,35.51 ± 9.67,35.62 ± 10.65,2840.00 ± 1408.19
Unknown-353,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,100.00 ± 0.00
Unknown-354,20.33 ± 27.85,32.50 ± 42.94,21.65 ± 25.71,340.00 ± 279.28
Unknown-356,26.86 ± 41.83,20.00 ± 21.73,20.97 ± 27.28,220.00 ± 249.00
Unknown-357,10.48 ± 12.21,19.17 ± 21.97,12.97 ± 14.26,420.00 ± 268.33
Unknown-358,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,466.67 ± 152.75
Unknown-359,10.00 ± 22.36,10.00 ± 22.36,10.00 ± 22.36,180.00 ± 192.35
Unknown-362,41.76 ± 14.84,51.67 ± 29.11,41.26 ± 10.27,700.00 ± 663.32
Unknown-363,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,1100.00 ± 809.32
Unknown-364,16.67 ± 23.57,11.67 ± 16.24,13.33 ± 18.26,360.00 ± 89.44
Unknown-365,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,200.00 ± 70.71
Unknown-368,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,150.00 ± 70.71
Unknown-369,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,120.00 ± 44.72
Unknown-370,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,800.00 ± 1137.25
