Category,precision,recall,f1-score,support
Unknown-163,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,450.00 ± 404.15
Unknown-165,21.83 ± 15.31,30.36 ± 28.52,24.41 ± 18.36,1600.00 ± 1817.97
Unknown-166,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,60.00 ± 54.77
Unknown-167,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,620.00 ± 725.95
Unknown-168,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,33.33 ± 57.74
Unknown-169,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,40.00 ± 89.44
Unknown-171,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,50.00 ± 57.74
Unknown-173,16.09 ± 23.09,15.38 ± 22.59,15.71 ± 22.81,620.00 ± 1107.70
Unknown-174,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,440.00 ± 207.36
Unknown-176,3.33 ± 7.45,2.50 ± 5.59,2.86 ± 6.39,1380.00 ± 661.06
Unknown-177,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,133.33 ± 57.74
Unknown-179,13.33 ± 18.26,24.00 ± 43.36,15.00 ± 22.36,280.00 ± 178.89
Unknown-180,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,300.00 ± 163.30
Unknown-182,12.38 ± 17.04,12.17 ± 17.99,11.79 ± 16.38,940.00 ± 879.20
Unknown-183,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,20.00 ± 44.72
Unknown-184,4.83 ± 10.79,6.09 ± 13.61,5.38 ± 12.04,4500.00 ± 578.79
Unknown-185,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,25.00 ± 50.00
Unknown-186,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,100.00 ± 100.00
Unknown-187,10.56 ± 10.60,10.82 ± 12.64,10.52 ± 11.24,1240.00 ± 397.49
Unknown-188,2.50 ± 5.59,6.67 ± 14.91,3.64 ± 8.13,400.00 ± 122.47
Unknown-189,72.78 ± 12.13,44.80 ± 5.12,55.40 ± 7.42,3000.00 ± 556.78
Unknown-190,44.19 ± 18.90,39.48 ± 14.62,41.52 ± 16.35,4660.00 ± 1446.72
Unknown-191,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,260.00 ± 181.66
Unknown-192,31.11 ± 41.13,36.67 ± 41.50,28.67 ± 29.78,400.00 ± 187.08
Unknown-193,13.31 ± 13.10,30.00 ± 41.50,17.08 ± 17.88,340.00 ± 391.15
Unknown-195,4.57 ± 6.40,5.99 ± 8.51,5.18 ± 7.30,1140.00 ± 536.66
Unknown-196,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,460.00 ± 270.19
Unknown-198,20.61 ± 14.11,23.58 ± 17.26,21.77 ± 15.08,1500.00 ± 1124.72
Unknown-199,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,100.00 ± 81.65
Unknown-200,5.00 ± 11.18,5.00 ± 11.18,5.00 ± 11.18,420.00 ± 192.35
Unknown-201,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,300.00 ± 141.42
Unknown-202,26.67 ± 27.89,21.57 ± 20.83,23.21 ± 22.52,460.00 ± 151.66
Unknown-203,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,100.00 ± 81.65
Unknown-204,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,460.00 ± 167.33
Unknown-205,17.34 ± 17.68,21.13 ± 23.74,18.61 ± 19.34,1420.00 ± 791.83
Unknown-206,21.53 ± 10.23,19.13 ± 10.10,20.24 ± 10.19,2520.00 ± 614.00
Unknown-207,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,125.00 ± 50.00
Unknown-208,2.22 ± 4.97,2.86 ± 6.39,2.50 ± 5.59,520.00 ± 216.79
Unknown-211,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,120.00 ± 83.67
Unknown-212,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,125.00 ± 50.00
Unknown-214,14.71 ± 10.64,13.12 ± 7.99,13.70 ± 9.16,1640.00 ± 618.87
Unknown-215,5.08 ± 7.05,5.33 ± 7.67,5.18 ± 7.30,1200.00 ± 1249.00
Unknown-216,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,150.00 ± 57.74
Unknown-217,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,220.00 ± 228.04
Unknown-218,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,440.00 ± 320.94
Unknown-219,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,120.00 ± 216.79
Unknown-220,5.71 ± 12.78,6.15 ± 13.76,5.93 ± 13.25,860.00 ± 320.94
Unknown-221,26.07 ± 24.21,36.07 ± 34.86,30.02 ± 28.09,420.00 ± 334.66
Unknown-222,33.38 ± 13.60,35.36 ± 5.30,33.84 ± 9.32,1000.00 ± 430.12
Unknown-223,10.00 ± 22.36,10.00 ± 22.36,10.00 ± 22.36,180.00 ± 130.38
Unknown-224,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,150.00 ± 212.13
Unknown-225,5.71 ± 12.78,5.71 ± 12.78,5.71 ± 12.78,820.00 ± 1186.17
Unknown-227,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,440.00 ± 364.69
Unknown-229,33.33 ± 47.14,24.00 ± 43.36,22.67 ± 35.15,220.00 ± 192.35
Unknown-230,16.67 ± 28.87,23.33 ± 32.49,18.33 ± 29.11,420.00 ± 554.08
Unknown-231,36.25 ± 43.85,45.83 ± 41.67,39.29 ± 42.66,250.00 ± 129.10
Unknown-233,30.94 ± 39.57,53.33 ± 44.72,26.72 ± 18.52,200.00 ± 100.00
Unknown-234,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,150.00 ± 100.00
Unknown-235,3.33 ± 7.45,1.67 ± 3.73,2.22 ± 4.97,500.00 ± 452.77
Unknown-236,7.14 ± 14.29,16.67 ± 33.33,10.00 ± 20.00,250.00 ± 208.17
Unknown-240,37.12 ± 33.26,28.42 ± 23.62,31.80 ± 27.34,1020.00 ± 535.72
Unknown-241,12.73 ± 13.83,13.74 ± 13.50,13.08 ± 13.42,2120.00 ± 831.87
Unknown-243,21.46 ± 9.38,26.22 ± 11.67,22.76 ± 9.07,880.00 ± 554.08
Unknown-244,9.33 ± 9.43,36.43 ± 40.22,9.04 ± 6.09,900.00 ± 821.58
Unknown-245,6.67 ± 14.91,20.00 ± 44.72,10.00 ± 22.36,140.00 ± 114.02
Unknown-247,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,100.00 ± 81.65
Unknown-248,66.67 ± 40.82,68.75 ± 37.50,63.33 ± 32.89,200.00 ± 141.42
Unknown-249,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,80.00 ± 83.67
Unknown-250,11.96 ± 16.41,17.69 ± 24.57,14.17 ± 19.41,720.00 ± 516.72
Unknown-251,6.64 ± 7.49,12.94 ± 13.49,8.45 ± 9.19,720.00 ± 342.05
Unknown-252,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,160.00 ± 151.66
Unknown-253,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,360.00 ± 288.10
Unknown-254,0.67 ± 1.49,0.87 ± 1.94,0.75 ± 1.69,1440.00 ± 726.64
Unknown-255,41.35 ± 26.56,37.10 ± 24.70,35.93 ± 20.65,2380.00 ± 1107.70
Unknown-256,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,233.33 ± 152.75
Unknown-257,30.35 ± 13.37,30.21 ± 13.91,29.92 ± 13.53,2540.00 ± 763.54
Unknown-258,42.50 ± 42.94,40.95 ± 44.24,36.67 ± 34.16,240.00 ± 279.28
Unknown-259,50.59 ± 29.90,51.41 ± 26.28,49.33 ± 28.27,940.00 ± 912.69
Unknown-260,43.33 ± 27.89,26.50 ± 18.84,31.31 ± 20.42,600.00 ± 282.84
Unknown-262,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,60.00 ± 54.77
Unknown-263,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,280.00 ± 192.35
Unknown-264,8.08 ± 8.25,6.61 ± 6.10,7.17 ± 6.87,1520.00 ± 759.61
Unknown-265,31.25 ± 47.32,37.50 ± 47.87,33.33 ± 47.14,125.00 ± 50.00
Unknown-266,32.26 ± 16.05,36.61 ± 16.08,33.08 ± 14.89,720.00 ± 164.32
Unknown-268,7.67 ± 11.28,8.08 ± 11.57,7.86 ± 11.41,1180.00 ± 729.38
Unknown-269,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,100.00 ± 0.00
Unknown-270,1.67 ± 3.73,6.67 ± 14.91,2.67 ± 5.96,280.00 ± 130.38
Unknown-271,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,100.00 ± 0.00
Unknown-272,33.50 ± 44.85,33.75 ± 42.30,33.05 ± 43.67,660.00 ± 626.90
Unknown-273,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,560.00 ± 270.19
Unknown-274,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,540.00 ± 114.02
Unknown-275,32.28 ± 27.34,29.34 ± 23.00,29.94 ± 23.95,800.00 ± 533.85
Unknown-276,3.33 ± 7.45,2.50 ± 5.59,2.86 ± 6.39,680.00 ± 389.87
Unknown-277,10.36 ± 10.59,11.50 ± 11.40,10.83 ± 10.87,520.00 ± 277.49
Unknown-278,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,33.33 ± 57.74
Unknown-279,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,240.00 ± 89.44
Unknown-280,16.08 ± 21.19,18.19 ± 17.94,16.72 ± 19.73,1120.00 ± 356.37
Unknown-281,22.88 ± 29.89,25.83 ± 28.01,23.53 ± 28.41,620.00 ± 414.73
Unknown-282,4.00 ± 8.94,3.33 ± 7.45,3.64 ± 8.13,640.00 ± 427.78
Unknown-283,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,66.67 ± 115.47
Unknown-284,38.86 ± 16.51,41.81 ± 18.78,39.85 ± 17.21,2140.00 ± 776.53
Unknown-285,8.44 ± 11.59,12.86 ± 21.67,9.49 ± 13.91,600.00 ± 424.26
Unknown-286,4.11 ± 6.30,6.15 ± 10.03,3.97 ± 5.43,800.00 ± 519.62
Unknown-288,24.00 ± 14.61,28.83 ± 16.37,26.00 ± 15.20,400.00 ± 264.58
Unknown-289,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,125.00 ± 50.00
Unknown-290,15.00 ± 22.36,23.33 ± 43.46,17.33 ± 28.91,260.00 ± 207.36
Unknown-291,12.00 ± 17.89,9.00 ± 12.45,10.15 ± 14.42,340.00 ± 304.96
Unknown-292,24.00 ± 25.10,17.33 ± 16.73,18.71 ± 17.96,420.00 ± 164.32
Unknown-294,7.33 ± 10.11,18.00 ± 24.90,10.33 ± 14.16,360.00 ± 207.36
Unknown-296,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,600.00 ± 500.00
Unknown-297,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,640.00 ± 669.33
Unknown-298,13.33 ± 18.26,30.00 ± 44.72,18.00 ± 24.90,120.00 ± 130.38
Unknown-299,20.50 ± 7.68,19.12 ± 7.28,19.50 ± 7.11,1340.00 ± 260.77
Unknown-300,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,300.00 ± 0.00
Unknown-301,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,250.00 ± 129.10
Unknown-303,11.39 ± 7.23,14.24 ± 7.99,12.50 ± 7.29,1180.00 ± 370.14
Unknown-304,1.92 ± 3.85,5.00 ± 10.00,2.78 ± 5.56,325.00 ± 170.78
Unknown-305,26.07 ± 19.55,32.29 ± 19.63,26.38 ± 16.18,600.00 ± 494.97
Unknown-306,0.95 ± 2.13,1.43 ± 3.19,1.14 ± 2.56,900.00 ± 469.04
Unknown-308,21.12 ± 10.39,23.43 ± 10.70,22.19 ± 10.52,1320.00 ± 540.37
Unknown-309,34.00 ± 23.02,22.86 ± 19.24,23.16 ± 14.61,520.00 ± 192.35
Unknown-310,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,60.00 ± 89.44
Unknown-311,4.00 ± 8.94,6.67 ± 14.91,5.00 ± 11.18,220.00 ± 164.32
