Category,precision,recall,f1-score,support
Unknown-32,38.04 ± 34.17,41.37 ± 32.43,39.29 ± 33.38,400.00 ± 216.02
Unknown-33,50.79 ± 24.97,53.56 ± 23.32,51.57 ± 24.11,3660.00 ± 4869.60
Unknown-34,28.35 ± 20.12,28.20 ± 17.33,28.00 ± 18.41,1160.00 ± 606.63
Unknown-35,58.00 ± 26.62,45.71 ± 15.19,47.49 ± 11.87,440.00 ± 207.36
Unknown-36,32.58 ± 17.20,35.07 ± 16.46,33.73 ± 16.89,1540.00 ± 654.22
Unknown-38,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,160.00 ± 89.44
Unknown-39,8.33 ± 11.79,7.78 ± 10.83,8.04 ± 11.27,520.00 ± 294.96
Unknown-40,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,100.00 ± 0.00
Unknown-41,20.97 ± 18.05,20.92 ± 17.23,20.84 ± 17.42,2060.00 ± 873.50
Unknown-43,30.44 ± 16.99,44.12 ± 21.33,34.13 ± 17.06,1500.00 ± 543.14
Unknown-44,8.99 ± 10.50,11.69 ± 16.58,9.65 ± 12.08,1280.00 ± 460.43
Unknown-45,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,150.00 ± 57.74
Unknown-46,38.00 ± 10.66,38.29 ± 13.80,38.01 ± 11.90,5440.00 ± 779.74
Unknown-47,16.06 ± 28.90,17.95 ± 29.01,16.76 ± 28.87,540.00 ± 461.52
Unknown-48,34.03 ± 41.21,43.33 ± 39.70,34.91 ± 34.94,220.00 ± 204.94
Unknown-49,39.80 ± 18.63,39.31 ± 13.15,38.96 ± 14.30,1140.00 ± 614.82
Unknown-50,26.28 ± 7.14,24.86 ± 14.27,24.81 ± 9.19,780.00 ± 496.99
Unknown-51,6.67 ± 6.52,16.82 ± 23.27,9.03 ± 9.81,1340.00 ± 618.87
Unknown-52,1.18 ± 2.63,1.54 ± 3.44,1.33 ± 2.98,320.00 ± 554.08
Unknown-53,18.29 ± 20.54,17.00 ± 15.65,16.47 ± 15.46,1140.00 ± 296.65
Unknown-54,25.00 ± 43.30,30.00 ± 44.72,21.33 ± 30.70,140.00 ± 114.02
Unknown-55,24.47 ± 18.51,17.50 ± 14.48,19.98 ± 16.25,2220.00 ± 554.08
Unknown-56,11.44 ± 8.95,25.97 ± 13.88,15.68 ± 11.24,1080.00 ± 370.14
Unknown-57,23.27 ± 14.98,22.52 ± 15.52,22.75 ± 15.02,2680.00 ± 668.58
Unknown-60,22.04 ± 17.30,23.62 ± 19.84,22.70 ± 18.37,1840.00 ± 1324.01
Unknown-61,23.44 ± 17.82,28.00 ± 19.80,22.14 ± 12.47,480.00 ± 164.32
Unknown-62,7.60 ± 7.44,9.22 ± 10.29,7.42 ± 6.78,1060.00 ± 585.66
Unknown-63,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,200.00 ± 100.00
Unknown-64,25.19 ± 35.01,29.29 ± 40.12,26.92 ± 36.97,640.00 ± 602.49
Unknown-65,21.09 ± 16.54,28.89 ± 19.70,23.02 ± 15.91,860.00 ± 456.07
Unknown-67,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,580.00 ± 511.86
Unknown-68,18.75 ± 23.94,27.27 ± 48.67,20.00 ± 31.74,425.00 ± 499.17
Unknown-69,28.06 ± 19.98,31.21 ± 20.78,28.10 ± 17.74,1840.00 ± 1339.03
Unknown-70,32.03 ± 10.59,27.76 ± 5.80,29.51 ± 7.27,2300.00 ± 628.49
Unknown-72,7.04 ± 13.24,6.94 ± 12.65,6.98 ± 12.94,1640.00 ± 832.47
Unknown-74,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,220.00 ± 178.89
Unknown-75,5.00 ± 11.18,4.67 ± 10.43,4.83 ± 10.79,1080.00 ± 1112.21
Unknown-76,43.02 ± 41.25,34.17 ± 12.87,32.36 ± 18.51,725.00 ± 531.51
Unknown-77,2.00 ± 4.47,20.00 ± 44.72,3.64 ± 8.13,640.00 ± 622.90
Unknown-78,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,180.00 ± 83.67
Unknown-79,33.70 ± 8.84,34.22 ± 9.83,33.71 ± 9.01,3800.00 ± 2140.09
Unknown-80,54.77 ± 14.85,58.99 ± 16.26,56.57 ± 15.24,2820.00 ± 1314.15
Unknown-81,48.07 ± 12.87,53.14 ± 7.12,50.03 ± 9.42,1460.00 ± 594.14
Unknown-82,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,640.00 ± 296.65
Unknown-84,14.69 ± 14.48,15.48 ± 15.01,14.99 ± 14.62,1280.00 ± 917.61
Unknown-86,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,60.00 ± 54.77
Unknown-87,38.67 ± 42.53,33.00 ± 32.71,32.76 ± 31.40,340.00 ± 194.94
Unknown-89,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,720.00 ± 739.59
Unknown-90,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,125.00 ± 95.74
Unknown-91,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,200.00 ± 336.65
Unknown-92,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,100.00 ± 81.65
Unknown-93,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,66.67 ± 115.47
Unknown-94,8.33 ± 16.67,12.50 ± 25.00,10.00 ± 20.00,250.00 ± 208.17
Unknown-95,16.26 ± 17.82,24.70 ± 24.79,19.40 ± 20.52,1260.00 ± 1110.41
Unknown-96,34.23 ± 19.39,34.00 ± 26.50,32.66 ± 21.23,640.00 ± 207.36
Unknown-97,3.00 ± 6.71,3.16 ± 7.06,3.08 ± 6.88,960.00 ± 594.14
Unknown-98,21.30 ± 18.23,23.96 ± 20.00,22.51 ± 19.04,600.00 ± 360.56
Unknown-99,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,425.00 ± 718.22
Unknown-100,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,320.00 ± 164.32
Unknown-101,51.67 ± 30.28,46.67 ± 36.82,47.33 ± 30.59,300.00 ± 212.13
Unknown-102,5.00 ± 11.18,2.50 ± 5.59,3.33 ± 7.45,320.00 ± 277.49
Unknown-104,37.50 ± 47.87,37.50 ± 47.87,37.50 ± 47.87,225.00 ± 125.83
Unknown-105,40.00 ± 8.83,44.80 ± 20.64,41.33 ± 13.27,1660.00 ± 879.20
Unknown-106,16.03 ± 16.32,21.63 ± 19.83,17.85 ± 16.96,780.00 ± 580.52
Unknown-107,10.56 ± 13.66,11.39 ± 13.62,10.92 ± 13.63,740.00 ± 304.96
Unknown-109,21.40 ± 27.88,21.39 ± 25.57,20.96 ± 25.93,940.00 ± 890.51
Unknown-110,40.00 ± 54.77,16.67 ± 23.57,23.33 ± 32.49,300.00 ± 353.55
Unknown-111,10.04 ± 9.65,8.22 ± 11.80,8.33 ± 9.90,1440.00 ± 219.09
Unknown-112,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,150.00 ± 57.74
Unknown-113,29.00 ± 41.29,25.00 ± 25.00,24.05 ± 27.36,240.00 ± 114.02
Unknown-115,23.33 ± 27.89,28.33 ± 29.81,25.33 ± 28.44,320.00 ± 130.38
Unknown-116,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,250.00 ± 378.59
Unknown-117,42.67 ± 36.09,36.33 ± 25.34,33.78 ± 19.01,440.00 ± 336.15
Unknown-118,46.67 ± 44.72,53.33 ± 50.55,49.33 ± 46.57,200.00 ± 100.00
Unknown-119,21.67 ± 29.81,23.33 ± 32.49,22.20 ± 30.42,500.00 ± 533.85
Unknown-120,6.00 ± 6.17,12.53 ± 13.97,7.20 ± 6.92,960.00 ± 433.59
Unknown-123,0.00,0.00,0.00,100.00
Unknown-126,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,100.00 ± 0.00
Unknown-127,5.63 ± 12.60,5.48 ± 12.25,5.56 ± 12.42,3040.00 ± 2435.78
Unknown-128,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,80.00 ± 178.89
Unknown-129,9.36 ± 8.98,21.67 ± 21.73,12.53 ± 11.55,320.00 ± 192.35
Unknown-130,25.75 ± 16.37,35.01 ± 19.51,26.33 ± 13.25,780.00 ± 370.14
Unknown-131,24.21 ± 13.47,34.55 ± 31.51,27.74 ± 19.59,860.00 ± 260.77
Unknown-132,43.17 ± 34.82,35.00 ± 19.00,35.40 ± 18.09,380.00 ± 130.38
Unknown-133,45.71 ± 10.88,61.07 ± 24.48,50.84 ± 14.06,1300.00 ± 600.00
Unknown-134,42.01 ± 20.35,44.44 ± 13.92,39.05 ± 11.26,1060.00 ± 789.30
Unknown-136,17.18 ± 13.02,21.22 ± 17.26,18.23 ± 13.19,1780.00 ± 852.64
Unknown-137,2.86 ± 6.39,10.00 ± 22.36,4.44 ± 9.94,120.00 ± 44.72
Unknown-138,2.59 ± 3.65,21.54 ± 43.99,4.11 ± 6.30,480.00 ± 521.54
Unknown-139,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,80.00 ± 130.38
Unknown-140,24.65 ± 15.12,26.57 ± 17.00,24.94 ± 15.05,780.00 ± 779.10
Unknown-141,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,166.67 ± 115.47
Unknown-142,6.67 ± 14.91,6.67 ± 14.91,6.67 ± 14.91,180.00 ± 83.67
Unknown-143,7.62 ± 10.57,28.57 ± 44.03,11.43 ± 15.65,320.00 ± 349.28
Unknown-144,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,140.00 ± 89.44
Unknown-145,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,66.67 ± 57.74
Unknown-146,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,220.00 ± 130.38
Unknown-147,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,260.00 ± 415.93
Unknown-148,41.31 ± 12.51,41.91 ± 17.18,41.52 ± 14.72,3100.00 ± 1494.99
Unknown-149,28.93 ± 16.51,31.67 ± 17.08,29.52 ± 15.78,1040.00 ± 384.71
Unknown-151,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,100.00 ± 122.47
Unknown-152,25.59 ± 17.15,21.77 ± 18.42,23.25 ± 17.64,2740.00 ± 947.63
Unknown-153,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,380.00 ± 258.84
Unknown-154,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,133.33 ± 57.74
Unknown-155,28.15 ± 23.17,53.33 ± 35.97,35.95 ± 27.39,980.00 ± 739.59
Unknown-156,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,233.33 ± 321.46
Unknown-157,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,320.00 ± 356.37
Unknown-158,19.31 ± 16.31,19.75 ± 17.04,18.89 ± 15.80,1280.00 ± 1003.49
Unknown-160,25.77 ± 8.52,27.47 ± 15.57,25.39 ± 9.83,1560.00 ± 776.53
Unknown-161,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,260.00 ± 207.36
Unknown-162,6.67 ± 14.91,4.00 ± 8.94,5.00 ± 11.18,200.00 ± 173.21
Unknown-163,20.00 ± 44.72,5.00 ± 11.18,8.00 ± 17.89,300.00 ± 158.11
Unknown-164,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,320.00 ± 130.38
Unknown-166,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,220.00 ± 164.32
Unknown-167,20.83 ± 25.00,11.46 ± 15.73,13.33 ± 16.33,300.00 ± 355.90
Unknown-169,1.67 ± 3.73,6.67 ± 14.91,2.67 ± 5.96,280.00 ± 130.38
Unknown-170,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,300.00 ± 244.95
Unknown-171,27.23 ± 12.41,56.47 ± 19.51,35.75 ± 14.57,580.00 ± 443.85
Unknown-172,6.77 ± 12.40,13.00 ± 18.57,8.41 ± 14.43,560.00 ± 350.71
Unknown-174,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,300.00 ± 504.98
Unknown-175,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,540.00 ± 482.70
Unknown-176,21.00 ± 14.32,28.44 ± 21.50,23.78 ± 16.92,420.00 ± 294.96
Unknown-177,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,240.00 ± 151.66
Unknown-178,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,200.00 ± 141.42
Unknown-179,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,640.00 ± 151.66
Unknown-180,34.67 ± 10.63,48.00 ± 14.45,38.55 ± 6.74,480.00 ± 109.54
Unknown-181,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,500.00 ± 463.68
Unknown-183,6.67 ± 14.91,4.00 ± 8.94,5.00 ± 11.18,240.00 ± 167.33
Unknown-184,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,400.00 ± 608.28
Unknown-186,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,400.00 ± 424.26
Unknown-191,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,240.00 ± 194.94
Unknown-192,20.83 ± 25.00,37.50 ± 47.87,25.00 ± 28.87,75.00 ± 95.74
Unknown-193,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,400.00 ± 264.58
Unknown-197,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,420.00 ± 376.83
Unknown-198,36.72 ± 25.60,34.16 ± 27.84,35.06 ± 26.86,2060.00 ± 1872.97
Unknown-199,3.12 ± 6.25,6.25 ± 12.50,4.17 ± 8.33,425.00 ± 250.00
Unknown-202,15.11 ± 18.57,27.50 ± 25.62,17.33 ± 18.62,260.00 ± 313.05
Unknown-205,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,200.00 ± 81.65
Unknown-206,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,220.00 ± 130.38
Unknown-209,38.34 ± 17.51,33.34 ± 13.62,35.47 ± 14.89,2140.00 ± 884.87
Unknown-210,20.00 ± 44.72,6.67 ± 14.91,10.00 ± 22.36,140.00 ± 114.02
Unknown-212,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,100.00 ± 0.00
Unknown-213,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,220.00 ± 164.32
Unknown-214,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,160.00 ± 134.16
Unknown-216,0.91 ± 2.03,10.00 ± 22.36,1.67 ± 3.73,120.00 ± 83.67
Unknown-218,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,180.00 ± 349.28
Unknown-219,20.57 ± 15.04,21.96 ± 13.87,20.54 ± 13.63,1180.00 ± 414.73
Unknown-220,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,150.00 ± 70.71
Unknown-221,19.17 ± 28.20,15.39 ± 21.20,16.86 ± 23.74,780.00 ± 645.76
Unknown-222,48.58 ± 27.73,56.90 ± 29.12,51.49 ± 26.71,980.00 ± 563.03
Unknown-223,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,300.00 ± 141.42
Unknown-224,12.33 ± 11.64,16.87 ± 25.07,12.11 ± 13.02,560.00 ± 472.23
Unknown-225,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,166.67 ± 152.75
Unknown-226,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,100.00 ± 0.00
Unknown-228,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,150.00 ± 70.71
Unknown-229,9.72 ± 10.39,15.56 ± 20.56,11.75 ± 13.68,480.00 ± 327.11
Unknown-230,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,175.00 ± 150.00
Unknown-231,61.54 ± 10.17,64.95 ± 13.67,62.70 ± 10.48,3020.00 ± 831.87
Unknown-232,44.47 ± 29.35,44.56 ± 26.77,44.00 ± 27.07,1720.00 ± 2272.00
Unknown-233,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,150.00 ± 70.71
Unknown-234,35.90 ± 24.82,38.32 ± 33.69,36.24 ± 27.25,1160.00 ± 971.08
Unknown-236,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,240.00 ± 151.66
Unknown-237,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,100.00 ± 0.00
Unknown-238,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,133.33 ± 57.74
Unknown-240,21.41 ± 8.66,15.38 ± 5.13,16.44 ± 3.28,1325.00 ± 457.35
Unknown-241,41.05 ± 34.26,40.67 ± 13.62,38.29 ± 19.16,520.00 ± 327.11
Unknown-242,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,133.33 ± 57.74
Unknown-244,0.00,0.00,0.00,100.00
Unknown-245,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,333.33 ± 305.51
Unknown-247,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,50.00 ± 57.74
Unknown-248,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,280.00 ± 258.84
Unknown-249,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,50.00 ± 57.74
Unknown-250,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,400.00 ± 424.26
Unknown-251,8.00 ± 17.89,10.00 ± 22.36,8.89 ± 19.88,800.00 ± 1197.91
Unknown-253,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,175.00 ± 95.74
Unknown-254,50.00 ± 40.82,37.50 ± 43.30,35.00 ± 27.42,250.00 ± 173.21
Unknown-259,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,166.67 ± 57.74
Unknown-260,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,166.67 ± 57.74
Unknown-262,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,480.00 ± 370.14
Unknown-263,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,325.00 ± 330.40
Unknown-264,32.40 ± 17.30,37.43 ± 20.31,32.08 ± 15.15,820.00 ± 454.97
Unknown-267,56.06 ± 20.30,69.67 ± 22.40,59.43 ± 14.14,1180.00 ± 960.21
Unknown-270,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,100.00 ± 81.65
Unknown-271,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,160.00 ± 114.02
Unknown-274,31.25 ± 47.32,31.25 ± 47.32,31.25 ± 47.32,150.00 ± 173.21
Unknown-275,10.00 ± 22.36,6.67 ± 14.91,8.00 ± 17.89,420.00 ± 389.87
Unknown-276,10.00 ± 22.36,6.67 ± 14.91,8.00 ± 17.89,240.00 ± 54.77
Unknown-277,36.46 ± 13.14,56.67 ± 27.89,40.90 ± 10.45,380.00 ± 216.79
Unknown-278,25.00 ± 25.00,15.00 ± 13.23,18.52 ± 16.97,300.00 ± 264.58
Unknown-279,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,100.00 ± 0.00
Unknown-280,15.50 ± 21.24,25.00 ± 35.36,18.89 ± 25.94,300.00 ± 308.22
Unknown-282,8.33 ± 16.67,6.25 ± 12.50,7.14 ± 14.29,375.00 ± 170.78
Unknown-283,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,166.67 ± 57.74
Unknown-284,0.00,0.00,0.00,300.00
Unknown-285,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,700.00 ± 424.26
Unknown-288,22.22 ± 43.74,14.00 ± 21.91,16.19 ± 28.89,340.00 ± 251.00
Unknown-290,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,360.00 ± 194.94
Unknown-292,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,340.00 ± 288.10
Unknown-293,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,220.00 ± 216.79
Unknown-295,10.00 ± 22.36,6.67 ± 14.91,8.00 ± 17.89,140.00 ± 134.16
Unknown-296,50.56 ± 17.64,43.83 ± 12.47,46.65 ± 13.75,720.00 ± 277.49
Unknown-299,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,480.00 ± 216.79
Unknown-300,2.86 ± 6.39,5.00 ± 11.18,3.64 ± 8.13,440.00 ± 230.22
Unknown-302,10.83 ± 7.71,11.46 ± 6.82,10.93 ± 7.17,1300.00 ± 406.20
Unknown-304,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,200.00 ± 282.84
Unknown-305,27.81 ± 12.95,42.51 ± 5.77,31.26 ± 11.80,2240.00 ± 1446.72
Unknown-306,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,140.00 ± 89.44
Unknown-307,37.50 ± 47.87,37.50 ± 47.87,37.50 ± 47.87,100.00 ± 81.65
Unknown-308,4.55 ± 9.09,10.00 ± 20.00,6.25 ± 12.50,275.00 ± 206.16
Unknown-309,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,100.00 ± 0.00
Unknown-311,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,260.00 ± 194.94
Unknown-312,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,225.00 ± 189.30
Unknown-313,43.88 ± 20.40,52.10 ± 23.84,46.51 ± 19.25,900.00 ± 868.91
Unknown-314,6.67 ± 14.91,10.00 ± 22.36,8.00 ± 17.89,380.00 ± 432.43
Unknown-315,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,540.00 ± 336.15
Unknown-318,6.25 ± 12.50,5.00 ± 10.00,5.56 ± 11.11,200.00 ± 216.02
Unknown-320,42.96 ± 13.19,41.33 ± 14.45,40.44 ± 9.07,920.00 ± 370.14
Unknown-321,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,233.33 ± 321.46
Unknown-323,100.00 ± 0.00,100.00 ± 0.00,100.00 ± 0.00,100.00 ± 0.00
Unknown-324,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,100.00 ± 100.00
Unknown-326,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,120.00 ± 109.54
Unknown-327,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,460.00 ± 328.63
Unknown-330,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,320.00 ± 192.35
Unknown-331,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,325.00 ± 287.23
Unknown-332,3.33 ± 7.45,6.67 ± 14.91,4.44 ± 9.94,260.00 ± 151.66
Unknown-333,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,466.67 ± 723.42
Unknown-334,25.00 ± 27.64,19.71 ± 21.05,19.67 ± 18.72,480.00 ± 370.14
Unknown-338,34.00 ± 42.19,38.00 ± 41.47,34.60 ± 41.25,240.00 ± 151.66
Unknown-339,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,66.67 ± 57.74
Unknown-341,33.33 ± 42.49,30.71 ± 32.50,29.42 ± 35.24,340.00 ± 219.09
Unknown-345,27.19 ± 25.90,33.79 ± 31.81,29.94 ± 28.21,740.00 ± 1213.67
Unknown-346,21.02 ± 15.10,28.12 ± 18.03,22.11 ± 13.09,800.00 ± 524.40
Unknown-349,8.33 ± 16.67,6.25 ± 12.50,7.14 ± 14.29,375.00 ± 206.16
Unknown-350,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,100.00 ± 100.00
Unknown-351,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,100.00 ± 115.47
Unknown-352,35.16 ± 10.10,36.32 ± 11.28,35.60 ± 10.33,2840.00 ± 1627.27
Unknown-354,27.17 ± 26.40,36.67 ± 21.73,27.70 ± 21.07,340.00 ± 167.33
Unknown-356,10.00 ± 22.36,10.00 ± 22.36,10.00 ± 22.36,220.00 ± 164.32
Unknown-357,13.71 ± 13.00,25.00 ± 25.00,17.43 ± 16.68,420.00 ± 249.00
Unknown-358,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,350.00 ± 238.05
Unknown-359,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,180.00 ± 164.32
Unknown-362,35.33 ± 22.19,46.36 ± 35.85,39.01 ± 25.25,700.00 ± 430.12
Unknown-363,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,1100.00 ± 1630.95
Unknown-364,26.67 ± 43.46,20.00 ± 27.39,21.33 ± 30.70,360.00 ± 167.33
Unknown-365,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,250.00 ± 100.00
Unknown-368,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,75.00 ± 50.00
Unknown-369,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,150.00 ± 173.21
Unknown-371,0.00 ± 0.00,0.00 ± 0.00,0.00 ± 0.00,166.67 ± 57.74
Unknown-374,5.00 ± 11.18,6.67 ± 14.91,5.71 ± 12.78,120.00 ± 109.54
